Text,True_Label,Predicted_Label,Confidence
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.9989071
"Nebivolol reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) and @ mm Hg ( SD , @ ) , respectively ( P < @ ) .",methods,results,0.99889815
"Carvedilol effectively decreased HVPG in a greater proportion of the patients after an acute probe ( @ % vs. @ % ) and after @ days of the treatment ( @ % vs. @ % , P < @ ) in comparison with nebivolol .",methods,results,0.9988945
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.9988827
AFIX did little to improve coverage among older adolescents .,results,conclusions,0.9988593
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.9988508
"Total training impulse ( exercise rehabilitation and other paramedical actions ) were evaluated and harmonized between AT and CT according to Foster et al. formula ( @ ) RESULTS : No significant difference were found in training impulse between AT and CT ( @ @ vs @ @ U , P = NS ) .",methods,results,0.9988481
"Four weeks of training induced significant increase in pVO@ peak , VO@-vt and FC-vt , expressed in absolute or relative value ( P < @,@ ) , without any difference between AT and CT modalities ( P = NS ) .",methods,results,0.9988319
"Of the @ enrollees , this analysis focused on @ who , in addition to insomnia , also reported at least one nightly episode of waking up to void .",methods,results,0.99883085
The use of dual-chamber ICDs potentially allows better discrimination of supraventricular arrhythmias and thereby reduces inappropriate shocks .,background,conclusions,0.99882704
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.99881834
"Shunt stenosis or occlusion occurred in @ % of TIPS patients , in contrast with @-@ % of PCS patients .",methods,results,0.998809
High-dose fish oil was no different than placebo in reducing seizures or improving cardiac risk factors .,results,conclusions,0.99880755
"Specifically , startReact elbow flexion in unimpaired individuals is not statistically different from stroke survivors in terms of onset latency and muscle activation patterns .",objective,conclusions,0.9987953
"In comparison , four-test INH formulations ( A , B , C and D ) were bioequivalent to the corresponding single-drug formulation , while product E failed in the bioequivalence criteria .",conclusions,results,0.99878424
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.99877447
"In addition , patients receiving less fluid and less sodium show faster recovery of gastrointestinal ( GI ) function after colonic surgery .",background,conclusions,0.99877316
"Age , sex , DBP , prior GI bleeding , prior acetylsalicylic acid use , and anemia were associated with the risk of major bleeding .",conclusions,results,0.9987219
"In patients with baseline airway infection dominated by Pseudomonas aeruginosa , erythromycin did not change microbiota composition significantly .",results,conclusions,0.9987148
Results show that none of the tested variants were associated with treatment response to venlafaxine XR in GAD .,results,conclusions,0.9986934
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.99868876
"Of @ males starting CPAP , @ ( mean SD age @ @ years , median -LSB- interquartile range -RSB- diabetes duration @ -LSB- @-@ @ -RSB- years ) completed the trial .",methods,results,0.99868304
Our study demonstrated poor agreement between ultrasound and bimanual examination compared with exact volume during histopathologic examination and MRI-based volume .,results,conclusions,0.9986765
"For all three models , the point estimates of the hazard ratios for the treatment effect decreased as FI increased , although to varying degrees and with varying certainty .",methods,results,0.9986753
"The role of physical education students , as future teachers , seems to be of high importance in terms of protecting children 's safety during sports classes .",background,conclusions,0.9986657
Miravirsen targets miR-@ and resulted in a dose dependent and prolonged decrease of HCV RNA levels in chronic hepatitis C patients .,objective,conclusions,0.9986601
"One h after the treatment IL-@ was detectable in @ % of samples for the LASIK group and @ % of samples for the PRK group , and @ h after the treatment it was detectable in @ % of samples for the LASIK group and in @ % of samples for the PRK group .",methods,results,0.9986582
"Patients who have a malignant condition may have a significantly higher risk of developing NLDVT , and patients with NLDVT , compared with those without , appeared to be at higher risk of PE but not higher risk of death .",methods,conclusions,0.99864775
"Among patients with chronic hypertension , those in the high-target group required less renal-replacement therapy than did those in the low-target group , but such therapy was not associated with a difference in mortality .",results,conclusions,0.9986332
"In the group of patients with positive results after the exercise-induced stress test , there were significantly more patients with positive results to non-specific bronchial provocation test with lower histamine concentrations .",conclusions,results,0.998607
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.9986064
"CT sensitivity for stage IA is more than @-fold higher compared with CXR , for all histologies .",results,conclusions,0.99859875
Selective laser trabeculoplasty ( SLT ) should be explored as a therapeutic option in eyes with angle closure .,objective,conclusions,0.99859434
The I-gel ( IG ) supraglottic airway device is a reliable way to establish an airway .,background,conclusions,0.9985617
"In women with mixed urinary incontinence , pelvic floor muscle training and solifenacin is the recommended conservative treatment , while electroacupuncture is a safe , economical and effective option .",background,conclusions,0.9985567
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.99855524
The reason for the large difference in OS despite similar DFS/PFS is likely different metastatic patterns at relapse/progression .,results,conclusions,0.9985482
"The distribution of FI was similar to that seen in population studies of adults aged @years and above ( median FI , @ ; IQR , @-@ @ ) .",methods,results,0.9985373
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.9985366
IncobotulinumtoxinA achieved a maximum responder rate of @ % and a long duration of treatment effect : @ % of subjects showed efficacy at @ days .,conclusions,results,0.99853516
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.9985221
"In postmenopausal osteoporotic women , denosumab fully inhibits teriparatide-induced bone resorption at approved doses .",background,conclusions,0.99850756
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.9984471
"ITT analysis suggested parity over time for all interventions , including assessment only , in reducing problematic alcohol use .",conclusions,results,0.9983949
"@ patients ( group @ ) produced only laparoscopic salpingolysis , salpingostomy .",methods,results,0.99837625
Implementation of effective SHSe interventions within community organizations has the potential for significant public health impact .,background,conclusions,0.9983719
"At the @-month follow-up , AFIX consultations increased vaccine coverage among younger adolescents .",results,conclusions,0.9983694
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.99835205
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.99832493
"However , contrary to expectation , the Education group was more efficacious than the Coping group in improvement of disease adherence and glycemic control over a @-year follow-up .",results,conclusions,0.99831957
"Given that many centers participate in the VQI , this model can be used to perform multicenters ' prospective trials on very modest budget .",background,conclusions,0.99829465
"However , in the longitudinal phase , a statistically significant difference in oedematous status was observed at @-week follow-up ; which may be indicative of fluid adherence .",results,conclusions,0.9982804
Perioperative management with reduced-dose warfarin is of potential interest by eliminating the need for bridging while still maintaining a degree of anticoagulation .,background,conclusions,0.9982717
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.9982235
Better maintenance of aerobic exercise capacity in CS was associated with an attenuated reduction in maximal heart rate in hypoxia .,results,conclusions,0.99821955
It is vital that results are accurate and reliable and are not influenced by the choice of anaesthetic agent .,background,conclusions,0.9982167
"Higher age , functional disability , drug-free remission , little joint damage , and few adverse events predicted early study termination .",conclusions,results,0.9982052
"In contrast , PP analysis suggested that cognitive-behavioral extended self-help in combination with other interventions was more effective in changing alcohol use than brief intervention or assessment only .",conclusions,results,0.9982022
"The safety profile was what would be expected for clobazam for LGS patients over a @-year span , and no new safety concerns developed over time .",results,conclusions,0.9982009
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9981743
"Control group received only conventional therapy , which was comparable to total training time received by VR group ( mean training hours ( SD ) : VR = @ ( @ ) ; control = @ ( @ ) ) .",methods,results,0.9981482
"In neovascular AMD , only IRC at baseline and persistent through week @ had a negative impact on BCVA .",results,conclusions,0.9980573
"Patients with osteoarthritic changes who received mesenchymal stem cells experienced a significant reduction in pain compared with those who received the control , on the basis of visual analog scale assessments .",results,conclusions,0.99803954
"We compared PKEP with OP for large prostates and found that PKEP is less invasive , with short - to long-term micturition improvement equivalent to OP .",results,conclusions,0.99801105
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.997995
The @-hscore for % FEV@ and DS performed better than scores at any other time point and better than either parameter over time .,conclusions,results,0.9979194
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.9979061
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.9978998
"Adding serial measurement to the base model appeared to improve the model 's predictive ability ( with sST@ showing the most promise ) , but it is not clear whether this addition is a unique contribution .",results,conclusions,0.99788624
"Endothelial function , weight , blood pressure , waist circumference , inflammation and coagulation were unchanged as were lipids except for HDL-C .",conclusions,results,0.99786997
"Results from a previously conducted placebo-controlled study of AVP-@ showed a high degree of headache relief with an early onset of action ( eg , @ % AVP-@ vs @ % placebo device at @ hour , P < @ ) .",background,results,0.99785787
Erlotinib exposure ( AUC@ - and C max ) was reduced after pre - or concomitant dosing with rifampicin .,conclusions,results,0.9978522
"With the switch from a fixed to a flexible pro re nata ( PRN ) regimen , progressive visual loss occurred exclusively in the group with primary PED presenting as the hallmark of neovascular activity and was induced by secondary formation of IRC in the neurosensory retina .",results,conclusions,0.99783343
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.9978173
One hundred and seventy-nine patients ( @ adolescents ) were randomized to otelixizumab or placebo .,methods,results,0.9978077
The negative consequences of unhealthy weight gain and the high likelihood of pediatric obesity tracking into adulthood highlight the importance of targeting youth who are ` at risk ' of obesity .,background,conclusions,0.9977915
A total of @ patients with HER@-positive advanced breast cancer have been enrolled .,results,methods,0.9977679
"A total of @,@ WHI participants were contacted : @ ( @ % ) consented , and @ ( @ % ) were rescanned an average of @ years after the initial MRI scan .",methods,results,0.99776435
Pain upon needle insertion appears less than that of anesthetic deposition .,results,conclusions,0.9977641
The services provided in LGAs allocated to ` standard care ' are those routinely available to postpartum women .,methods,conclusions,0.99772924
Refuting claims of an MMR/autism link successfully reduced misperceptions that vaccines cause autism but nonetheless decreased intent to vaccinate among parents who had the least favorable vaccine attitudes .,results,conclusions,0.9977221
"We performed @ Nissen procedures laparoscopically : @ were in infants @ months old , but only @ presented severe transverse colonic distension .",methods,results,0.99770516
"Further reductions on PTSD symptoms were found at three months , showing that NET-R is as effective as the original NET in treating post-earthquake traumatic symptoms in adult Chinese earthquake survivors .",results,conclusions,0.9976774
"Mammography , ultrasound , and combined mammography and/or ultrasound findings were available for @ , @ , and @ women .",methods,results,0.9976724
Intereye asymmetry was not correlated with anisometropia in healthy controls but was correlated with the ectasia grade of the worse eye in patients with keratoconus .,results,conclusions,0.9976705
One hundred seventy-eight ( @ ) patients were evaluated at @ days for surgical site infection .,methods,results,0.99764234
Achieving sustained virologic response after @ weeks of follow-up ( SVR-@ ) with SOF and RBV was associated with improvement in HRQL scores from baseline .,results,conclusions,0.9976006
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.99757415
Dietary sodium influences intermediate physiological traits in healthy adults independent of changes in blood pressure .,background,conclusions,0.9975591
This randomized pilot and feasibility study will provide preliminary information on the routine use of jejunostomy feeding after hospital discharge in terms of clinical benefits and QoL .,methods,conclusions,0.99749124
Response rate to first invitation ranged from @ % to @ % between centres .,methods,results,0.9974874
Tamsulosin and mirabegron may be used concomitantly in patients with lower urinary tract symptoms .,objective,conclusions,0.99746346
"COPD is the most common comorbidity in LC patients , and presence of COPD worsens the prognosis of HNC and LC .",background,conclusions,0.99744594
"The threshold values of RSBI , thus @ breaths per min/L ( PSV ) and @ breaths per min/L ( T-piece ) , for predicting successful weaning were more accurate than other values .",conclusions,results,0.99743396
"Patients contributed risk to both exposure categories ( early and later initiation ) until there was a clear treatment strategy ( ie , dialysis therapy was initiated early or estimated glomerular filtration rate -LSB- eGFR -RSB- decreased to < @mL/min/@ @ m ( @ ) ) .",methods,results,0.9974299
"Usher subjects showed abnormal ERG response latency , but this changed less than amplitude with time .",conclusions,results,0.9974285
"The FAST scan can be added to the triage of critical patients , and may aid in triage .",background,conclusions,0.99742836
"@ and @ mCRC patients were evaluable for the FCGR@A and FCGR@A genotyping , respectively .",methods,results,0.99741423
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.9973966
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.99738723
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.9973794
"Both techniques showed anatomical congruity in normal and wounded skin with correlating architectural changes associated with inflammatory , proliferative and remodelling wound healing phases .",results,conclusions,0.99736136
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.9973441
Improvement in QOL and depressive symptoms was significantly greater for employed depressed patients treated with desvenlafaxine vs placebo .,conclusions,results,0.99734324
"IAD offered extra benefit for activity limitation , social functioning and recovery of sexual functioning .",results,conclusions,0.99728084
Pure-tone loss ( PTA ) was correlated to monosyllabic perception at @ dB with hearing aid and with maximum monosyllabic perception with headphones .,methods,results,0.9972677
Neither the extended nor the brief interventions conferred benefit over standard care in terms of reductions in frequency or amount of cannabis use .,results,conclusions,0.99725324
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.99725026
"A total of @ children @ to < @ years of age ( mean , @ years ) with stable residual amblyopia ( range , @/@ to @/@ , mean @/@ ( +@ ) ) were enrolled after at least @ weeks of atropine treatment of the fellow eye .",methods,results,0.9972254
Aliskiren can provide additional renin-angiotensin-aldosterone system inhibition and increases RBF in healthy individuals .,objective,conclusions,0.9972029
Unblinded randomisation occurred on a weekly basis .,results,methods,0.99719524
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.9971896
The small sample size precludes any firm conclusions concerning the effect of cardiac coherence biofeedback on physiological or psychological variables .,results,conclusions,0.99716693
"Ticagrelor and prasugrel reduce atherothrombotic events but increase bleeding rate and drug costs , as compared with clopidogrel .",background,conclusions,0.99716264
Educational material and feedback design were based on current NHS Scotland practice and Advisory Group recommendations .,results,methods,0.9971283
Non-parametric bootstrapping accounted for residual skewness in QALYs and healthcare costs .,methods,results,0.99711776
The ANRS-Methaville study gave us the opportunity to better disentangle the different relationships between these various factors and HCV risk practices .,background,conclusions,0.9971002
PT is a key pelvic parameter in the regulation of spine sagittal alignment that can be used to plan the appropriate osteotomy angle in patients with AS with thoracolumbar kyphosis .,background,conclusions,0.9970831
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.99702877
"In SGA preterm infants , increased growth and decreased bone acquisition , which we demonstrated previously , may be reflected by these markers .",objective,conclusions,0.99698514
Neoadjuvant chemotherapy with trastuzumab for patients with HER@-positive breast cancer can produce a pathological complete response in the breast in @-@ % of patients .,background,conclusions,0.99694926
Pressure pain threshold did not significantly change after spray and stretch .,conclusions,results,0.9968683
Those with longstanding AF and a larger baseline LA size responded better to the extensive ablation .,results,conclusions,0.9968239
Study sample was mainly composed of adults with type @ diabetes and study was not blinded .,conclusions,methods,0.99681646
Food intake at the lunch test meal after the MCT preload ( Study @ ) was ( means.e.m . ),results,methods,0.99678385
Restylane Vital injector offers more predictable results and a lower incidence of adverse effects than more commonly used techniques .,results,conclusions,0.9967719
"While the ad lib group reached goal feeds sooner than the protocol group , this did not translate into a difference in duration of postoperative hospitalization .",results,conclusions,0.9967373
Improvements were observed by both clinicians and subjects in the group using the test cleanser containing HMPs in all evaluated skin categories .,conclusions,results,0.99670726
"Of the @,@ patients in the RE-LY study randomized to receive DE ( @ mg or @ mg twice daily ) or warfarin , @,@ patients with atrial fibrillation had creatinine values measured at baseline and at least @ follow-up visit .",methods,results,0.99670357
"Participants presenting with a negative urine test for opiate , more severe alcohol , more severe family problems , or more symptoms of opiate withdrawal at the end of stabilization were more likely to have a successful opiate abstinence .",conclusions,results,0.9966949
Serum infliximab trough levels @ g/mL and @ % CRP decrease were significantly associated with durable sustained response .,conclusions,results,0.9966708
Deep sedation of TKA patients during SAB resulted in moderate hypercarbia ( mean and median PaCO@ = @ ) .,conclusions,results,0.9966695
"Many of the post-test questions/behaviors ( e.g. , capable of exiting home during a fire , etc. ) were reported at @ % .",conclusions,results,0.9966587
"Final analyses included @ , @ , @ , and @ patients in groups @ through @ , respectively .",methods,results,0.9966486
These students may be more likely to pursue MTM opportunities in future careers .,results,conclusions,0.9966446
No clinically relevant covariates were identified as predictors of tesamorelin pharmacokinetics .,conclusions,results,0.9966317
Primary cost differences resulted from robot maintenance and purchase costs .,conclusions,results,0.99663144
The combination of ketamine and remifentanil seems to be associated with better analgesia and duration .,objective,conclusions,0.9966282
"AT involved @ min of ergometer training at @-@ % of maximum heart rate , three times a week for both groups .",results,methods,0.996591
The group of patients with risk scores greater than @ showed a significantly increased risk of liver abscess after transarterial chemoembolization .,conclusions,results,0.9965664
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.9965522
"A single acquisition was performed , resulting in two reconstructions : one at @ % of the R-R interval and the other without ECG influence .",methods,results,0.99651504
Our work has demonstrated that fear of movement is a risk factor for increased pain and disability and decreased physical function in patients following lumbar spine surgery for degenerative conditions .,background,conclusions,0.9964784
"In this randomised and controlled study , @ CAD patients were randomly assigned to an experimental or to a control group .",results,methods,0.99647576
"An inextensible LSO ( iLSO ) reduces trunk motion and increases trunk stiffness , whereas an extensible LSO ( eLSO ) does not .",background,conclusions,0.996472
"After @ years of GH treatment , lean body mass SDS was the most powerful predictor of BMDTBSDS and BMDLSSDS in adolescents with PWS .",results,conclusions,0.99646854
"sSS and tertiles based on sSS showed poor discrimination among low , intermediate , and high-risk groups .",conclusions,results,0.9964598
The control group participated in the usual cardiac rehabilitation programme only .,results,methods,0.996438
Both groups were free to use routine care treatment .,objective,methods,0.9964341
"In the telemedicine group , @ patients left the study because of nonadherence , @ patient withdrew because of a weak Internet connection , and @ patient sustained an open fracture .",methods,results,0.9964194
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.9963972
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.9963955
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.9963727
Prototype alteration and provision of a cue reminder could be useful strategies to enhance the effectiveness of online tailored interventions for excessive drinking .,background,conclusions,0.9963677
The predefined equivalence range was -@ % to @ % .,methods,results,0.99636275
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.99634165
All patients who completed baseline quality-of-life assessments and at least one further follow-up assessment were evaluable for quality-of-life outcomes .,methods,results,0.9963314
In Group L@ @ a lower appearance of nausea and hypotension were observed and motor and sensitive block developed and diminished faster while no clinically significant differences in hemodynamic behavior was observed between groups .,conclusions,results,0.9963192
Patients receiving delayed supplementation had higher weight gain but lower gains in functional outcomes .,results,conclusions,0.9963134
"Through a Web-based randomized controlled trial , @ strategies ( ie , prototype alteration and cue reminders ) within an existing online personalized feedback intervention ( Drinktest ) aimed to reduce adults ' excessive drinking .",objective,methods,0.9963098
"Angle width of treated eyes increased markedly after LPI , remained stable for @ months , and then decreased significantly by @ months after LPI .",conclusions,results,0.9963058
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.99629694
No serious side effects were attributed to TLA .,conclusions,results,0.9962793
Morphometric shape analyses corroborated current evidence that self-ligating brackets were no more effective than conventional brackets with steel ligatures after @-month initial alignment .,conclusions,results,0.99625105
Antibody levels declined substantially in all groups .,conclusions,results,0.99622935
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.99622333
Arm support ( AS ) training showed improvement of unsupported arm function in chronic stroke .,background,conclusions,0.9962049
"A total of @ patients from the Cancer Institute , First Affiliated Hospital of Henan University of Science and Technology were entered into the study ( APC group , n = @ , SB group , n = @ , combination group -LSB- APC combined with SB -RSB- , n = @ ) .",results,methods,0.9961894
Intranasal ketamine was well tolerated with minimal psychotomimetic or dissociative effects and was not associated with clinically significant changes in hemodynamic parameters .,results,conclusions,0.9961778
"Exercise acutely decreases VLDL-TG concentration , and VLDL-TG clearance is increased after an exercise bout .",objective,conclusions,0.99617225
Real-time assessment of key variables may provide new insights into the process of quitting among homeless smokers .,background,conclusions,0.9961532
"A total of @,@ DDI alerts were generated in the study period , with @ % accepted .",methods,results,0.9961528
"Primary combined endpoint : major adverse cardiac and cerebral events , rate of access-site complications .",results,methods,0.99613273
"Because hepatocyte and blood FDG concentrations equalize , liver FDG uptake parallels BG , which must therefore be considered when studying hepatic FDG uptake .",objective,conclusions,0.9961294
"For device licensing , no new evidence of TVT Secur efficacy and safety was needed : rather evidence was provided of the long-term follow-up of patients who had a procedure using a predecate retropubic tension-free vaginal tape device .",background,conclusions,0.99612516
"The Airtraq optical laryngoscope is a relatively novel intubation device , which allows visualization of the glottic plane without alignment of the oral , pharyngeal , and tracheal axes , possessing advantages over Macintosh for novice personnel .",background,conclusions,0.9961073
"In the interim , we have a unique window of opportunity to prepare for and devise effective strategies for the future policy and programmatic scale-up of tenofovir gel provision .",background,conclusions,0.9960898
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.99606365
It is an effective intervention in improving health worker performance in low resource settings .,background,conclusions,0.99605966
"To our knowledge , the present study is the first report showing that CPs supplementation has beneficial effects on lipid profile , oxidative stress and alcoholic liver injury in men with chronic alcohol consumption .",background,conclusions,0.9960525
Bright constant light levels in the NICU may have negative effects on the growth and development of preterm infants,background,conclusions,0.9960394
Two hundred and twenty-eight women responded ( @ % ) and all were included in the study ; forceps ( n = @ ) and vacuum extractor ( n = @ ) .,methods,results,0.9960114
"In patients with uncontrolled or untreated hypertension , alfuzosin @ mg alone or combined with antihypertensive therapy significantly decreased systolic and diastolic BP .",results,conclusions,0.9959928
To examine whether using the axillary vein as a site of insertion of a PICC line affects the frequency of complications .,methods,objective,0.99595034
Comparing results obtained using prospectively and retrospectively collected data will help validate the use of the easily available retrospective data in assessing quality of care in past and future studies .,background,conclusions,0.99594516
Subconjunctival MMC ( @ mg/ml for @ min ) was used intraoperatively in @ of @ eyes .,methods,results,0.99594206
