Text,True_Label,Predicted_Label,Confidence
"Cancer was the only independent predictor of incident NLDVT ( hazard ratio -LSB- HR -RSB- , @ ; @ % CI , @-@ @ ) .",methods,results,0.99706984
"The risk of subsequent relapse among those who had achieved remission of symptoms at week @ was lower in the vitamins than placebo group ( OR = @ , @ % CI @-@ @ ) .",methods,results,0.9969505
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.9967673
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.99667835
"DESIGN , SUBJECTS , INTERVENTION , OUTCOME MEASURES : In a randomized controlled trial , patients with allergic bronchial asthma were either allocated to a group receiving acupuncture immediately or a waiting-list control group .",objective,methods,0.9966086
"In a double-blind parallel group study , @ patients with asthma were randomized to @ mg of GW@ twice daily or matching placebo for @ days followed by prednisone @ mg for @ days .",results,methods,0.9965906
The primary outcome measure was household air nicotine levels measured by passive dosimeters .,results,methods,0.9964529
"Nebivolol reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) and @ mm Hg ( SD , @ ) , respectively ( P < @ ) .",methods,results,0.9963308
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.99630666
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.9958912
Three participants were withdrawn from FBT and @ were withdrawn from SyFT after serious adverse events occurred .,methods,results,0.99588686
Group differences in MADRS scores over time were not significant ( P = @ ) .,methods,results,0.9958411
Renal blood flow and GFR were measured using radioactive-labeled ( @ ) I-iothalamate and ( @ ) I-hippuran at baseline and @ weeks .,results,methods,0.99579775
Blood and urine samples were collected for @ h and total curcuminoids and safety parameters were quantified .,results,methods,0.99577445
"Remission of symptoms was achieved by @ and @ % of participants treated with placebo and vitamins by week @ ( P = @ ) , by @ and @ % at week @ and @ and @ % at week @ ( effect of intervention over @ weeks : odds ratio ( OR ) = @ , @ % CI @-@ @ ) .",methods,results,0.9956339
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.99555784
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.9954769
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.99534494
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.99521387
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.99520975
"Of @ randomised children , @ ( @ VSL # @ and @ placebo ) completed the study .",methods,results,0.994795
"Secondary endpoints included time to first exacerbation , duration of exacerbations , antibiotic use for exacerbations and quality of life ( QOL ) ( St George 's Respiratory Questionnaire , SGRQ ) .",objective,methods,0.9943796
P > @ indicated no significant difference .,methods,results,0.99430156
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.99425393
"The authors designed a randomized , double blind , placebo-controlled , parallel-group , pilot study in which migraineurs who also had insomnia were enrolled , to test this observation .",objective,methods,0.994024
Cardio-ankle vascular index ( CAVI ) was measured as the arterial stiffness using a VaSera CAVI instrument at the same time points .,results,methods,0.9938923
"Clinic-derived systolic blood pressure obtained before , during , and after the trial were estimated using linear mixed models .",results,methods,0.99385285
Statistical analysis was performed to compare the AMP group ( Group A + Group B ) with the control group ( Group C ) .,results,methods,0.9937442
"Patients were followed up until transplant or @ months after randomization , whichever came first .",results,methods,0.993634
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.99361223
Patients were randomised to transradial ( n = @ ) or transfemoral ( n = @ ) groups and several parameters were evaluated .,results,methods,0.99356246
"Additionally , AST resulted in significantly fewer vessel-to-air exposure events ( P < @ ) and unprotected sharps exposures ( P < @ ) .",conclusions,results,0.99350595
"Of the patients enrolled in STARTER , @ had QRS@ ms and @ had @ < QRS@ ms.",methods,results,0.99335176
"Primary ( wake after sleep onset -LSB- WASO -RSB- , pregabalin vs placebo ) and key secondary endpoints were analyzed for statistical significance , with descriptive statistics for other endpoints .",results,methods,0.99327976
"Comparing average IL-@ values between the two treatment groups in all tear samples at @ h , @ h and @ h after intervention a significantly higher level in the PRK group @ h after procedure ( p = @ ) was detected .",methods,results,0.99271554
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.99259275
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.9924434
End-point data will be collected after @ years of the intervention .,conclusions,methods,0.99231124
Baseline characteristics were similar between the treatment groups .,methods,results,0.9923105
"were collected @ days after the full bloom day ; blanched and pressed to obtain apple pomace which was then processed with a food cutter , oven-dried and milled to prepare apple powder .",results,methods,0.9921469
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.9921456
Efficacy was a primary endpoint of study @ and a secondary endpoint of studies @ and @ .,results,methods,0.9921325
"Memory , psychomotor and executive functions were examined @ and @ min after consuming low GL , high GL and water breakfasts according to a randomised , crossover , counterbalanced design .",results,methods,0.99206674
Primary end point was the percentage of patients with @ ( OH ) D levels@ng/mL at @ weeks .,results,methods,0.9919797
Participants were randomized to tadalafil @ mg daily or placebo for @ months .,results,methods,0.991855
The present study is a comparison of two point-of-care ( POC ) tests as endpoints of protamine titration after CPB .,objective,methods,0.99179745
There were no significant differences between the groups regarding the target variables .,conclusions,results,0.9915006
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.9914954
Each patient had @ ( @ @-cm ) squares-@ per treatment type-tattooed in the lower abdominal region ( @ on the right and @ on the left ) .,methods,results,0.9913033
"Out of @ enrolled patients , @ patients ( @ : in midodrine group ; @ : in placebo group ) completed the study and @ patients lost to follow up .",methods,results,0.9912935
"Plasma glucose , insulin , peptide YY ( @-@ ) , glucagon-like peptide @ , and serotonin were quantified in blood samples drawn before and @ , @ , @ , @ , and @ min after each intervention .",results,methods,0.9909576
Intent-to-treat analyses were performed using multilevel regression models .,results,methods,0.990648
"An inextensible LSO ( iLSO ) reduces trunk motion and increases trunk stiffness , whereas an extensible LSO ( eLSO ) does not .",background,conclusions,0.9905804
"In a PREDIMED subcohort ( n = @ ) , plaque height and carotid IMT of @ prespecified segments ( ICA , bifurcation , and common ) were sonographically assessed at baseline and after intervention for a mean of @ years .",results,methods,0.9905724
"In a previous UK multi-center randomized study @ children received three doses of @-valent ( PCV-@ ) or @-valent ( PCV-@ ) pneumococcal conjugate vaccine at @ , @ and @ months of age .",background,methods,0.99038345
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.9902934
This analysis is based on a survey questionnaire designed to describe medical educators ' views of psychiatry and psychiatrists .,background,methods,0.9901917
"Patients contributed risk to both exposure categories ( early and later initiation ) until there was a clear treatment strategy ( ie , dialysis therapy was initiated early or estimated glomerular filtration rate -LSB- eGFR -RSB- decreased to < @mL/min/@ @ m ( @ ) ) .",methods,results,0.99018174
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.99018
"A post-hoc analysis was performed on the data from a @weeks phase III study ( ClinicalTrials.gov identifier : NCT@ ) to measure changes in the health-related quality of life ( HRQoL ) of @,@ patients aged @ with moderate-to-severe hypertension who received one of six doses of olmesartan/amlodipine/hydrochlorothiazide ( OLM/AML/HCTZ ) , using the MINICHAL and EQ-@D instruments .",background,methods,0.9901517
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.99013466
"The joggers were divided into light , moderate , and strenuous joggers .",results,methods,0.9900884
Analyses were restricted to @ @ ( of original @ @ ) women aged @ to @ years old in the Women 's Health Initiative randomized trial of CaD supplementation who were randomized @:@ in a double-blinded fashion to receive @ mg/d of calcium plus @ IU/d of vitamin D@ or placebo .,results,methods,0.99003077
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.98983216
"After adjusting for baseline confounding variables with regard to the Unified Parkinson 's Disease Rating Scale ( UPDRS ) Part II score , the UPDRS Part III score , the modified Rankin Scale score , level of education , and treatment group , we assessed the rate of change for the following measurements : the UPDRS Part II score ; the UPDRS Part III score ; the Schwab and England Independence Scale score ( which measures activities of daily living ) ; the Total Functional Capacity scale ; the @-item Parkinson 's Disease Questionnaire , summary index , and activities of daily living subscale ; and version @ of the @-item Short Form Health Survey Physical Summary and Mental Summary .",results,methods,0.98954684
"In this randomised and controlled study , @ CAD patients were randomly assigned to an experimental or to a control group .",results,methods,0.9895098
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.98911
"Outcome was assessed after @ months , and the primary endpoint was LVEF measured by cardiac magnetic resonance imaging ( MRI ) at rest .",results,methods,0.98910844
All patients will be followed for @ years .,conclusions,methods,0.98901105
This program was initiated in the inpatient setting and was followed by an unsupervised outpatient intervention .,background,methods,0.98896223
Ordinary least squares regression with covariate adjustment was used to estimate monthly dollar savings .,results,methods,0.988555
"After a @-week placebo baseline period , @ patients received once-daily treatment with Allisartan Isoproxil @mg or placebo randomly for @ weeks .",results,methods,0.988456
"A total of @ patients achieved a CR , @ of whom were randomized .",methods,results,0.98811555
"Sixteen patients with @ AK ( grades I-III ) in field-cancerized skin of the scalp , chest and extremities were treated during August and September @ .",results,methods,0.9880931
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.9879203
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.98782396
"Sixty-one men and women age range @-@ years , with the metabolic syndrome were recruited to participate in this study using a parallel group design .",results,methods,0.9878214
"In @ @ initially healthy women , baseline GlycA was quantified by nuclear magnetic resonance spectroscopy and hsCRP by an immunoturbidimetric assay .",results,methods,0.9878176
"A double-blind , randomized , controlled trial was conducted at @ sites in the United States .",results,methods,0.9878165
"This study is a follow-up analysis of an @-month , @-arm , hypertension self-management trial of @ veterans with hypertension who were randomized to usual care or @ of @ interventions .",results,methods,0.98769206
"The @ telephone-based interventions were nurse-administered health behavior promotion , provider-administered medication adjustments based on hypertension treatment guidelines , or a combination of both .",results,methods,0.98753196
Safety was a primary endpoint of studies @ and @ and a secondary endpoint of studies @ and @ .,results,methods,0.98749536
"Carvedilol significantly reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) after @ minutes and to @ mm Hg ( SD , @ ) after @ days ( P < @ ) .",methods,results,0.9874899
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.9874834
Incremental cost utility ratio was reported as cost per quality adjusted life year ( QALY ) gained and an incremental cost effectiveness ratio ( ICER ) was reported as cost for a minimal clinically important difference ( MCID ) in functional independence .,methods,results,0.9870962
"Clinical and economic outcomes were examined @ months before , @ months during , and @ months after trial completion .",results,methods,0.9870379
In Group L@ @ a lower appearance of nausea and hypotension were observed and motor and sensitive block developed and diminished faster while no clinically significant differences in hemodynamic behavior was observed between groups .,conclusions,results,0.9868776
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.98675704
No significant difference exists in drug effect among @ experiment groups .,conclusions,results,0.9867495
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.98666537
The data were then compared with psychopathological and physical alterations .,background,methods,0.9866638
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.98661774
"In the AT/IMT group , IMT was performed at @ % of sustained maximal inspiratory pressure ( SPImax ) while in the AT/SHAM group it was performed at @ % of SPImax , using a computer biofeedback trainer for @ min , three times a week .",results,methods,0.9865508
"Around the time of surgery , the mean ( SE ) factor XI levels were @ units per milliliter in the @-mg FXI-ASO group , @ units per milliliter in the @-mg FXI-ASO group , and @ units per milliliter in the enoxaparin group .",results,methods,0.98641646
Bleeding was also assessed .,objective,methods,0.98609376
A total of @ patients with hypertension treated with @ mg olmesartan were randomized to receive combination treatment with @ mg azelnidipine ( O/A group ) or diuretics ( @ mg indapamide ; O/D group ) for @ months .,results,methods,0.9860341
"Geriatric assessment ( GA ) included functional status ( ADL , Activities of Daily Living and IADL , Instrumental ADL scales ) , cognitive function , mood disorders , sensory organ impairment , falls and comorbidity .",results,methods,0.9860308
"In this crossover study , healthy subjects ( @ women , @ men ) took , in random order , a single oral dose of @ mg curcuminoids as native powder , micronized powder , or liquid micelles .",results,methods,0.9859389
The apneic threshold and CO reserve were measured at baseline and repeated after at a minimum of @ month .,results,methods,0.9856619
Event-free survival was similar in both arms .,objective,results,0.98556846
"Patients who have a malignant condition may have a significantly higher risk of developing NLDVT , and patients with NLDVT , compared with those without , appeared to be at higher risk of PE but not higher risk of death .",methods,conclusions,0.9853615
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.98516786
Key efficacy end points were functional status and ventricular function while temporarily weaned from LVAD support ( @ days after randomization ) .,results,methods,0.9850477
"In a randomized cross-over trial , @ healthy young volunteers were administered a single dose of @ mg genistein provided as a genistein tablet , a genistein tablet in low fat milk , and soy milk containing genistein glycosides .",results,methods,0.9847779
Serum infliximab trough levels @ g/mL and @ % CRP decrease were significantly associated with durable sustained response .,conclusions,results,0.9847764
"Following each diet period , we assessed BP , systemic hemodynamics , and heart rate variability at rest and during acute mental stress , and , in a subset of participants ( n = @ ) , @-hour ambulatory BP .",results,methods,0.9846075
Nine healthy beagle dogs were purchased from a commercial laboratory .,background,methods,0.9845189
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.98449844
"NCIC CTG MA @ was an open-label , phase @ , randomised controlled trial in which women with breast cancer were assigned to one of two adjuvant oral aromatase inhibitors-exemestane or anastrozole .",background,methods,0.98426825
"Length of stay was reduced in the no insulin group , and there were no deaths in this group .",conclusions,results,0.9841546
"Secondary outcomes included child salivary cotinine , self-report of home smoking ban ( HSB ) , and smoking status .",results,methods,0.98392856
"Secondary outcomes included the percentage of patients with normal calcium , phosphorus , and intact parathyroidhormone ( iPTH ) blood levels .",results,methods,0.98386294
"TTR was calculated using the Rosendaal method , without exclusion of international normalized ratio ( INR ) values performed during warfarin initiation .",results,methods,0.9838463
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.9836971
Three patients received @ mg AZD@ twice daily and five patients @ mg twice daily .,results,methods,0.9835449
Educational material and feedback design were based on current NHS Scotland practice and Advisory Group recommendations .,results,methods,0.98352456
Eighty-four untrained volunteers were randomly assigned to a HI ( I ) T group ( n = @ ; @ years ) or an inactive control group ( n = @ ; @ years ) .,results,methods,0.98331577
"We randomly assigned @ adult-child ( carer-patient ) pairs into four groups : text message plus call ( n = @ ) , call ( n = @ ) , text message ( n = @ ) , and control ( n = @ ) .",results,methods,0.98328745
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.98327845
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.9832409
"Secondary outcomes were complete excision at ectocervical and stromal margins , time to complete the procedure , specimen fragmentation , blood loss and death after @ year .",results,methods,0.98317194
"We conducted a randomized , double-blind , @-month placebo-controlled trial of progesterone ( @ mg daily ) among @ healthy postmenopausal women in Vancouver , Canada from @-@ .",results,methods,0.98306286
"A modified post-discharge Global Registry of Acute Coronary Events ( GRACE ) score was used to calculate an individual risk score for each patient and to form low-risk , medium-risk , and high-risk groups .",results,methods,0.9830441
All were examined by an ophthalmologist and eight were diagnosed with acute anterior uveitis ( AAU ) and one with sectoral episcleritis .,results,methods,0.98299396
In the English NHS Breast Screening Programme each woman 's mammograms are examined separately by two expert readers .,background,methods,0.9829847
"The resource consumption , costs , and health-related quality of life were evaluated at baseline , and after @ and @ months by using statutory health insurance information and standardized questionnaires .",objective,methods,0.98253137
"In a @-week , double-blind , parallel-group , randomized controlled trial , @ healthy , lean individuals ( mean age of @ ) consumed muffins ( @ % of energy -LSB- % E -RSB- from fat and @ % E refined carbohydrates ) providing @ kcal/day added to their habitual diets .",results,methods,0.9819603
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.9819339
"Participants ( men , N = @ ; women , N = @ ; mean age = @ years -LSB- SD = @ -RSB- ) were randomly assigned to usual care ( N = @ ) or a @-month weekly group intervention plus six monthly maintenance sessions ( N = @ ) .",results,methods,0.98186374
"We included @ adult patients from @ US and Canadian cities with a mean age of @ years , mean compression depth of @ mm , and a return of circulation of @ % , @-day survival of @ % , and survival to hospital discharge of @ % .",results,methods,0.9814183
"Secondary outcomes included measures of cardiovascular function , renal function , resource use , and adverse events .",results,methods,0.9812719
"No significant differences between the two groups were found in the outcomes of a MPP except in the NDI at @ weeks , but both groups improved in all variables during the course of @ year under study .",conclusions,results,0.9812584
"Though , cough occurrence was less in the intervention group than the other group .",conclusions,results,0.9811566
"We recruited @ patients : @ were given continuous drisapersen , @ were given intermittent drisapersen , and @ were given placebo ( continuous and intermittent groups combined ) .",results,methods,0.98112017
"Primary outcome was stool frequency and consistency , classified at different levels of diarrhoea severity .",results,methods,0.9809997
"A total of @ patients were included in this study , @ of whom were female ( @ male ) , with an overall median age of @ years ( range @-@ ) .",methods,results,0.9809441
"@ cases were enrolled finally , and there were @ cases in sufentanil group and @ in fentanyl group .",methods,results,0.980835
"The primary end point was combined cardiac death , myocardial infarction , and clinically indicated target-vessel revascularization within @ years .",results,methods,0.9806265
"In particular , pure-tone audiogram , speech audiogram , and speech perception with hearing aids were compared .",objective,methods,0.9805588
"Osteoprotegerin , matrix metalloproteinase @ ( MMP-@ ) , and high-sensitive CRP ( hs-CRP ) were measured after @ and @ months of treatment .",results,methods,0.98045236
"Treatment satisfaction was greater with tadalafil vs placebo , with no significant difference between tamsulosin and placebo .",conclusions,results,0.9803288
"Although no significant differences between the use of the @ - and @-gauge needles were observed , there was a @-@ % reduction with Micropuncture in several subgroups .",conclusions,results,0.9801297
"Of the @ included patients , @ had nasoenteric tubes , and @ had a jejunostomy .",methods,results,0.98012674
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9801016
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.9798764
The primary efficacy endpoint ( stroke or non-central nervous system embolism ) was examined by quartiles of cTTR and by cTTR as a continuous function .,results,methods,0.979761
"Sixty-eight patients with cardiac syndrome X were divided randomly into three groups : fluvastatin ( @ mg/day , n = @ ) , diltiazem ( @ mg/day , n = @ ) , and combination of fluvastatin ( @ mg/day ) and diltiazem ( @ mg/day , n = @ ) .",results,methods,0.9797421
Fifty-four patients in the carnitine and @ patients in the placebo group completed the study .,methods,results,0.97960734
"@ nondiabetic patients with CKD with residual proteinuria ( median protein excretion , @ -LSB- IQR , @-@ @ -RSB- g/d ; mean age , @ -LSB- SD -RSB- years ; creatinine clearance , @ -LSB- IQR , @-@ -RSB- mL/min ) .",methods,results,0.97960335
Additional support to address barriers and improve implementation of positive parenting strategies while these families attend the Incredible Years Programme may improve overall outcomes.The study aims to evaluate the efficacy of adding a structured home visiting intervention ( Home Parent Support ) to improve outcomes in families most at risk of poor treatment response from the Incredible Years intervention .,background,conclusions,0.9791628
This trial is registered with ClinicalTrials.gov NCT@ .,conclusions,methods,0.9791566
Forty patients were randomly allocated to each group according to a parallel group design .,results,methods,0.979002
"Final analyses included @ , @ , @ , and @ patients in groups @ through @ , respectively .",methods,results,0.97885305
"Carvedilol effectively decreased HVPG in a greater proportion of the patients after an acute probe ( @ % vs. @ % ) and after @ days of the treatment ( @ % vs. @ % , P < @ ) in comparison with nebivolol .",methods,results,0.9788432
The data were collected as part of the nationwide PolSenior project ( @-@ ) .,results,methods,0.9785942
"Significantly lower serum drug concentrations were observed under postprandial conditions than fasting conditions for INH , RIF , and PZA .",conclusions,results,0.9785822
"We calculated adjusted odds ratios for survival to hospital discharge , @-day survival , and any return of circulation .",results,methods,0.97855914
CPRA was used to demonstrate the efficacy of naltrexone and topiramate on continuous measures of in-treatment drinking-heavy drinking days and drinks per day-and their reductions from pretreatment .,objective,methods,0.9785398
Secondary outcomes included time to TB treatment and mortality .,results,methods,0.9784918
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.97822326
No relevant adverse reactions were found .,conclusions,results,0.9781099
"A subgroup analysis was performed from data collected in a phase @ study of intravenous ( IV ) fosaprepitant or oral aprepitant , plus the @-HT @ antagonist ondansetron and the corticosteroid dexamethasone , in cisplatin-nave patients with solid malignancies .",objective,methods,0.97798324
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.9779639
"Two hundred participants reporting no strong nausea , no clear reduction in smoking enjoyment , and less than @ % reduction in their baseline smoking on day @ received additional tablets of varenicline or placebo .",methods,results,0.9779237
"Among patients with chronic hypertension , those in the high-target group required less renal-replacement therapy than did those in the low-target group , but such therapy was not associated with a difference in mortality .",results,conclusions,0.9779221
"Inpatient admissions , outpatient expenditures , and total expenditures were estimated using generalized estimating equations .",results,methods,0.97789955
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.9778311
But only @ cases in intervention group finished the study versus @ cases in control group .,methods,results,0.9777624
Generalized linear model ( GLM ) was used for between-group comparisons .,results,methods,0.97765476
"Autoantibodies to insulin , glutamic acid decarboxylase , and the insulinoma-associated-@ ( IA-@ ) molecule were analyzed using radiobinding assays and islet cell antibodies with immunofluorescence during a median observation period of @ years ( mean , @ years ) .",results,methods,0.9776258
"Overweight adults ( body mass index @-@ @ kg/m ( @ ) ; age @-@ y , @ % non-white , and @ % men ) were randomized to a low-fat , low-glycemic index diet : vegan ( n = @ ) , vegetarian ( n = @ ) , pesco-vegetarian ( n = @ ) , semi-vegetarian ( n = @ ) , or omnivorous ( n = @ ) .",results,methods,0.9775293
The Canadian ALK ( CALK ) study was initiated to implement a multicenter optimization and standardization of laboratory developed ALK IHC and FISH tests across @ hospitals .,background,methods,0.9774876
"While the hazard rate for seroconverting was significantly higher in the HD group before second dose , the effect was small as the median time to seroconversion was identical .",conclusions,results,0.97746605
"Of the @ patients randomised , @ and @ were included in the intervention and the control groups , respectively .",methods,results,0.9774573
"The Cognitive Drug Research Computerized Battery of Tests ( CDR-CBT ) is a @-min battery of ten standardized , validated neuropsychometric tasks .",background,methods,0.9774435
"The occurrence of EA and adverse events between sevoflurane and desflurane were not different , except that the overall of intraoperative respiratory events was higher in desflurane group .",conclusions,results,0.9773727
These findings are valid even for deeper pockets .,results,conclusions,0.9772923
Patients with on-treatment SBP < @ mm Hg ( lowest tertile ) and SBP > @ ( highest tertile ) were compared with patients with average SBP between @ and @ .,methods,results,0.9772059
We subsequently excluded @ patients for whom the primary end point could not be measured or who had delirium before the second day of the study .,results,methods,0.97698396
Seventeen nursing homes ( @ residents ) received the intervention and @ homes ( @ residents ) received usual care .,results,methods,0.9769825
The primary outcome was days alive and out of the hospital within @ days of surgery .,results,methods,0.97663695
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.97650075
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.9764572
Secondary end points included change in ambulatory diastolic blood pressure and clinic systolic and diastolic blood pressures .,results,methods,0.97634107
