Text,True_Label,Predicted_Label,Confidence
"Primary ( wake after sleep onset -LSB- WASO -RSB- , pregabalin vs placebo ) and key secondary endpoints were analyzed for statistical significance , with descriptive statistics for other endpoints .",results,methods,0.99717927
"After adjusting for baseline confounding variables with regard to the Unified Parkinson 's Disease Rating Scale ( UPDRS ) Part II score , the UPDRS Part III score , the modified Rankin Scale score , level of education , and treatment group , we assessed the rate of change for the following measurements : the UPDRS Part II score ; the UPDRS Part III score ; the Schwab and England Independence Scale score ( which measures activities of daily living ) ; the Total Functional Capacity scale ; the @-item Parkinson 's Disease Questionnaire , summary index , and activities of daily living subscale ; and version @ of the @-item Short Form Health Survey Physical Summary and Mental Summary .",results,methods,0.99713
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.99711335
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.99693906
Each patient had @ ( @ @-cm ) squares-@ per treatment type-tattooed in the lower abdominal region ( @ on the right and @ on the left ) .,methods,results,0.99673355
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.9966845
"In the AT/IMT group , IMT was performed at @ % of sustained maximal inspiratory pressure ( SPImax ) while in the AT/SHAM group it was performed at @ % of SPImax , using a computer biofeedback trainer for @ min , three times a week .",results,methods,0.9966073
Group differences in MADRS scores over time were not significant ( P = @ ) .,methods,results,0.9965495
Three participants were withdrawn from FBT and @ were withdrawn from SyFT after serious adverse events occurred .,methods,results,0.9963146
"Primary end point was health-related quality of life after @ year , assessed with Medical Outcomes Study Short Form @ version @ and Vascular Quality of Life Questionnaire , and secondary end points included walking distances on a graded treadmill .",results,methods,0.9962262
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.9961307
Blood and urine samples were collected for @ h and total curcuminoids and safety parameters were quantified .,results,methods,0.9960032
"Primary outcome measures were symptom self-rating scales ( Insomnia Severity Index -LSB- ISI -RSB- and the Montgomery sberg Depression Rating Scale -LSB- MADRS-S -RSB- ) , assessed before and after treatment with follow-up after @ and @ mo. .",results,methods,0.9959579
"Four weeks of training induced significant increase in pVO@ peak , VO@-vt and FC-vt , expressed in absolute or relative value ( P < @,@ ) , without any difference between AT and CT modalities ( P = NS ) .",methods,results,0.9959091
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.9958332
"Carvedilol effectively decreased HVPG in a greater proportion of the patients after an acute probe ( @ % vs. @ % ) and after @ days of the treatment ( @ % vs. @ % , P < @ ) in comparison with nebivolol .",methods,results,0.9955205
"We conducted a randomized , double-blind , @-month placebo-controlled trial of progesterone ( @ mg daily ) among @ healthy postmenopausal women in Vancouver , Canada from @-@ .",results,methods,0.995421
"After a @-week placebo baseline period , @ patients received once-daily treatment with Allisartan Isoproxil @mg or placebo randomly for @ weeks .",results,methods,0.99533844
"This study is a follow-up analysis of an @-month , @-arm , hypertension self-management trial of @ veterans with hypertension who were randomized to usual care or @ of @ interventions .",results,methods,0.9953002
( Trial registration at ClinicalTrials.gov : NCT@ . ),methods,conclusions,0.9952159
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.99508685
"AT involved @ min of ergometer training at @-@ % of maximum heart rate , three times a week for both groups .",results,methods,0.99480975
"The risk of subsequent relapse among those who had achieved remission of symptoms at week @ was lower in the vitamins than placebo group ( OR = @ , @ % CI @-@ @ ) .",methods,results,0.9947246
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.99469227
"Clinic-derived systolic blood pressure obtained before , during , and after the trial were estimated using linear mixed models .",results,methods,0.99450463
"Plasma glucose , insulin , peptide YY ( @-@ ) , glucagon-like peptide @ , and serotonin were quantified in blood samples drawn before and @ , @ , @ , @ , and @ min after each intervention .",results,methods,0.9942707
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.9942456
"One h after the treatment IL-@ was detectable in @ % of samples for the LASIK group and @ % of samples for the PRK group , and @ h after the treatment it was detectable in @ % of samples for the LASIK group and in @ % of samples for the PRK group .",methods,results,0.9942046
End-point data will be collected after @ years of the intervention .,conclusions,methods,0.9941521
"In the Perfusion group , the heart perfusion remained unaffected for @min .",methods,results,0.99409264
"However , microbial culture is not feasible everywhere , and the limited number of effective antibiotics against the bacterium narrows the options ; thus a rescue therapy combining antibiotics with a low resistance may be fitting .",objective,conclusions,0.9938617
"A double-blind , randomized , controlled trial was conducted at @ sites in the United States .",results,methods,0.99376076
"TTR was calculated using the Rosendaal method , without exclusion of international normalized ratio ( INR ) values performed during warfarin initiation .",results,methods,0.99372524
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.9937215
Ordinary least squares regression with covariate adjustment was used to estimate monthly dollar savings .,results,methods,0.99362105
P > @ indicated no significant difference .,methods,results,0.99346006
The primary efficacy endpoint ( stroke or non-central nervous system embolism ) was examined by quartiles of cTTR and by cTTR as a continuous function .,results,methods,0.99343514
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.9931371
"Serum levels of C reactive protein and @ cytokines / inflammatory ( IFN - , IL-@ , IL-@ , IL-@ , TNF - , TGF - , IL-@ and IL-@ ) markers were studied .",results,methods,0.9931178
Renal blood flow and GFR were measured using radioactive-labeled ( @ ) I-iothalamate and ( @ ) I-hippuran at baseline and @ weeks .,results,methods,0.9930426
"Of @ randomised children , @ ( @ VSL # @ and @ placebo ) completed the study .",methods,results,0.99296606
"Secondary endpoints included time to first exacerbation , duration of exacerbations , antibiotic use for exacerbations and quality of life ( QOL ) ( St George 's Respiratory Questionnaire , SGRQ ) .",objective,methods,0.9925948
Main outcome was the incidence of complete excision of disease at endocervical margin of the surgical specimen .,results,methods,0.992523
"Remarkable ( > @ pc ) eight-month reductions in , or complete abstinence from tobacco smoking was achieved with the e-cig in almost half ( @ % ) of the participants .",conclusions,results,0.99251395
"Sixty-eight patients with cardiac syndrome X were divided randomly into three groups : fluvastatin ( @ mg/day , n = @ ) , diltiazem ( @ mg/day , n = @ ) , and combination of fluvastatin ( @ mg/day ) and diltiazem ( @ mg/day , n = @ ) .",results,methods,0.9925016
"In a double-blind parallel group study , @ patients with asthma were randomized to @ mg of GW@ twice daily or matching placebo for @ days followed by prednisone @ mg for @ days .",results,methods,0.9923895
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.9923813
All were examined by an ophthalmologist and eight were diagnosed with acute anterior uveitis ( AAU ) and one with sectoral episcleritis .,results,methods,0.99222696
"Patients were followed up until transplant or @ months after randomization , whichever came first .",results,methods,0.9921679
"Consumers and carers placed highest priority on continued medicines supply by a pharmacist for regular and symptom flare up medicines ( @ priority points ) , a pharmacy located within a ` one-stop ' health center ( @ points ) and home delivery of medicines ( @ points ) .",results,methods,0.99183536
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.9916562
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.99164283
"Memory , psychomotor and executive functions were examined @ and @ min after consuming low GL , high GL and water breakfasts according to a randomised , crossover , counterbalanced design .",results,methods,0.99162126
Analyses were restricted to @ @ ( of original @ @ ) women aged @ to @ years old in the Women 's Health Initiative randomized trial of CaD supplementation who were randomized @:@ in a double-blinded fashion to receive @ mg/d of calcium plus @ IU/d of vitamin D@ or placebo .,results,methods,0.99153894
There were no significant differences between the groups regarding the target variables .,conclusions,results,0.9915332
"will be published in a peer-reviewed journal and presented at local , national and international scientific meetings .",results,methods,0.99151224
"The joggers were divided into light , moderate , and strenuous joggers .",results,methods,0.9912111
Key efficacy end points were functional status and ventricular function while temporarily weaned from LVAD support ( @ days after randomization ) .,results,methods,0.991176
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.99074286
"Carvedilol significantly reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) after @ minutes and to @ mm Hg ( SD , @ ) after @ days ( P < @ ) .",methods,results,0.9907416
The data were then compared with psychopathological and physical alterations .,background,methods,0.9906713
"In a PREDIMED subcohort ( n = @ ) , plaque height and carotid IMT of @ prespecified segments ( ICA , bifurcation , and common ) were sonographically assessed at baseline and after intervention for a mean of @ years .",results,methods,0.9905972
The primary outcome measure was household air nicotine levels measured by passive dosimeters .,results,methods,0.99058867
We examined intervention completion rates among @ African Americans who had been randomized to an integrated ( INT ) or disease-specific ( DSE ) risk education protocol as part of a comparative effectiveness trial from September @ to August @ .,background,methods,0.99052596
"Sixty-one men and women age range @-@ years , with the metabolic syndrome were recruited to participate in this study using a parallel group design .",results,methods,0.99044997
Changes of pre - and post-treatment levels of dental plaque MS were recorded for four consecutive sampling sites .,results,methods,0.99036837
Baseline characteristics were similar between the treatment groups .,methods,results,0.99021006
"Nebivolol reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) and @ mm Hg ( SD , @ ) , respectively ( P < @ ) .",methods,results,0.9899923
"The total cholesterol ( Tch ) , triglyceride ( TG ) , low density lipoprotein ( LDL ) and high-density lipoprotein ( HDL ) were observed .",methods,results,0.98989993
Primary end point was the percentage of patients with @ ( OH ) D levels@ng/mL at @ weeks .,results,methods,0.989794
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.98975426
Bleeding was also assessed .,objective,methods,0.9896088
"Angle width of treated eyes increased markedly after LPI , remained stable for @ months , and then decreased significantly by @ months after LPI .",conclusions,results,0.9893584
Enrolled subjects ( N = @ ) were > @ year postsingle stroke ( attrition rate = @ % ; @ completed the study ) .,methods,results,0.98924154
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.9890793
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.9888632
"A total of @,@ ecological momentary assessments ( @ % completion rate ) were collected at random times ( i.e. , up to @ assessments/day ) during the @ days prior to a scheduled quit attempt .",results,methods,0.9888353
Intent-to-treat analyses were performed using multilevel regression models .,results,methods,0.9887778
"Oral glucose tolerance tests were performed , and the effect of tadalafil on IR was examined .",results,methods,0.98842144
The primary outcome was the between-group difference in the teriparatide-induced change in CTX from baseline to week @ .,results,methods,0.9881577
"After clinical and duplex ultrasound assessment , unselected patients with intermittent claudication requesting treatment for claudication were randomly assigned to invasive ( n = @ ) or noninvasive ( n = @ ) treatment groups .",results,methods,0.9880884
"Various laboratory examinations , multi-detector computed tomography features and histopathology were evaluated to clarify the clinical and diagnostic features of adverse reactions of MSCs administration , prior to receiving MSCs ( pre procedure ) and on days @ , @ , and @ post transplantation .",background,methods,0.98805934
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.9879483
METHODS Two hundred eighty-nine GERD patients with emotional disorders were divided randomly into two groups : group @ received esomeprazole only ( monotherapy ) and group @ received esomeprazole and flupentixol/melitracen ( combination therapy ) .,objective,methods,0.98790926
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.98761344
A total of @ patients with hypertension treated with @ mg olmesartan were randomized to receive combination treatment with @ mg azelnidipine ( O/A group ) or diuretics ( @ mg indapamide ; O/D group ) for @ months .,results,methods,0.9872777
"Morphologically , observable BO was categorized as comprising either spotty or planar bone .",conclusions,methods,0.9872444
"Clinical and economic outcomes were examined @ months before , @ months during , and @ months after trial completion .",results,methods,0.98717344
Nine healthy beagle dogs were purchased from a commercial laboratory .,background,methods,0.9871622
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9870564
Eighty-four untrained volunteers were randomly assigned to a HI ( I ) T group ( n = @ ; @ years ) or an inactive control group ( n = @ ; @ years ) .,results,methods,0.98693943
"A better understanding of interrelations of exercise and improved eating , and their psychosocial correlates of self-efficacy , mood , and self-regulation , may be useful for the architecture of improved weight loss treatments .",background,conclusions,0.98691887
"The PLATINUM randomized trial enrolled @ patients treated with either the platinum chromium PROMUS Element everolimus-eluting stent ( PtCr-EES ; Boston Scientific , Natick , MA , USA ) or the predicate cobalt chromium PROMUS/XIENCE V EES ( CoCr-EES ; manufactured as XIENCE V by Abbott Vascular , Santa Clara , CA , USA also distributed as PROMUS by Boston Scientific ) , including @ patients from Japanese sites .",background,methods,0.9869108
"A post-hoc analysis was performed on the data from a @weeks phase III study ( ClinicalTrials.gov identifier : NCT@ ) to measure changes in the health-related quality of life ( HRQoL ) of @,@ patients aged @ with moderate-to-severe hypertension who received one of six doses of olmesartan/amlodipine/hydrochlorothiazide ( OLM/AML/HCTZ ) , using the MINICHAL and EQ-@D instruments .",background,methods,0.9868549
All patients will be followed for @ years .,conclusions,methods,0.9867443
"Secondary outcomes included the percentage of patients with normal calcium , phosphorus , and intact parathyroidhormone ( iPTH ) blood levels .",results,methods,0.9867424
"Conventional CXL ( Group I ) and accelerated CXL with irradiations of @ mW/cm ( @ ) ( Group II ) and @ mW/cm ( @ ) ( Group III ) showed better visual , refractive , and tomographic improvements at the end of @ months .",conclusions,results,0.9867242
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.9863436
Survival rates after PCS were greater at all time intervals and in all Child classes ( P < @ ) .,methods,results,0.986232
The primary outcome was days alive and out of the hospital within @ days of surgery .,results,methods,0.98596996
"We randomized @,@ patients with type @ diabetes mellitus ( T@DM ) and stage @ chronic kidney disease ( CKD ) ( estimated glomerular filtration rate @ to < @ mL min ( -@ ) @ m ( -@ ) ) to once-daily bardoxolone methyl ( @ mg ) or placebo .",results,methods,0.9859633
"Sixty patients with chronic ischaemic heart disease and impaired LV function ( left ventricular ejection fraction , LVEF < @ % ) were randomized to undergo either coronary artery bypass grafting ( CABG ) and injection of CD@ ( + ) BMC in the non-transmural , hypokinetic infarct border zone ( CD@ ) , or CABG and placebo injection ( placebo ) .",results,methods,0.98571384
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.9856477
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.9855832
"At week @ , IAI demonstrated significant superiority in functional and anatomic endpoints over laser , with similar efficacy in the @q@ and @q@ groups despite the extended dosing interval in the @q@ group .",conclusions,results,0.98555124
"While the hazard rate for seroconverting was significantly higher in the HD group before second dose , the effect was small as the median time to seroconversion was identical .",conclusions,results,0.9855173
Generalized linear model ( GLM ) was used for between-group comparisons .,results,methods,0.9854644
"The authors designed a randomized , double blind , placebo-controlled , parallel-group , pilot study in which migraineurs who also had insomnia were enrolled , to test this observation .",objective,methods,0.98537654
Cardio-ankle vascular index ( CAVI ) was measured as the arterial stiffness using a VaSera CAVI instrument at the same time points .,results,methods,0.9852347
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.98501694
"The experimental group participated in a programme of @ sessions of cardiac coherence biofeedback training , in addition to the rehabilitation programme .",results,methods,0.984982
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.98489887
Plasmodium falciparum prevalence rate ( PfPR ) in children @-@ y old ( primary outcome ) and anaemia in children < @ y old ( secondary outcome ) were compared between study arms using three cross-sectional household surveys in @ .,results,methods,0.98476464
"The protocol was @ s on , @ s off , @ s impulse width , @ Hz above the individual CTF , and was at @ % of the maximal tolerated stimulation energy .",methods,results,0.98473614
"Pain experts suggest that any observational tool should be used as part of a comprehensive pain management protocol , which should include score interpretation and verification with appropriately suggested treatments .",background,conclusions,0.98471504
Chest discomfort and dyspnoea were considered dose-limiting .,results,methods,0.9846688
A modest increase in protein to recommended dietary allowance ( RDA ) levels during ED minimally attenuates decrements in insulin-like growth factor-I ( IGF-I ) .,objective,conclusions,0.9845108
More complex models do not yield satisfactory results for the short measurement times investigated in this study .,results,conclusions,0.98441744
"Secondary outcomes included measures of cardiovascular function , renal function , resource use , and adverse events .",results,methods,0.9842429
Endothelial function by venous occlusion plethysmography was a planned primary outcome .,results,methods,0.98406845
Efficacy was a primary endpoint of study @ and a secondary endpoint of studies @ and @ .,results,methods,0.9838838
These obseration indicators had no significant difference between two groups .,methods,results,0.98388356
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.98381627
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.98366666
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.98366594
"A total of @ patients achieved a CR , @ of whom were randomized .",methods,results,0.98338014
"In addition , patients receiving less fluid and less sodium show faster recovery of gastrointestinal ( GI ) function after colonic surgery .",background,conclusions,0.9832773
Fifty-four patients in the carnitine and @ patients in the placebo group completed the study .,methods,results,0.983142
Participants of this study were included in a prospective follow-up .,objective,methods,0.9829214
"Xylitol , a naturally occurring sugar alcohol , can reduce AOM when given @ times per day as a gum or syrup , but a more convenient dosing regimen is needed for widespread adoption .",background,conclusions,0.98290586
"Psychosocial factors were measured from cohorts @ to @ years of age at the baseline of the study , and ideal cardiovascular health was examined @ years later in adulthood .",results,methods,0.98285884
Variables reaching the statistical threshold in univariate analysis were entered into a multivariable Cox proportional hazards model using time to symptomatic treatment as the dependent variable .,results,methods,0.9827229
"A total of @ patients from the Cancer Institute , First Affiliated Hospital of Henan University of Science and Technology were entered into the study ( APC group , n = @ , SB group , n = @ , combination group -LSB- APC combined with SB -RSB- , n = @ ) .",results,methods,0.9825399
"We calculated adjusted odds ratios for survival to hospital discharge , @-day survival , and any return of circulation .",results,methods,0.9824302
"Peripheral artery disease was defined on the case-report form as the presences of intermittent claudication , amputation for arterial insufficiency , vascular reconstruction , bypass surgery , or percutaneous intervention to the extremities , or previously documented abdominal aortic aneurysm .",objective,methods,0.9822498
Our results show no HSD intervention effects on the development of substance use .,results,conclusions,0.9822395
The data were collected as part of the nationwide PolSenior project ( @-@ ) .,results,methods,0.98210645
"Sixteen patients with @ AK ( grades I-III ) in field-cancerized skin of the scalp , chest and extremities were treated during August and September @ .",results,methods,0.98201925
"Further , there is a very low utilization during childbirth in western and hilly regions of Nepal which clearly depicts the barriers in utilization of skilled birth attendants .",background,conclusions,0.9819389
"Following @-week active run-in , participants were randomized to aliskiren ( @ mg ) or placebo , and to an additional antihypertensive -LSB- hydrochlorothiazide ( @ mg ) or amlodipine ( @ mg ) -RSB- , or their respective placeboes .",results,methods,0.9818719
The proportion of male and female was @ : @ .,methods,results,0.9818364
Safe and cost-effective programs for implementing early infant male circumcision ( EIMC ) in Africa need to be piloted .,background,conclusions,0.98177356
"Cycle-by-cycle ERG showed progressive loss of amplitude in both USH@ and USH@ subjects , comparable to that reported with psychophysical measures .",conclusions,results,0.9815119
There were higher objective response rates and a longer PFS in the @/@ treatment arm compared with the @/@ treatment arm .,conclusions,results,0.9814047
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.98133093
"We recruited @ patients with a DSM-IV diagnosis of PD or GAD , of whom @ received CSC and @ received usual primary care .",results,methods,0.9812354
Reading location and availability of prior images did not significantly alter group performance .,conclusions,results,0.98112524
"A total of @ patients were included in this study , @ of whom were female ( @ male ) , with an overall median age of @ years ( range @-@ ) .",methods,results,0.9809848
"Inpatient admissions , outpatient expenditures , and total expenditures were estimated using generalized estimating equations .",results,methods,0.9809217
Baseline and perioperative data were comparable for both approaches .,methods,results,0.98088384
The secondary outcomes included evaluation of both postoperative pain and nausea and vomiting ( PONV ) .,background,methods,0.9807802
"At the @-month post-trial follow-up , body mass index ( BMI ) , fat mass index ( FMI ) , leisure PA ( LPA ) , home/school/workplace active commuting , TV/video time ( TVT ) , and attitudes toward PA were measured in @ adolescents .",results,methods,0.9807554
"When no active symptoms of infection were shown , and acute physiology and chronic health evaluation II ( APACHEII ) scores declined , PCT value decreased over @ % or PCT value lower than @ g/L time point were selected as drug withdrawal indication .",methods,results,0.9806434
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9806308
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.98042715
Participation was declined by @ women .,methods,results,0.98009014
"In this crossover study , healthy subjects ( @ women , @ men ) took , in random order , a single oral dose of @ mg curcuminoids as native powder , micronized powder , or liquid micelles .",results,methods,0.9800469
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.97983277
The study sample consisted of @ otherwise healthy patients .,results,methods,0.979621
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.9795029
"Secondary outcomes were complete excision at ectocervical and stromal margins , time to complete the procedure , specimen fragmentation , blood loss and death after @ year .",results,methods,0.9793661
"Of the @ patients randomised , @ and @ were included in the intervention and the control groups , respectively .",methods,results,0.97931755
These findings are valid even for deeper pockets .,results,conclusions,0.97923285
"In the European HIT-SIOP PNET@ randomized controlled trial , children with standard risk medulloblastoma were allocated to hyperfractionated radiation therapy ( HFRT arm , including a partially focused boost ) or standard radiation therapy ( STRT arm ) , followed , in both arms , by maintenance chemotherapy .",objective,methods,0.979127
"A greater understanding of behavioural symptoms risk factors would allow better detection of those patients , a better understanding of crisis situations and better management of these patients .",background,conclusions,0.9790178
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.9790137
Prucalopride is effective at alleviating symptoms of chronic constipation in women .,objective,conclusions,0.9788648
"To describe secondary analyses from a @-week , randomized , open-label trial where adult schizophrenia outpatients receiving risperidone , olanzapine , or aripiprazole were switched to iloperidone .",objective,methods,0.9785593
Patients with initially increased CTCs that decreased after @ days of therapy remained on initial therapy ( arm B ) .,methods,results,0.97847396
Incremental cost utility ratio was reported as cost per quality adjusted life year ( QALY ) gained and an incremental cost effectiveness ratio ( ICER ) was reported as cost for a minimal clinically important difference ( MCID ) in functional independence .,methods,results,0.97828144
"In a randomized cross-over trial , @ healthy young volunteers were administered a single dose of @ mg genistein provided as a genistein tablet , a genistein tablet in low fat milk , and soy milk containing genistein glycosides .",results,methods,0.97826195
The ATRS and heel-rise work results did not differ significantly between the groups .,conclusions,results,0.97823733
"At one month , the pain level seemed lower in the all-inside group than in the classical group , at the limit of statistical significance because the study was underpowered .",conclusions,results,0.97812074
"In @ @ initially healthy women , baseline GlycA was quantified by nuclear magnetic resonance spectroscopy and hsCRP by an immunoturbidimetric assay .",results,methods,0.9781035
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.97810304
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.9780503
