Text,True_Label,Predicted_Label,Confidence
"In the interim , we have a unique window of opportunity to prepare for and devise effective strategies for the future policy and programmatic scale-up of tenofovir gel provision .",background,conclusions,0.8730067
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.8727423
"Furthermore , rapid-acting ( RA ) insulins may have superior therapeutic effects compared with regular insulin types .",background,conclusions,0.87269086
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.8725949
"Clopidogrel , however , shows a major interindividual variation in antiplatelet effect , which is correlated to an increase in atherothrombotic events in patients with high platelet reactivity .",background,conclusions,0.87238634
"By these metrics , the Indian MDS performs well for deaths prior to age @ years .",results,conclusions,0.8723514
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.8723017
"Web @ features present a new and innovative online environment supporting greater interactivity , with the potential to increase engagement and retention .",background,conclusions,0.87218297
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.87185323
Pain upon needle insertion appears less than that of anesthetic deposition .,results,conclusions,0.87094015
"All muffins had identical contents , except for type of fat ; sunflower oil rich in polyunsaturated fatty acids ( PUFA diet ) or palm oil rich in saturated fatty acids ( SFA diet ) .",results,methods,0.8708707
The dogs were distributed equally ( n = @ per group ) and randomly into three groups .,background,methods,0.8702436
Safety measures included incidence of hypercalcemia and hypervitaminosis D.,results,methods,0.8702096
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.8702006
"The resource consumption , costs , and health-related quality of life were evaluated at baseline , and after @ and @ months by using statutory health insurance information and standardized questionnaires .",objective,methods,0.8700909
To investigate the performance of the MI Sxscore in a multicentre randomised trial of patients undergoing primary percutaneous coronary intervention ( PPCI ) .,background,objective,0.86988753
To investigate if the cramp threshold frequency ( CTF ) can be altered by electrical muscle stimulation in a shortened position .,background,objective,0.86973363
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.8688332
Loss of abduction was determined by progressive displacement of the testing actuator and confirmed by measurement .,results,methods,0.8680896
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.86788136
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.86787355
"The joggers were divided into light , moderate , and strenuous joggers .",results,methods,0.8673842
"Without cups , children were observed drinking @ ( SE = @ ) ounces of water from fountains ; with cups , @ ( SE = @ ) ounces .",results,methods,0.8673764
Stool frequency and consistency were recorded for the duration of treatment plus @week .,results,methods,0.8672235
Xpert and smear microscopy were performed on site .,results,methods,0.86672527
"Thus , a high degree of ACE inhibition and a steep renin rise associate with larger acute responses to enalapril .",results,conclusions,0.8665149
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.8659127
"It is hypothesized that PA , self-efficacy , physical function , cognitive function , and functional limitations and disability scores will be significantly better in the BAILAMOS group at @ and @ months compared to the control group .",results,methods,0.86559165
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.8655635
Data on the metabolic effects of GH derived from studies using GH suppression by pharmacological agents may not reflect selective actions .,background,conclusions,0.8649259
Real-time assessment of key variables may provide new insights into the process of quitting among homeless smokers .,background,conclusions,0.8646052
"In addition , subclinical cardiometabolic consequences of moderate weight gain require further study .",background,conclusions,0.8641659
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.864143
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.86408556
"This change in therapeutic decision-making did not improve the patient outcome ; that is , the incidence of PONV .",background,conclusions,0.86380285
The prevalence of test anxiety among pharmacy students in this study was lower compared to other university students in previous studies .,results,conclusions,0.8636975
A sample enriched for familial risk of SMI will enhance statistical power for testing the efficacy of PEI .,methods,conclusions,0.8634847
"In the CSEA group , each procedure was completed and there was no anesthetic conversion .",results,methods,0.86331356
"At the @-month follow-up , AFIX consultations increased vaccine coverage among younger adolescents .",results,conclusions,0.8630619
"Participants were recruited from a crowdsourcing website ( N = @ ; @ % , @/@ female ; mean age @ , SD @ years ; @ % , @/@ precontemplation ; @ % , @/@ contemplation for weight loss ) .",results,methods,0.86297214
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.86280704
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.8628046
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.86244327
However it is unlikely that atrioventricular junction ablation would be a standard procedure in the majority of the heart failure patients with cardiac resynchronization therapy and concomitant atrial fibrillation due to the irreversible character of the procedure and a spontaneous sinus rhythm resumption that occurs in about @ % of these patients .,background,conclusions,0.86190957
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.8616569
A pragmatic prospective cluster-randomised trial of Xpert for all individuals with presumptive ( symptomatic ) TB compared to the routine diagnostic algorithm of sputum microscopy and limited use of culture was conducted in a large TB/HIV primary care clinic .,results,methods,0.8614946
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.8609545
"PCOS women may also present hypertension , low levels of HDL cholesterol , hypertriglyceridemia , visceral obesity and a higher level of CRP and fibrinogen that can predict an atherosclerotic risk .",background,conclusions,0.8605507
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.8601285
End-point data will be collected after @ years of the intervention .,conclusions,methods,0.8600031
"As the two trials used a common reference fluid ( @ % saline ) and had most trial methods and data collection points harmonised , a comparison of @ % albumin and @ % HES ( @/@ @ ) on patient-centred outcomes at @ days in critically ill patients using the individual patient data from the two trials is feasible .",background,conclusions,0.85988075
"The @ telephone-based interventions were nurse-administered health behavior promotion , provider-administered medication adjustments based on hypertension treatment guidelines , or a combination of both .",results,methods,0.8596823
"In the present paper , we propose a novel independent SSVEP-BCI based on covert attention with an improved classification rate .",objective,conclusions,0.8594024
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.85925645
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.85924256
Both EA and Mox treatments were effective at relieving abdominal pain in IBS-D and IBS-C patients .,results,conclusions,0.85864913
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.8586356
"Farm machinery , especially tractors , is the most common cause of casualties to youth .",objective,background,0.85851115
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.85825205
"Coarse PM substantially contributes to global air pollution , yet differs in characteristics from fine particles and is currently not regulated .",background,conclusions,0.85757035
"Proceeding to ureteroscopy , after failure of the second SWL session to clear the stones , was done in @ % and @ % for prone and supine positions , respectively .",results,methods,0.8573681
More complex models do not yield satisfactory results for the short measurement times investigated in this study .,results,conclusions,0.85723186
Pharmacists offered specific content and communication process @ suggestions for the workshop content .,results,methods,0.85709006
Food intake at the lunch test meal after the MCT preload ( Study @ ) was ( means.e.m . ),results,methods,0.85694814
