Text,True_Label,Predicted_Label,Confidence
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.9963826
"One h after the treatment IL-@ was detectable in @ % of samples for the LASIK group and @ % of samples for the PRK group , and @ h after the treatment it was detectable in @ % of samples for the LASIK group and in @ % of samples for the PRK group .",methods,results,0.9959345
Ischemia-reperfusion did not significantly reduce FMD in patients with CAD + type @ diabetes .,results,conclusions,0.9958489
Group differences in MADRS scores over time were not significant ( P = @ ) .,methods,results,0.9956546
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.9952815
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.9952247
Complex patients had at least one of the following characteristics : renal insufficiency ( creatinine@ mol/l ) ; ejection fraction < @ % ; acute myocardial infarction ( MI ) within previous @ hrs ; > @ lesion/vessel ; > @ vessels treated ; lesion length > @ mm ; bifurcation ; saphenous vein graft lesion ; arterial bypass graft lesion ; in-stent restenosis ; unprotected left main lesion ; lesion with thrombus ; or lesion with total occlusion .,methods,results,0.9951573
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.99513054
"Seroprotection rates , geometric mean titres for haemagglutination inhibition antibodies , and CD@ + T-cell responses tended to be higher in the AS@A-adjuvanted groups .",conclusions,results,0.99454415
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.9944911
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.9944853
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.9944733
Response rate to first invitation ranged from @ % to @ % between centres .,methods,results,0.99445254
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.9943949
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.9942953
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.99427855
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.99407464
"Many of the post-test questions/behaviors ( e.g. , capable of exiting home during a fire , etc. ) were reported at @ % .",conclusions,results,0.99404645
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.9939296
Prucalopride is effective at alleviating symptoms of chronic constipation in women .,objective,conclusions,0.99386966
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.9937075
Levosimendan augments haemodynamics without further oxygen consumption and improves echocardiographic indices of diastolic dysfunction .,background,conclusions,0.9934582
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.9934261
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.99327224
"@ and @ mCRC patients were evaluable for the FCGR@A and FCGR@A genotyping , respectively .",methods,results,0.99313074
More complex models do not yield satisfactory results for the short measurement times investigated in this study .,results,conclusions,0.99305904
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.9929893
Both groups were free to use routine care treatment .,objective,methods,0.99297935
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.9929282
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.9929269
"Topiramate ( TOP ) and anticonvulsants in general are considered safe and effective drugs for the treatment of alcohol dependence , even though TOP-induced adverse events are quite common , especially for high initial doses or if titration to @ mg/d is too rapid .",background,conclusions,0.99287415
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.9928611
"The role of physical education students , as future teachers , seems to be of high importance in terms of protecting children 's safety during sports classes .",background,conclusions,0.9927603
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.9927053
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.9926565
"Endothelial function , weight , blood pressure , waist circumference , inflammation and coagulation were unchanged as were lipids except for HDL-C .",conclusions,results,0.9926448
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,conclusions,0.99252206
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.9923968
"Patients contributed risk to both exposure categories ( early and later initiation ) until there was a clear treatment strategy ( ie , dialysis therapy was initiated early or estimated glomerular filtration rate -LSB- eGFR -RSB- decreased to < @mL/min/@ @ m ( @ ) ) .",methods,results,0.9922219
Most patients ( @ % ) receiving simeprevir were able to shorten therapy to @ weeks .,conclusions,results,0.9922024
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.992153
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.9921138
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.99196
Two hundred and twenty-eight women responded ( @ % ) and all were included in the study ; forceps ( n = @ ) and vacuum extractor ( n = @ ) .,methods,results,0.9919537
Children born to mothers in the study group were a mean @ g heavier at @ years of age and their systolic blood pressure was a mean @ mm Hg lower than children born to mothers in the control group .,background,results,0.99178183
"ITT analysis suggested parity over time for all interventions , including assessment only , in reducing problematic alcohol use .",conclusions,results,0.9916192
"Older people who reported HF admissions had a higher number of comorbidities and geriatric conditions : mood disorders , hearing impairment and functional limitations .",conclusions,results,0.99159557
"Randomization group independently predicted the change in sCD@ level , and changes in monocyte activation independently predicted the change in Lp-PLA@ level .",conclusions,results,0.99152035
To evaluate the potential efficacy and safety of inner limiting membrane ( ILM ) staining with brilliant blue G ( BBG ) under air infusion .,background,objective,0.99137175
Unblinded randomisation occurred on a weekly basis .,results,methods,0.9911039
"To determine and compare the frequency of NEC and/or death after @ days , frequency of proven sepsis , rates of feeding intolerance and duration of hospital stay .",methods,objective,0.99089277
"All dogs received allogeneic BM-derived MSCs : @ once ( group A ) , @ once ( group B ) , and @ for three consecutive days ( group C ) .",background,methods,0.99088633
It is an effective intervention in improving health worker performance in low resource settings .,background,conclusions,0.9907953
To investigate if the cramp threshold frequency ( CTF ) can be altered by electrical muscle stimulation in a shortened position .,background,objective,0.99074906
"CT sensitivity for stage IA is more than @-fold higher compared with CXR , for all histologies .",results,conclusions,0.99072874
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.99072295
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.9906438
"DP can be used for serial monitoring , to decrease hypercarbia , improve sleep , and decrease atrophy .",results,conclusions,0.9905495
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.9904812
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.9904559
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.9904483
To examine whether using the axillary vein as a site of insertion of a PICC line affects the frequency of complications .,methods,objective,0.9903972
Both EA and Mox treatments were effective at relieving abdominal pain in IBS-D and IBS-C patients .,results,conclusions,0.99019486
Our work has demonstrated that fear of movement is a risk factor for increased pain and disability and decreased physical function in patients following lumbar spine surgery for degenerative conditions .,background,conclusions,0.99011844
A pre-school PCV-@ booster was highly immunogenic and resulted in low rates of local and systemic adverse effects .,results,conclusions,0.9899648
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.98995703
"To our knowledge , the present study is the first report showing that CPs supplementation has beneficial effects on lipid profile , oxidative stress and alcoholic liver injury in men with chronic alcohol consumption .",background,conclusions,0.98991615
"@ patients ( group @ ) produced only laparoscopic salpingolysis , salpingostomy .",methods,results,0.9897545
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.9897535
"If AF was detected , participants were offered OAC .",results,methods,0.989748
The control group participated in the usual cardiac rehabilitation programme only .,results,methods,0.98961115
"CDT consists of the following components ; skin care , manual lymphatic drainage , bandaging and exercises .",background,methods,0.98960334
"We compared PKEP with OP for large prostates and found that PKEP is less invasive , with short - to long-term micturition improvement equivalent to OP .",results,conclusions,0.9895203
"Primary outcome measures were symptom self-rating scales ( Insomnia Severity Index -LSB- ISI -RSB- and the Montgomery sberg Depression Rating Scale -LSB- MADRS-S -RSB- ) , assessed before and after treatment with follow-up after @ and @ mo. .",results,methods,0.98950547
Stool frequency and consistency were recorded for the duration of treatment plus @week .,results,methods,0.98942065
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.9893606
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.98932976
"Independent factors included method of notification ( call , text message , or call + text message ) and provision of an STI information card with or without a phone number to obtain results .",methods,results,0.98929226
"In the montelukast group , patients were treated with montelukast tablets and fluticasone propionate nasal spray ( n = @ ) .",results,methods,0.98926896
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.9890821
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.98904026
"At @ months of median follow-up , PHARE failed to show that @ was non-inferior to @ months of adjuvant trastuzumab .",background,results,0.9889219
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.98890495
"An independent wound core lab will evaluate all ischemic wounds to assess the extent of healing and time to healing at @ , @ , and @ months .",conclusions,methods,0.9888938
STARR procedure is just faster to perform even if more expensive .,results,conclusions,0.98880124
"A double-blind , randomized , controlled trial was conducted at @ sites in the United States .",results,methods,0.98868227
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.98848164
The recommended intake of clear liquids until @ hours before surgery is reportedly safe and effective .,background,conclusions,0.98840374
Refuting claims of an MMR/autism link successfully reduced misperceptions that vaccines cause autism but nonetheless decreased intent to vaccinate among parents who had the least favorable vaccine attitudes .,results,conclusions,0.9883889
"The levels of the major F@-isoprostane , @-iso-PGF@ , a consistent in vivo biomarker of oxidative stress , and @-keto-dihydro-PGF@ , a major metabolite of PGF@ and biomarker of inflammatory response , were measured .",methods,results,0.9883745
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.9883686
"Pharmacokinetic characteristics included AUC@-@h , maximum ipragliflozin concentration ( Cmax ) , and time to maximum plasma ipragliflozin concentration ( tmax ) .",methods,results,0.98835385
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.98833895
The use of DES compared with BMS during PCI has reduced the risk of restenosis in native coronary artery lesions .,background,conclusions,0.98832035
"Sources of data were non-participation forms , oral clarification , patient records , telephone interviews with adolescents that declined to participate , and a questionnaire-based process evaluation among nurses .",background,methods,0.9882582
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9882239
"Age , sex , DBP , prior GI bleeding , prior acetylsalicylic acid use , and anemia were associated with the risk of major bleeding .",conclusions,results,0.98819923
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.9881445
"To determine the relationship between type three secretion genotype and fluoroquinolone resistance for P. aeruginosa strains isolated from microbial keratitis during the Steroids for Corneal Ulcers Trial ( SCUT ) and for two laboratory strains , PA@ and PAO@ .",background,objective,0.98811567
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.9881147
"Women with PCOS present elevated plasma insulin levels , both fasting and after a glucose load , as an indirect evidence of insulin resistance .",background,conclusions,0.9880796
A total of @ patients equally divided in azithromycin and doxycycline groups .,results,methods,0.98807096
The dogs were distributed equally ( n = @ per group ) and randomly into three groups .,background,methods,0.9880697
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.9880534
"Shunt stenosis or occlusion occurred in @ % of TIPS patients , in contrast with @-@ % of PCS patients .",methods,results,0.9880008
"Of the patients enrolled in STARTER , @ had QRS@ ms and @ had @ < QRS@ ms.",methods,results,0.9879787
Our study demonstrated poor agreement between ultrasound and bimanual examination compared with exact volume during histopathologic examination and MRI-based volume .,results,conclusions,0.98793787
To assess the short-term efficacy and safety of corneal collagen cross-linking ( CXL ) in preventing the progression of keratoconus ( KCN ) .,background,objective,0.9878615
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.98775196
IncobotulinumtoxinA achieved a maximum responder rate of @ % and a long duration of treatment effect : @ % of subjects showed efficacy at @ days .,conclusions,results,0.9877021
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.98766035
"In phase @ , @ patients were enrolled to six sequential cohorts of three to six patients and received a daily dose of ODM-@ , @-@ mg .",results,methods,0.9876359
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9875421
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.9875402
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.9874786
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.98746544
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.9874148
To prospectively evaluate whether short-term high-intensity ( interval ) training ( HI ( I ) T ) induces detectable morphological cardiac changes in previously untrained men in cardiovascular magnetic resonance imaging .,background,objective,0.9874063
A total of @ patients ( aged @-@ years ) were randomly assigned to one of two groups .,results,methods,0.9874007
"Moreover , these techniques may be used to optimize the result of percutaneous coronary intervention .",background,conclusions,0.9873197
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.9872335
"Among patients with chronic hypertension , those in the high-target group required less renal-replacement therapy than did those in the low-target group , but such therapy was not associated with a difference in mortality .",results,conclusions,0.9872069
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.9871574
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.9871027
"Further reductions on PTSD symptoms were found at three months , showing that NET-R is as effective as the original NET in treating post-earthquake traumatic symptoms in adult Chinese earthquake survivors .",results,conclusions,0.98704576
"All affected eyes were treated with topical cyclopentolate @ % ( to break , or minimize , posterior synechiae ) , and intensive , potent , topical corticosteroids with a tapering regime based on treatment response .",results,methods,0.98699343
"The trial is registered with the French Agency of Pharmaceutical Products ( ANSM ) under the number @-A@-@ , the European Union Drug Regulating Authorities Clinical Trials .",conclusions,methods,0.9868041
"Higher age , functional disability , drug-free remission , little joint damage , and few adverse events predicted early study termination .",conclusions,results,0.9864856
@ ( @ % ) of the @ eligible patients were enrolled and randomized .,methods,results,0.986406
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.98621017
"IncobotulinumtoxinA and placebo groups comprised @ and @ subjects , respectively .",methods,results,0.98620033
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.98610824
"In the CSEA group , each procedure was completed and there was no anesthetic conversion .",results,methods,0.9860843
"Given that many centers participate in the VQI , this model can be used to perform multicenters ' prospective trials on very modest budget .",background,conclusions,0.9860664
"Specifically , startReact elbow flexion in unimpaired individuals is not statistically different from stroke survivors in terms of onset latency and muscle activation patterns .",objective,conclusions,0.98585814
"The experimental group participated in a programme of @ sessions of cardiac coherence biofeedback training , in addition to the rehabilitation programme .",results,methods,0.98573655
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.985677
To examine the effects of complex cognitive ( mahjong ) and physical ( Tai Chi ) activities on dementia severity in nursing home residents with dementia .,background,objective,0.98565614
"However , contrary to expectation , the Education group was more efficacious than the Coping group in improvement of disease adherence and glycemic control over a @-year follow-up .",results,conclusions,0.9855005
"In the group of patients with positive results after the exercise-induced stress test , there were significantly more patients with positive results to non-specific bronchial provocation test with lower histamine concentrations .",conclusions,results,0.9854994
"Primary outcomes including PA changes and secondary outcomes including self-efficacy , physical function , cognitive function , and disability will be assessed at baseline , @ , and @ months .",results,methods,0.9854871
"Sixty five females aged @-@ years were classified into one of four groups following waist circumference ( WC ) measurements and an oral glucose tolerance test : NGT/low WC ( n = @ ) , NGT/high WC ( n = @ ) , IGT/low WC ( n = @ ) , IGT/high WC ( n = @ ) .",results,methods,0.9854849
Polysomnography was conducted over @ nights at the end of each period .,results,methods,0.985466
"Oral glucose tolerance tests were performed , and the effect of tadalafil on IR was examined .",results,methods,0.98546416
"Twenty-six patients with glycated hemoglobin A@c level of @ % @ % , fasting plasma glucose concentration of @ @ mg/dL , postprandial plasma glucose ( PPG ) concentration of @ @ mg/dL @ h after the MTT , and diabetes duration of @ @ years ( mean SD ) were included in the study .",results,methods,0.98546046
"Pain and sexuality outcomes for couples with PVD are influenced by interpersonal factors , such as pain catastrophizing , partner responses to pain , ambivalence over emotional expression , attachment style and perceived relationship and sexual intimacy .",background,conclusions,0.98541254
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.98531973
Miravirsen targets miR-@ and resulted in a dose dependent and prolonged decrease of HCV RNA levels in chronic hepatitis C patients .,objective,conclusions,0.9852313
"After a @-week placebo baseline period , @ patients received once-daily treatment with Allisartan Isoproxil @mg or placebo randomly for @ weeks .",results,methods,0.9852293
"Finally , baseline PaCO@ among deeply sedated patients who received an airway was not different from that of patients who did not receive an airway .",conclusions,results,0.98511064
"Geriatric assessment ( GA ) included functional status ( ADL , Activities of Daily Living and IADL , Instrumental ADL scales ) , cognitive function , mood disorders , sensory organ impairment , falls and comorbidity .",results,methods,0.9849377
Generalized linear model ( GLM ) was used for between-group comparisons .,results,methods,0.9848798
"Level of Evidence Therapy , level @b - .",conclusions,methods,0.98484683
"A total of @,@ DDI alerts were generated in the study period , with @ % accepted .",methods,results,0.9848102
"In contrast , PP analysis suggested that cognitive-behavioral extended self-help in combination with other interventions was more effective in changing alcohol use than brief intervention or assessment only .",conclusions,results,0.98479176
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.98471594
"The patients were followed up for @ months with @-month clinical reviews , electrograms ( ECGs ) , Holter recordings , and echocardiographic monitoring .",results,methods,0.9847044
"The resource consumption , costs , and health-related quality of life were evaluated at baseline , and after @ and @ months by using statutory health insurance information and standardized questionnaires .",objective,methods,0.9846955
"We performed @ Nissen procedures laparoscopically : @ were in infants @ months old , but only @ presented severe transverse colonic distension .",methods,results,0.98464787
The reason for the large difference in OS despite similar DFS/PFS is likely different metastatic patterns at relapse/progression .,results,conclusions,0.98463887
Dietary sodium influences intermediate physiological traits in healthy adults independent of changes in blood pressure .,background,conclusions,0.9845478
This randomized pilot and feasibility study will provide preliminary information on the routine use of jejunostomy feeding after hospital discharge in terms of clinical benefits and QoL .,methods,conclusions,0.98441225
In Group L@ @ a lower appearance of nausea and hypotension were observed and motor and sensitive block developed and diminished faster while no clinically significant differences in hemodynamic behavior was observed between groups .,conclusions,results,0.9843747
No significant difference exists in drug effect among @ experiment groups .,conclusions,results,0.9842383
"From January @ to July @ , @ eligible patients were randomly assigned to LSG or LRYGB .",methods,results,0.9841972
"A total of @,@ WHI participants were contacted : @ ( @ % ) consented , and @ ( @ % ) were rescanned an average of @ years after the initial MRI scan .",methods,results,0.984133
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.9841064
Participants were adolescents reporting at least @ sexual partner in the past @ months ( n = @ ) .,results,methods,0.9840476
"Their results suggest that self-help materials , telephone counseling , and nicotine lozenges are efficacious .",background,conclusions,0.9839452
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.9839191
Inclusion criteria were hemodynamic stability and computed tomography scan demonstrating aorto-iliac rupture .,objective,methods,0.98390895
Eighty adults with suspected colonic neoplasia were randomly assigned to the control ( @ patients ) and simethicone intervention ( @ patients ) groups .,results,methods,0.98370636
To evaluate the efficacy of the surgical fat-filling procedure ( SFFP ) in the treatment of refractory cough and quality of life ( QOL ) after systematic mediastinal lymphadenectomy in patients with right lung cancer .,background,objective,0.98364455
"Participants ( men , N = @ ; women , N = @ ; mean age = @ years -LSB- SD = @ -RSB- ) were randomly assigned to usual care ( N = @ ) or a @-month weekly group intervention plus six monthly maintenance sessions ( N = @ ) .",results,methods,0.9835225
Antibody levels declined substantially in all groups .,conclusions,results,0.9834742
"In a @-week , double-blind , parallel-group , randomized controlled trial , @ healthy , lean individuals ( mean age of @ ) consumed muffins ( @ % of energy -LSB- % E -RSB- from fat and @ % E refined carbohydrates ) providing @ kcal/day added to their habitual diets .",results,methods,0.9834087
Patients were enrolled in an OCT substudy of the TOTAL trial ( a randomized trial of routine aspiration ThrOmbecTomy with PCI vs. PCI ALone in patients with STEMI undergoing primary PCI ) of aspiration thrombectomy or percutaneous coronary intervention ( PCI ) alone in primary PCI ( PPCI ) of STEMI .,results,methods,0.9833909
