Text,True_Label,Predicted_Label,Confidence
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.99613744
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.9960521
"Remission of symptoms was achieved by @ and @ % of participants treated with placebo and vitamins by week @ ( P = @ ) , by @ and @ % at week @ and @ and @ % at week @ ( effect of intervention over @ weeks : odds ratio ( OR ) = @ , @ % CI @-@ @ ) .",methods,results,0.9960393
"Seroprotection rates , geometric mean titres for haemagglutination inhibition antibodies , and CD@ + T-cell responses tended to be higher in the AS@A-adjuvanted groups .",conclusions,results,0.9958929
"Total training impulse ( exercise rehabilitation and other paramedical actions ) were evaluated and harmonized between AT and CT according to Foster et al. formula ( @ ) RESULTS : No significant difference were found in training impulse between AT and CT ( @ @ vs @ @ U , P = NS ) .",methods,results,0.9958741
"Four weeks of training induced significant increase in pVO@ peak , VO@-vt and FC-vt , expressed in absolute or relative value ( P < @,@ ) , without any difference between AT and CT modalities ( P = NS ) .",methods,results,0.9957573
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.99534273
"Shunt stenosis or occlusion occurred in @ % of TIPS patients , in contrast with @-@ % of PCS patients .",methods,results,0.99515295
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.9951245
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.9949904
Ischemia-reperfusion did not significantly reduce FMD in patients with CAD + type @ diabetes .,results,conclusions,0.9946517
Group differences in MADRS scores over time were not significant ( P = @ ) .,methods,results,0.9945656
"In women with mixed urinary incontinence , pelvic floor muscle training and solifenacin is the recommended conservative treatment , while electroacupuncture is a safe , economical and effective option .",background,conclusions,0.99373144
IncobotulinumtoxinA achieved a maximum responder rate of @ % and a long duration of treatment effect : @ % of subjects showed efficacy at @ days .,conclusions,results,0.9937243
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.99356776
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.99348515
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.9933675
"Mean skin temperature ( -LSB- Formula : see text -RSB- ) was assessed in thirty healthy males during @ min rest ( @ @ C , @ @ % ) , @ min cycle in the heat ( @ @ C , @ @ % ) , and @ min recovery ( @ @ C , @ @ % ) .",methods,results,0.9932609
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.9931933
Levosimendan augments haemodynamics without further oxygen consumption and improves echocardiographic indices of diastolic dysfunction .,background,conclusions,0.9928982
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.9928873
In Group L@ @ a lower appearance of nausea and hypotension were observed and motor and sensitive block developed and diminished faster while no clinically significant differences in hemodynamic behavior was observed between groups .,conclusions,results,0.9927885
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.99251693
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.9923861
There were no significant differences between the groups regarding the target variables .,conclusions,results,0.99213713
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9921228
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.9917862
Miravirsen targets miR-@ and resulted in a dose dependent and prolonged decrease of HCV RNA levels in chronic hepatitis C patients .,objective,conclusions,0.99167
Does supplemental anti-MRSA prophylactic coverage provide a significant reduction in Gram-positive or MRSA infections ?,background,conclusions,0.9916415
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.9913982
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.9913191
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.9913128
The control group participated in the usual cardiac rehabilitation programme only .,results,methods,0.9912725
"The experimental group participated in a programme of @ sessions of cardiac coherence biofeedback training , in addition to the rehabilitation programme .",results,methods,0.99124146
"Patients contributed risk to both exposure categories ( early and later initiation ) until there was a clear treatment strategy ( ie , dialysis therapy was initiated early or estimated glomerular filtration rate -LSB- eGFR -RSB- decreased to < @mL/min/@ @ m ( @ ) ) .",methods,results,0.9911908
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.9911612
"In SGA preterm infants , increased growth and decreased bone acquisition , which we demonstrated previously , may be reflected by these markers .",objective,conclusions,0.9911048
"ITT analysis suggested parity over time for all interventions , including assessment only , in reducing problematic alcohol use .",conclusions,results,0.99098563
To examine whether using the axillary vein as a site of insertion of a PICC line affects the frequency of complications .,methods,objective,0.9906517
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.99054074
It is an effective intervention in improving health worker performance in low resource settings .,background,conclusions,0.99048764
"The patients were followed up for @ months with @-month clinical reviews , electrograms ( ECGs ) , Holter recordings , and echocardiographic monitoring .",results,methods,0.99046564
Unblinded randomisation occurred on a weekly basis .,results,methods,0.9904079
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.990393
"Participants ( men , N = @ ; women , N = @ ; mean age = @ years -LSB- SD = @ -RSB- ) were randomly assigned to usual care ( N = @ ) or a @-month weekly group intervention plus six monthly maintenance sessions ( N = @ ) .",results,methods,0.9903645
"Further reductions on PTSD symptoms were found at three months , showing that NET-R is as effective as the original NET in treating post-earthquake traumatic symptoms in adult Chinese earthquake survivors .",results,conclusions,0.99036
"To determine and compare the frequency of NEC and/or death after @ days , frequency of proven sepsis , rates of feeding intolerance and duration of hospital stay .",methods,objective,0.99031013
"Twenty-six patients with glycated hemoglobin A@c level of @ % @ % , fasting plasma glucose concentration of @ @ mg/dL , postprandial plasma glucose ( PPG ) concentration of @ @ mg/dL @ h after the MTT , and diabetes duration of @ @ years ( mean SD ) were included in the study .",results,methods,0.99030393
"@ patients ( group @ ) produced only laparoscopic salpingolysis , salpingostomy .",methods,results,0.99028534
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.99017406
Tamsulosin and mirabegron may be used concomitantly in patients with lower urinary tract symptoms .,objective,conclusions,0.99009424
"DP can be used for serial monitoring , to decrease hypercarbia , improve sleep , and decrease atrophy .",results,conclusions,0.9900664
To evaluate the potential efficacy and safety of inner limiting membrane ( ILM ) staining with brilliant blue G ( BBG ) under air infusion .,background,objective,0.99003065
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.98990893
To investigate if the cramp threshold frequency ( CTF ) can be altered by electrical muscle stimulation in a shortened position .,background,objective,0.9898707
AFIX did little to improve coverage among older adolescents .,results,conclusions,0.9898577
To examine the effects of complex cognitive ( mahjong ) and physical ( Tai Chi ) activities on dementia severity in nursing home residents with dementia .,background,objective,0.98980975
Baseline characteristics were similar between the treatment groups .,methods,results,0.9895567
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.98943394
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.98937464
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.98921275
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.9891985
Deep sedation of TKA patients during SAB resulted in moderate hypercarbia ( mean and median PaCO@ = @ ) .,conclusions,results,0.98919487
"Control group received only conventional therapy , which was comparable to total training time received by VR group ( mean training hours ( SD ) : VR = @ ( @ ) ; control = @ ( @ ) ) .",methods,results,0.9891506
"Endothelial function , weight , blood pressure , waist circumference , inflammation and coagulation were unchanged as were lipids except for HDL-C .",conclusions,results,0.98909086
To assess the short-term efficacy and safety of corneal collagen cross-linking ( CXL ) in preventing the progression of keratoconus ( KCN ) .,background,objective,0.98907334
A @ % confidence interval within the @-@ @ range between each regimen pair determined bioequivalence .,methods,results,0.98902434
P > @ indicated no significant difference .,methods,results,0.9890059
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.98895234
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.98888224
The combination of ketamine and remifentanil seems to be associated with better analgesia and duration .,objective,conclusions,0.98888063
"In comparison , four-test INH formulations ( A , B , C and D ) were bioequivalent to the corresponding single-drug formulation , while product E failed in the bioequivalence criteria .",conclusions,results,0.988848
Arm support ( AS ) training showed improvement of unsupported arm function in chronic stroke .,background,conclusions,0.9887706
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.98872375
"Final analyses included @ , @ , @ , and @ patients in groups @ through @ , respectively .",methods,results,0.98866874
Both groups were free to use routine care treatment .,objective,methods,0.988653
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.9885438
"In patients with uncontrolled or untreated hypertension , alfuzosin @ mg alone or combined with antihypertensive therapy significantly decreased systolic and diastolic BP .",results,conclusions,0.98851085
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.98849237
"In this randomised and controlled study , @ CAD patients were randomly assigned to an experimental or to a control group .",results,methods,0.9883305
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.988218
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.98815036
"Level of Evidence Therapy , level @b - .",conclusions,methods,0.9880504
To evaluate the efficacy of the surgical fat-filling procedure ( SFFP ) in the treatment of refractory cough and quality of life ( QOL ) after systematic mediastinal lymphadenectomy in patients with right lung cancer .,background,objective,0.98804617
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.98802394
"At @ months of median follow-up , PHARE failed to show that @ was non-inferior to @ months of adjuvant trastuzumab .",background,results,0.9879523
"Ticagrelor and prasugrel reduce atherothrombotic events but increase bleeding rate and drug costs , as compared with clopidogrel .",background,conclusions,0.98779047
Both EA and Mox treatments were effective at relieving abdominal pain in IBS-D and IBS-C patients .,results,conclusions,0.98771405
"Whilst the improvement in PC@ is statistically significant , it is not of clinical significance .",results,conclusions,0.9876467
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.9875173
"Women with PCOS present elevated plasma insulin levels , both fasting and after a glucose load , as an indirect evidence of insulin resistance .",background,conclusions,0.98743105
Stool frequency and consistency were recorded for the duration of treatment plus @week .,results,methods,0.9873728
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.9873547
Warfarin reduced the incident ischemic stroke ( IIS ) hazard rate by @ % over aspirin in a secondary analysis .,objective,results,0.9873416
The use of DES compared with BMS during PCI has reduced the risk of restenosis in native coronary artery lesions .,background,conclusions,0.98725265
"Randomized patients reported similar changes in QoL , except for less change from baseline in neurotoxicity on the pemetrexed arm ; investigators reported greater neurotoxicity on the paclitaxel arm and greater fatigue on the pemetrexed arm .",conclusions,results,0.9872371
These obseration indicators had no significant difference between two groups .,methods,results,0.98722816
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.987152
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.9870821
"Median age ( interquartile range , IQR ) was @ ( @-@ ) years ( @ males/@ females ) , all studied @ ( @-@ ) year after transplantation .",methods,results,0.98706204
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.9869921
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9869452
To prospectively evaluate whether short-term high-intensity ( interval ) training ( HI ( I ) T ) induces detectable morphological cardiac changes in previously untrained men in cardiovascular magnetic resonance imaging .,background,objective,0.98686314
"Primary outcomes including PA changes and secondary outcomes including self-efficacy , physical function , cognitive function , and disability will be assessed at baseline , @ , and @ months .",results,methods,0.9868367
Prucalopride is effective at alleviating symptoms of chronic constipation in women .,objective,conclusions,0.9867605
"Four behaviour change interventions were developed and embedded in five quarterly rounds of feedback targeting attitudes , subjective norms , perceived behavioural control and action planning ( @ ) .",results,methods,0.98672473
A loading dose of study drug was administered on cardiopulmonary bypass followed by a continuous infusion for @ hours and @ days after cardiac intensive care unit admission .,results,methods,0.9866903
"In this study , twelve mid-lactating goats were randomly assigned to either a HC diet group ( @ % concentrate of dry matter ; n = @ ) or a LC diet group ( @ % concentrate of dry matter ; n = @ ) for @ weeks .",background,methods,0.98666
"Usher subjects showed abnormal ERG response latency , but this changed less than amplitude with time .",conclusions,results,0.9865502
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.9865123
"In the montelukast group , patients were treated with montelukast tablets and fluticasone propionate nasal spray ( n = @ ) .",results,methods,0.98644155
A pre-school PCV-@ booster was highly immunogenic and resulted in low rates of local and systemic adverse effects .,results,conclusions,0.98642063
"Dose-escalated wPTX in patients with pretreated AGC met our predefined threshold of primary end point , OS ( P < @ ) ; however , it did not show a significantly longer OS .",conclusions,results,0.9863733
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.9863663
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.9862954
Response rate to first invitation ranged from @ % to @ % between centres .,methods,results,0.9862562
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.9862113
The reason for the large difference in OS despite similar DFS/PFS is likely different metastatic patterns at relapse/progression .,results,conclusions,0.9861416
Pure-tone loss ( PTA ) was correlated to monosyllabic perception at @ dB with hearing aid and with maximum monosyllabic perception with headphones .,methods,results,0.98607314
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.98601365
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.98597276
"DESIGN , SUBJECTS , INTERVENTION , OUTCOME MEASURES : In a randomized controlled trial , patients with allergic bronchial asthma were either allocated to a group receiving acupuncture immediately or a waiting-list control group .",objective,methods,0.98585397
"Among patients with chronic hypertension , those in the high-target group required less renal-replacement therapy than did those in the low-target group , but such therapy was not associated with a difference in mortality .",results,conclusions,0.98579675
Preserved residual acoustic hearing has a positive effect on speech intelligibility in difficult noise conditions .,background,conclusions,0.98566586
"To determine the relationship between type three secretion genotype and fluoroquinolone resistance for P. aeruginosa strains isolated from microbial keratitis during the Steroids for Corneal Ulcers Trial ( SCUT ) and for two laboratory strains , PA@ and PAO@ .",background,objective,0.985656
"Primary combined endpoint : major adverse cardiac and cerebral events , rate of access-site complications .",results,methods,0.9855978
Changes of pre - and post-treatment levels of dental plaque MS were recorded for four consecutive sampling sites .,results,methods,0.9855218
"In a @-week , double-blind , parallel-group , randomized controlled trial , @ healthy , lean individuals ( mean age of @ ) consumed muffins ( @ % of energy -LSB- % E -RSB- from fat and @ % E refined carbohydrates ) providing @ kcal/day added to their habitual diets .",results,methods,0.98542506
The @-hscore for % FEV@ and DS performed better than scores at any other time point and better than either parameter over time .,conclusions,results,0.9853572
"All dogs received allogeneic BM-derived MSCs : @ once ( group A ) , @ once ( group B ) , and @ for three consecutive days ( group C ) .",background,methods,0.98532677
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.9853248
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.98522216
Polysomnography was conducted over @ nights at the end of each period .,results,methods,0.98519725
Educational material and feedback design were based on current NHS Scotland practice and Advisory Group recommendations .,results,methods,0.98519367
"In contrast , PP analysis suggested that cognitive-behavioral extended self-help in combination with other interventions was more effective in changing alcohol use than brief intervention or assessment only .",conclusions,results,0.98513454
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.9849984
"When an FDS was used , GS-C improved progressively over @ weeks , with @ % of patients achieving a clinically meaningful @-week total effect and @ % achieving a maximum GS-C by @ weeks .",conclusions,results,0.9849953
Erlotinib exposure ( AUC@ - and C max ) was reduced after pre - or concomitant dosing with rifampicin .,conclusions,results,0.9849508
"An independent wound core lab will evaluate all ischemic wounds to assess the extent of healing and time to healing at @ , @ , and @ months .",conclusions,methods,0.9849032
"To investigate the ability of the prostate genetic score ( PGS-@ ) , a germ-line biomarker of prostate cancer ( PCa ) risk , to categorize men participating in the Prostate , Lung , Colorectal and Ovarian ( PLCO ) Cancer Screening Trial .",background,objective,0.9847511
These students may be more likely to pursue MTM opportunities in future careers .,results,conclusions,0.9847474
"AT involved @ min of ergometer training at @-@ % of maximum heart rate , three times a week for both groups .",results,methods,0.9847244
"In the placebo group , treatment comprised a placebo and fluticasone propionate .",results,methods,0.9846645
"Without cups , children were observed drinking @ ( SE = @ ) ounces of water from fountains ; with cups , @ ( SE = @ ) ounces .",results,methods,0.9844438
Participants were randomized to high-dose ( @ IU/d ) versus low-dose ( @ IU/d ) oral vitamin D@ for @ months .,results,methods,0.9844348
"The resource consumption , costs , and health-related quality of life were evaluated at baseline , and after @ and @ months by using statutory health insurance information and standardized questionnaires .",objective,methods,0.984429
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.9843908
METHODS Two hundred eighty-nine GERD patients with emotional disorders were divided randomly into two groups : group @ received esomeprazole only ( monotherapy ) and group @ received esomeprazole and flupentixol/melitracen ( combination therapy ) .,objective,methods,0.98431844
The dogs were distributed equally ( n = @ per group ) and randomly into three groups .,background,methods,0.9842578
Generalized linear model ( GLM ) was used for between-group comparisons .,results,methods,0.98422813
Both groups were absolutely comparable for all variables preoperatively .,methods,results,0.9840682
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.98402977
This program was initiated in the inpatient setting and was followed by an unsupervised outpatient intervention .,background,methods,0.98368776
"After a @-week placebo baseline period , @ patients received once-daily treatment with Allisartan Isoproxil @mg or placebo randomly for @ weeks .",results,methods,0.9836769
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.98364985
"CT sensitivity for stage IA is more than @-fold higher compared with CXR , for all histologies .",results,conclusions,0.9836218
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.98361486
"Sources of data were non-participation forms , oral clarification , patient records , telephone interviews with adolescents that declined to participate , and a questionnaire-based process evaluation among nurses .",background,methods,0.98361105
A total of @ patients ( aged @-@ years ) were randomly assigned to one of two groups .,results,methods,0.98357266
Pain upon needle insertion appears less than that of anesthetic deposition .,results,conclusions,0.9835369
To investigate the performance of the MI Sxscore in a multicentre randomised trial of patients undergoing primary percutaneous coronary intervention ( PPCI ) .,background,objective,0.9834495
Antibody levels declined substantially in all groups .,conclusions,results,0.9834468
"Plasma glucose , insulin , peptide YY ( @-@ ) , glucagon-like peptide @ , and serotonin were quantified in blood samples drawn before and @ , @ , @ , @ , and @ min after each intervention .",results,methods,0.9834405
"Patients who have a malignant condition may have a significantly higher risk of developing NLDVT , and patients with NLDVT , compared with those without , appeared to be at higher risk of PE but not higher risk of death .",methods,conclusions,0.9834167
"Following @-week active run-in , participants were randomized to aliskiren ( @ mg ) or placebo , and to an additional antihypertensive -LSB- hydrochlorothiazide ( @ mg ) or amlodipine ( @ mg ) -RSB- , or their respective placeboes .",results,methods,0.9833809
Selective laser trabeculoplasty ( SLT ) should be explored as a therapeutic option in eyes with angle closure .,objective,conclusions,0.98326105
"The @ telephone-based interventions were nurse-administered health behavior promotion , provider-administered medication adjustments based on hypertension treatment guidelines , or a combination of both .",results,methods,0.9832577
Our study demonstrated poor agreement between ultrasound and bimanual examination compared with exact volume during histopathologic examination and MRI-based volume .,results,conclusions,0.9832479
Animals-@ client-owned horses with naturally occuring osteoarthritis .,objective,methods,0.98324156
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.98322326
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,conclusions,0.98319733
The recommended intake of clear liquids until @ hours before surgery is reportedly safe and effective .,background,conclusions,0.98294914
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.9828387
This study will inform the design of a larger prospective randomised controlled trial .,background,conclusions,0.98280716
"Patients were followed up until transplant or @ months after randomization , whichever came first .",results,methods,0.9827727
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.98270917
"Resistant cases displayed healing , returning to @ % of pre-exposure values .",conclusions,results,0.9826272
"Sixty five females aged @-@ years were classified into one of four groups following waist circumference ( WC ) measurements and an oral glucose tolerance test : NGT/low WC ( n = @ ) , NGT/high WC ( n = @ ) , IGT/low WC ( n = @ ) , IGT/high WC ( n = @ ) .",results,methods,0.98257786
"Of @ males starting CPAP , @ ( mean SD age @ @ years , median -LSB- interquartile range -RSB- diabetes duration @ -LSB- @-@ @ -RSB- years ) completed the trial .",methods,results,0.9825585
"Secondary endpoints : angiographic outcome of the procedure , fluoroscopy time and X-ray dose , procedural time , crossover rate to another puncture site and hospitalisation in days .",results,methods,0.9825294
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.9824745
"In phase @ , @ patients were enrolled to six sequential cohorts of three to six patients and received a daily dose of ODM-@ , @-@ mg .",results,methods,0.9824264
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.9824082
Participants were randomized to tadalafil @ mg daily or placebo for @ months .,results,methods,0.9823949
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.98238546
"If AF was detected , participants were offered OAC .",results,methods,0.98228824
"Systolic/diastolic blood pressure ( SBP/DBP ) was measured at week @ , @ and @ .",results,methods,0.98221487
"Clinical and economic outcomes were examined @ months before , @ months during , and @ months after trial completion .",results,methods,0.9822136
No significant difference exists in drug effect among @ experiment groups .,conclusions,results,0.98212105
