Text,True_Label,Predicted_Label,Confidence
"Group @ implants were @ or @ mm in diameter , and group @ implants were @ mm in diameter ; all implants were @ mm long .",methods,results,0.86526006
"This study is a follow-up analysis of an @-month , @-arm , hypertension self-management trial of @ veterans with hypertension who were randomized to usual care or @ of @ interventions .",results,methods,0.8645046
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.86422557
"The distribution of FI was similar to that seen in population studies of adults aged @years and above ( median FI , @ ; IQR , @-@ @ ) .",methods,results,0.86343634
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.86246437
"Participants ' mean age was @ , @ % were female , @ % had diagnoses of schizophrenia or schizoaffective disorder , and @ % had been committed involuntarily for civil or forensic reasons .",methods,results,0.86146325
"The study did not meet primary endpoint , that is , the difference in total sleep time during the @-week treatment period between eszopiclone and placebo was less than @ minutes .",conclusions,results,0.8610237
"Various laboratory examinations , multi-detector computed tomography features and histopathology were evaluated to clarify the clinical and diagnostic features of adverse reactions of MSCs administration , prior to receiving MSCs ( pre procedure ) and on days @ , @ , and @ post transplantation .",background,methods,0.8604033
Both formulations were tolerated by all of the participants .,conclusions,results,0.8589591
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.85849106
"Secondary end-points included progression-free survival ( PFS ) , overall response rate ( ORR ) and duration of response ( DOR ) ; safety end-points were also assessed .",background,methods,0.8582266
Bleeding was also assessed .,objective,methods,0.8565898
Intent-to-treat analyses were performed using multilevel regression models .,results,methods,0.85626227
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.85572386
"Of these subjects , @ % had a Kellgren/Lawrence grade @ in at least @ knee .",methods,results,0.8550431
"In the AT/IMT group , IMT was performed at @ % of sustained maximal inspiratory pressure ( SPImax ) while in the AT/SHAM group it was performed at @ % of SPImax , using a computer biofeedback trainer for @ min , three times a week .",results,methods,0.85465145
"Carotid T - or L-type occlusion ( terminal internal carotid artery -LSB- ICA -RSB- with M@ middle cerebral artery and/or A@ anterior cerebral artery involvement ) or tandem ( extracranial or intracranial ) ICA and M@ occlusion subgroup also showed a trend favoring endovascular treatment over IV tPA alone for primary outcome ( @ % -LSB- @ of @ -RSB- vs @ % -LSB- one of @ -RSB- , P = @ ) .",results,methods,0.8542532
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.85348594
Primary and secondary endpoints did not differ significantly between the two preparation techniques .,conclusions,results,0.8532542
"The IMMEDIATE ( Immediate Myocardial Metabolic Enhancement During Initial Assessment and Treatment in Emergency care ) Trial , a randomized controlled double-blind clinical effectiveness trial of glucose-insulin-potassium ( GIK ) administered in ambulances in the out-of-hospital setting , used the Exception from Informed Consent Requirements ( EFIC ) for Emergency Research under Title @ of the Code of Federal Regulations .",background,methods,0.85308343
"In this study , we conducted two sequential randomized controlled trials of mail - and telephone-based strategies for contacting and recruiting participants , and evaluated participant-related variables ' association with time to survey completion and survey completion rates .",background,methods,0.8525328
"The resource consumption , costs , and health-related quality of life were evaluated at baseline , and after @ and @ months by using statutory health insurance information and standardized questionnaires .",objective,methods,0.8512506
All were examined by an ophthalmologist and eight were diagnosed with acute anterior uveitis ( AAU ) and one with sectoral episcleritis .,results,methods,0.850484
"Final analyses included @ , @ , @ , and @ patients in groups @ through @ , respectively .",methods,results,0.85019696
"A total of @ patients were included in this study , @ of whom were female ( @ male ) , with an overall median age of @ years ( range @-@ ) .",methods,results,0.8498563
"Two hundred participants reporting no strong nausea , no clear reduction in smoking enjoyment , and less than @ % reduction in their baseline smoking on day @ received additional tablets of varenicline or placebo .",methods,results,0.8498524
The primary outcome was days alive and out of the hospital within @ days of surgery .,results,methods,0.84931207
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.84850746
"Patients were followed up until transplant or @ months after randomization , whichever came first .",results,methods,0.84814787
"Secondary outcomes included the percentage of patients with normal calcium , phosphorus , and intact parathyroidhormone ( iPTH ) blood levels .",results,methods,0.8479755
Three participants were withdrawn from FBT and @ were withdrawn from SyFT after serious adverse events occurred .,methods,results,0.8479596
"A subgroup analysis was performed from data collected in a phase @ study of intravenous ( IV ) fosaprepitant or oral aprepitant , plus the @-HT @ antagonist ondansetron and the corticosteroid dexamethasone , in cisplatin-nave patients with solid malignancies .",objective,methods,0.84773815
"In @ @ initially healthy women , baseline GlycA was quantified by nuclear magnetic resonance spectroscopy and hsCRP by an immunoturbidimetric assay .",results,methods,0.84731036
"Targeting a mean arterial pressure of @ to @ mm Hg , as compared with @ to @ mm Hg , in patients with septic shock undergoing resuscitation did not result in significant differences in mortality at either @ or @ days .",conclusions,results,0.8472615
"No significant differences between the two groups were found in the outcomes of a MPP except in the NDI at @ weeks , but both groups improved in all variables during the course of @ year under study .",conclusions,results,0.84699166
Cardio-ankle vascular index ( CAVI ) was measured as the arterial stiffness using a VaSera CAVI instrument at the same time points .,results,methods,0.84521
Ad libitum energy and macronutrient intakes from a standardized breakfast @ h postintervention were calculated .,results,methods,0.8451053
"There were no distinct signals in terms of patient symptoms between arms , but there was significantly more patient dropout in the placebo arm .",conclusions,results,0.8436105
The data were then compared with psychopathological and physical alterations .,background,methods,0.8434291
There was a lower number of patients recruited than planned by the protocol .,conclusions,results,0.84339184
"Average differences ( CI @ % ) and Pearson correlations for the temperature measured in the right ear , which was exposed to the different independent variables , and the left ear which was not exposed , were calculated at different times : ( @ ) after @ minutes compared to the baseline measurement ; ( @ ) after @ minutes compared to the @ minutes measurement ; and ( @ ) after @ minutes compared to the baseline measurement .",methods,results,0.84318906
Study limitations included incorrect intervention allocation for a high proportion of participants and that the study was conducted in a single clinic .,results,methods,0.8428825
"While the hazard rate for seroconverting was significantly higher in the HD group before second dose , the effect was small as the median time to seroconversion was identical .",conclusions,results,0.84287804
Neither outcome was significantly different at @ weeks .,conclusions,results,0.8418617
"Parents who received any assistance were more likely to quit smoking ; however , parents ' likelihood of quitting smoking was not statistically different between the intervention and control groups .",conclusions,results,0.8416755
We estimate the programmatic costs of a US multisite randomized controlled trial of an intervention to retain HIV patients in care .,background,methods,0.84165186
"The experimental group participated in a programme of @ sessions of cardiac coherence biofeedback training , in addition to the rehabilitation programme .",results,methods,0.84144056
Patients with on-treatment SBP < @ mm Hg ( lowest tertile ) and SBP > @ ( highest tertile ) were compared with patients with average SBP between @ and @ .,methods,results,0.8404657
"We conducted a randomized , double-blind , @-month placebo-controlled trial of progesterone ( @ mg daily ) among @ healthy postmenopausal women in Vancouver , Canada from @-@ .",results,methods,0.84023136
"Sources of data were non-participation forms , oral clarification , patient records , telephone interviews with adolescents that declined to participate , and a questionnaire-based process evaluation among nurses .",background,methods,0.84012485
These obseration indicators had no significant difference between two groups .,methods,results,0.8393729
"For the Student 's t-test , a difference of @ points in the DASH score , with a @ % confidence interval , a statistical power of @ % , and @ % sampling error results in @ patients per group .",methods,results,0.8387003
"At baseline and at @ months , patients were evaluated for exercise capacity , lung function , inspiratory muscle strength ( PImax ) and work capacity ( SPImax ) , quality of life ( QoL ) , LVEF and LV diameter , dyspnoea , C-reactive protein ( CRP ) , and NT-proBNP .",results,methods,0.83724207
Data revealed the incidence of moderate IAD was decreased in the experimental group ( receiving the skin protocol every @ hours and p.r.n. ) .,conclusions,results,0.8368534
"A post-hoc analysis was performed on the data from a @weeks phase III study ( ClinicalTrials.gov identifier : NCT@ ) to measure changes in the health-related quality of life ( HRQoL ) of @,@ patients aged @ with moderate-to-severe hypertension who received one of six doses of olmesartan/amlodipine/hydrochlorothiazide ( OLM/AML/HCTZ ) , using the MINICHAL and EQ-@D instruments .",background,methods,0.83629173
"Of the patients enrolled in STARTER , @ had QRS@ ms and @ had @ < QRS@ ms.",methods,results,0.8359582
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.8359156
The Canadian ALK ( CALK ) study was initiated to implement a multicenter optimization and standardization of laboratory developed ALK IHC and FISH tests across @ hospitals .,background,methods,0.83507305
One hundred fifty-one non-GH-deficient short children were included in the intent-to-treat ( ITT ) population and @ in the per-protocol ( PP ) population ; @ children in the ITT and @ children in the PP populations had idiopathic short stature ( ISS ) .,methods,results,0.83500624
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.83489656
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.83478564
"A greater understanding of behavioural symptoms risk factors would allow better detection of those patients , a better understanding of crisis situations and better management of these patients .",background,conclusions,0.83454204
"Plasma glucose , insulin , peptide YY ( @-@ ) , glucagon-like peptide @ , and serotonin were quantified in blood samples drawn before and @ , @ , @ , @ , and @ min after each intervention .",results,methods,0.8335078
"Although some studies suggest that art therapy may be useful in the treatment of negative symptoms of schizophrenia , a recent large trial of group art therapy found no clinical advantage over standard care , but the study population was heterogeneous and uptake of the intervention was poor .",objective,conclusions,0.8328192
"Clinic-derived systolic blood pressure obtained before , during , and after the trial were estimated using linear mixed models .",results,methods,0.8325136
Efficacy was a primary endpoint of study @ and a secondary endpoint of studies @ and @ .,results,methods,0.83213925
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.8316053
Nine healthy beagle dogs were purchased from a commercial laboratory .,background,methods,0.83157486
This program was initiated in the inpatient setting and was followed by an unsupervised outpatient intervention .,background,methods,0.8315668
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.83154213
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.8313739
"Inpatient admissions , outpatient expenditures , and total expenditures were estimated using generalized estimating equations .",results,methods,0.8309663
"Psychosocial factors were measured from cohorts @ to @ years of age at the baseline of the study , and ideal cardiovascular health was examined @ years later in adulthood .",results,methods,0.8308773
"The @ telephone-based interventions were nurse-administered health behavior promotion , provider-administered medication adjustments based on hypertension treatment guidelines , or a combination of both .",results,methods,0.8304706
"In a PREDIMED subcohort ( n = @ ) , plaque height and carotid IMT of @ prespecified segments ( ICA , bifurcation , and common ) were sonographically assessed at baseline and after intervention for a mean of @ years .",results,methods,0.8298525
"In a randomized cross-over trial , @ healthy young volunteers were administered a single dose of @ mg genistein provided as a genistein tablet , a genistein tablet in low fat milk , and soy milk containing genistein glycosides .",results,methods,0.8294641
Chest discomfort and dyspnoea were considered dose-limiting .,results,methods,0.8293252
A comprehensive analysis of structure/function correlations using Food and Drug Administration - and European Medicines Agency-approved substances and fixed and flexible regimens was performed .,objective,methods,0.82900506
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.8282381
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.8281603
Stool frequency and consistency were recorded for the duration of treatment plus @week .,results,methods,0.82780904
"Angle width of treated eyes increased markedly after LPI , remained stable for @ months , and then decreased significantly by @ months after LPI .",conclusions,results,0.82706845
Evaluation time with uTNE was significantly shorter .,conclusions,results,0.826574
"Sixty-one men and women age range @-@ years , with the metabolic syndrome were recruited to participate in this study using a parallel group design .",results,methods,0.8262908
"In the ACT group , protamine was titrated until ACT did not exceed baseline by more than @ % .",methods,results,0.8253576
Main outcome was the incidence of complete excision of disease at endocervical margin of the surgical specimen .,results,methods,0.8253377
"Thus , very late stent thrombosis ( VLST ) attributable to durable polymers should no longer appear .",background,conclusions,0.8251966
"TTR was calculated using the Rosendaal method , without exclusion of international normalized ratio ( INR ) values performed during warfarin initiation .",results,methods,0.82512224
"This change in therapeutic decision-making did not improve the patient outcome ; that is , the incidence of PONV .",background,conclusions,0.825073
Safety was a primary endpoint of studies @ and @ and a secondary endpoint of studies @ and @ .,results,methods,0.8249128
"Peripheral artery disease was defined on the case-report form as the presences of intermittent claudication , amputation for arterial insufficiency , vascular reconstruction , bypass surgery , or percutaneous intervention to the extremities , or previously documented abdominal aortic aneurysm .",objective,methods,0.82486296
Pain was significantly decreased in the girdle group .,conclusions,results,0.82461387
"Multivariable Cox models were used to examine how the event risk changed with TTR and to compare the high TTR , low TTR , and aspirin-treated patients , with TTR being treated as a time-dependent covariate .",results,methods,0.8242721
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.82312804
Generalized linear model ( GLM ) was used for between-group comparisons .,results,methods,0.8215903
Blood and urine samples were collected for @ h and total curcuminoids and safety parameters were quantified .,results,methods,0.8213478
"In contrast , for deoxy-Hb signals CAR and ICA did not improve the CNR .",results,conclusions,0.82047325
"We evaluated breathing pattern , patient comfort , and patient effort during PSV comparing @ flow termination criteria : fixed at @ % of peak inspiratory flow vs automatic , real-time , breath-by-breath adjustment within the range of @ % to @ % .",objective,methods,0.8202179
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.8190643
Many participants ( n = @ ) were censored prior to attaining a clear treatment strategy and were considered undeclared .,results,methods,0.8187419
"Using a parallel arm cluster-randomized controlled trial in @ Australian primary healthcare centers , we tested whether a multifaceted quality improvement intervention comprising computerized decision support , audit/feedback tools , and staff training improved ( @ ) guideline-indicated risk factor measurements and ( @ ) guideline-indicated medications for those at high cardiovascular disease risk .",results,methods,0.8178227
This multicenter trial has enrolled @ patients at @ European centers with independent angiographic core lab adjudication of the primary efficacy endpoint of target lesion late luminal loss ( LLL ) and clinically driven target lesion revascularization ( TLR ) in major amputation-free surviving patients through @-months .,conclusions,methods,0.81760293
Renal blood flow and GFR were measured using radioactive-labeled ( @ ) I-iothalamate and ( @ ) I-hippuran at baseline and @ weeks .,results,methods,0.8170923
"The researchers studied a defined skin care protocol using a cleanser with aloe vera and a cleansing lotion , followed by application of either a moisture barrier with silicone or skin protectant with zinc oxide and menthol , undertaken at two different frequencies .",conclusions,methods,0.81637514
"Primary ( wake after sleep onset -LSB- WASO -RSB- , pregabalin vs placebo ) and key secondary endpoints were analyzed for statistical significance , with descriptive statistics for other endpoints .",results,methods,0.8161322
"A better understanding of interrelations of exercise and improved eating , and their psychosocial correlates of self-efficacy , mood , and self-regulation , may be useful for the architecture of improved weight loss treatments .",background,conclusions,0.81555647
We found that both the RW diameter and RW membrane width in CAA were smaller than those in the control group .,conclusions,results,0.8154545
The ATRS and heel-rise work results did not differ significantly between the groups .,conclusions,results,0.8142904
No significant difference was found among any of the four groups or between active or passive approaches .,conclusions,results,0.8142717
Exploratory analyses also examined contribution of lifetime heroin use to treatment response among a subset of participants who received a uniform set of study procedures .,objective,methods,0.8139659
"The intervention did not change the culture of the homes and , in the case study homes , activity levels did not change outside the exercise groups .",conclusions,results,0.81365275
"We initiated a randomized placebo-controlled stratified @ @ factorial clinical trial evaluating the effects of BP lowering in @ @ elderly individuals with systolic blood pressure ( SBP ) between @ and @ mm Hg , for @ years .",results,methods,0.8135274
"We calculated adjusted odds ratios for survival to hospital discharge , @-day survival , and any return of circulation .",results,methods,0.8128633
"Primary outcome was stool frequency and consistency , classified at different levels of diarrhoea severity .",results,methods,0.8126339
"A Phase II prospective , randomized , double-blind , placebo-controlled , multicenter trial comparing Allisartan Isoproxil @mg versus placebo was conducted in essential hypertensive patients at low-medium risk at @ sites in China .",results,methods,0.8121788
"Sixty five females aged @-@ years were classified into one of four groups following waist circumference ( WC ) measurements and an oral glucose tolerance test : NGT/low WC ( n = @ ) , NGT/high WC ( n = @ ) , IGT/low WC ( n = @ ) , IGT/high WC ( n = @ ) .",results,methods,0.81201684
Secondary outcomes included time to TB treatment and mortality .,results,methods,0.8117125
"Following each diet period , we assessed BP , systemic hemodynamics , and heart rate variability at rest and during acute mental stress , and , in a subset of participants ( n = @ ) , @-hour ambulatory BP .",results,methods,0.81121945
"At one month , the pain level seemed lower in the all-inside group than in the classical group , at the limit of statistical significance because the study was underpowered .",conclusions,results,0.81083786
"Regardless of prior exposure to a similar intervention as preadolescents , youths benefited from receipt of the intervention .",results,conclusions,0.8107194
Serum infliximab trough levels @ g/mL and @ % CRP decrease were significantly associated with durable sustained response .,conclusions,results,0.8106147
These findings are valid even for deeper pockets .,results,conclusions,0.81051916
METHODS Two hundred eighty-nine GERD patients with emotional disorders were divided randomly into two groups : group @ received esomeprazole only ( monotherapy ) and group @ received esomeprazole and flupentixol/melitracen ( combination therapy ) .,objective,methods,0.81021297
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.8101235
"In a double-blind parallel group study , @ patients with asthma were randomized to @ mg of GW@ twice daily or matching placebo for @ days followed by prednisone @ mg for @ days .",results,methods,0.8100015
A combination of hip - and knee-strengthening exercise may be more beneficial than quadriceps strengthening alone to improve pain and function in individuals with patellofemoral pain .,background,conclusions,0.80899596
"For overall pain , there was no statistically significant difference between the two wires .",conclusions,results,0.8088728
"The Ca pre-treatment significantly increased F level in overnight saliva following the @ ppm fluoride rinse by @ relative to the @ ppm F-rinse alone ; however , a significant effect was only observed with the highest ( @ mM ) Ca concentration as pre-rinse .",conclusions,results,0.80799437
"Pain experts suggest that any observational tool should be used as part of a comprehensive pain management protocol , which should include score interpretation and verification with appropriately suggested treatments .",background,conclusions,0.8079718
"Following @-week active run-in , participants were randomized to aliskiren ( @ mg ) or placebo , and to an additional antihypertensive -LSB- hydrochlorothiazide ( @ mg ) or amlodipine ( @ mg ) -RSB- , or their respective placeboes .",results,methods,0.80692595
Participants were randomized to tadalafil @ mg daily or placebo for @ months .,results,methods,0.80673367
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.8065766
The data were collected as part of the nationwide PolSenior project ( @-@ ) .,results,methods,0.8065251
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.80617553
"For patients in group A and group B , parameters of subgroup @ and subgroup @ may respectively be applied for lower dose CT scanning .",conclusions,results,0.80611473
"Blood samples were taken at the beginning and end of the intervention , both fasting and @ h after a lunch , to measure biochemical parameters .",results,methods,0.8060181
"Memory , psychomotor and executive functions were examined @ and @ min after consuming low GL , high GL and water breakfasts according to a randomised , crossover , counterbalanced design .",results,methods,0.80540687
Key efficacy end points were functional status and ventricular function while temporarily weaned from LVAD support ( @ days after randomization ) .,results,methods,0.80517894
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.8051432
"FF @ mcg once daily significantly improved FEV@ and percentage of rescue-free @-h periods experienced over @ weeks vs. placebo , and was well tolerated .",conclusions,results,0.80514246
Our results show no HSD intervention effects on the development of substance use .,results,conclusions,0.8045016
Event-free survival was similar in both arms .,objective,results,0.8041314
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.8037343
"Remarkable ( > @ pc ) eight-month reductions in , or complete abstinence from tobacco smoking was achieved with the e-cig in almost half ( @ % ) of the participants .",conclusions,results,0.8030975
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.8030627
These students may be more likely to pursue MTM opportunities in future careers .,results,conclusions,0.8030402
"The subjects who received the volume-time curve technique for ETT cuff management presented a significantly lower incidence and severity of sore throat and cough , less thoracic pain , and minimally impaired pulmonary function than those subjects who received the MOV technique during the first @ h after coronary artery bypass grafting .",conclusions,results,0.80271804
"Geriatric assessment ( GA ) included functional status ( ADL , Activities of Daily Living and IADL , Instrumental ADL scales ) , cognitive function , mood disorders , sensory organ impairment , falls and comorbidity .",results,methods,0.8023322
