Text,True_Label,Predicted_Label,Confidence
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.8887251
"Four weeks of training induced significant increase in pVO@ peak , VO@-vt and FC-vt , expressed in absolute or relative value ( P < @,@ ) , without any difference between AT and CT modalities ( P = NS ) .",methods,results,0.8867799
More complex models do not yield satisfactory results for the short measurement times investigated in this study .,results,conclusions,0.88663435
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.88635266
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.8861064
"To our knowledge , the present study is the first report showing that CPs supplementation has beneficial effects on lipid profile , oxidative stress and alcoholic liver injury in men with chronic alcohol consumption .",background,conclusions,0.8852955
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.88374144
"Cancer was the only independent predictor of incident NLDVT ( hazard ratio -LSB- HR -RSB- , @ ; @ % CI , @-@ @ ) .",methods,results,0.88371843
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.8831727
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.883141
"An independent wound core lab will evaluate all ischemic wounds to assess the extent of healing and time to healing at @ , @ , and @ months .",conclusions,methods,0.8802792
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.8797972
"Additionally , AST resulted in significantly fewer vessel-to-air exposure events ( P < @ ) and unprotected sharps exposures ( P < @ ) .",conclusions,results,0.87922764
@ ( @ % ) of the @ eligible patients were enrolled and randomized .,methods,results,0.877765
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.8737461
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.87327635
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.8722482
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.8707025
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.8693838
The combination of ketamine and remifentanil seems to be associated with better analgesia and duration .,objective,conclusions,0.8693495
"CDT consists of the following components ; skin care , manual lymphatic drainage , bandaging and exercises .",background,methods,0.8687551
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.8686512
Our work has demonstrated that fear of movement is a risk factor for increased pain and disability and decreased physical function in patients following lumbar spine surgery for degenerative conditions .,background,conclusions,0.8685387
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.8676772
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.8674904
Correction of the nasojugal groove with a Restylane Vital injector causes minimal tissue trauma and allows exact placement of hyaluronic acid .,results,conclusions,0.86596537
No significant difference exists in drug effect among @ experiment groups .,conclusions,results,0.8658862
"From the empirical study , light-emitting diode ( LED ) phototherapy is effective for treatment of neonatal hyperbilirubinemia .",background,conclusions,0.8652382
"Specifically , startReact elbow flexion in unimpaired individuals is not statistically different from stroke survivors in terms of onset latency and muscle activation patterns .",objective,conclusions,0.8651811
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.8644355
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.8640291
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.86358106
"@ and @ mCRC patients were evaluable for the FCGR@A and FCGR@A genotyping , respectively .",methods,results,0.8632581
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.8609116
To evaluate the potential efficacy and safety of inner limiting membrane ( ILM ) staining with brilliant blue G ( BBG ) under air infusion .,background,objective,0.86069983
"The role of physical education students , as future teachers , seems to be of high importance in terms of protecting children 's safety during sports classes .",background,conclusions,0.8596268
"This study is a follow-up analysis of an @-month , @-arm , hypertension self-management trial of @ veterans with hypertension who were randomized to usual care or @ of @ interventions .",results,methods,0.8586519
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.85790414
"Randomization group independently predicted the change in sCD@ level , and changes in monocyte activation independently predicted the change in Lp-PLA@ level .",conclusions,results,0.85789
To prospectively evaluate whether short-term high-intensity ( interval ) training ( HI ( I ) T ) induces detectable morphological cardiac changes in previously untrained men in cardiovascular magnetic resonance imaging .,background,objective,0.8577144
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.85761714
Complex patients had at least one of the following characteristics : renal insufficiency ( creatinine@ mol/l ) ; ejection fraction < @ % ; acute myocardial infarction ( MI ) within previous @ hrs ; > @ lesion/vessel ; > @ vessels treated ; lesion length > @ mm ; bifurcation ; saphenous vein graft lesion ; arterial bypass graft lesion ; in-stent restenosis ; unprotected left main lesion ; lesion with thrombus ; or lesion with total occlusion .,methods,results,0.8567773
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.85494137
STARR procedure is just faster to perform even if more expensive .,results,conclusions,0.8541517
To investigate if the cramp threshold frequency ( CTF ) can be altered by electrical muscle stimulation in a shortened position .,background,objective,0.8528476
"All dogs received allogeneic BM-derived MSCs : @ once ( group A ) , @ once ( group B ) , and @ for three consecutive days ( group C ) .",background,methods,0.8523247
"Primary outcome measures were symptom self-rating scales ( Insomnia Severity Index -LSB- ISI -RSB- and the Montgomery sberg Depression Rating Scale -LSB- MADRS-S -RSB- ) , assessed before and after treatment with follow-up after @ and @ mo. .",results,methods,0.85210776
"We compared PKEP with OP for large prostates and found that PKEP is less invasive , with short - to long-term micturition improvement equivalent to OP .",results,conclusions,0.8520713
"Patients contributed risk to both exposure categories ( early and later initiation ) until there was a clear treatment strategy ( ie , dialysis therapy was initiated early or estimated glomerular filtration rate -LSB- eGFR -RSB- decreased to < @mL/min/@ @ m ( @ ) ) .",methods,results,0.8519738
Participation was declined by @ women .,methods,results,0.8516167
Two hundred and twenty-eight women responded ( @ % ) and all were included in the study ; forceps ( n = @ ) and vacuum extractor ( n = @ ) .,methods,results,0.8512956
To examine the effects of complex cognitive ( mahjong ) and physical ( Tai Chi ) activities on dementia severity in nursing home residents with dementia .,background,objective,0.85121965
"DP can be used for serial monitoring , to decrease hypercarbia , improve sleep , and decrease atrophy .",results,conclusions,0.8510184
"Carotid T - or L-type occlusion ( terminal internal carotid artery -LSB- ICA -RSB- with M@ middle cerebral artery and/or A@ anterior cerebral artery involvement ) or tandem ( extracranial or intracranial ) ICA and M@ occlusion subgroup also showed a trend favoring endovascular treatment over IV tPA alone for primary outcome ( @ % -LSB- @ of @ -RSB- vs @ % -LSB- one of @ -RSB- , P = @ ) .",results,methods,0.8500872
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.8500857
There were no significant differences between the groups regarding the target variables .,conclusions,results,0.8497804
"All affected eyes were treated with topical cyclopentolate @ % ( to break , or minimize , posterior synechiae ) , and intensive , potent , topical corticosteroids with a tapering regime based on treatment response .",results,methods,0.84758586
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.84684795
It is an effective intervention in improving health worker performance in low resource settings .,background,conclusions,0.84653133
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.8464521
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.84450847
To examine whether using the axillary vein as a site of insertion of a PICC line affects the frequency of complications .,methods,objective,0.84419286
"Pharmacokinetic characteristics included AUC@-@h , maximum ipragliflozin concentration ( Cmax ) , and time to maximum plasma ipragliflozin concentration ( tmax ) .",methods,results,0.84344614
The reason for the large difference in OS despite similar DFS/PFS is likely different metastatic patterns at relapse/progression .,results,conclusions,0.84292614
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.84255624
"A total of @,@ DDI alerts were generated in the study period , with @ % accepted .",methods,results,0.84232783
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.84217983
"In the montelukast group , patients were treated with montelukast tablets and fluticasone propionate nasal spray ( n = @ ) .",results,methods,0.84125525
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.8411676
( Trial registration at ClinicalTrials.gov : NCT@ . ),methods,conclusions,0.8408068
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.84000254
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.8394684
"Seroprotection rates , geometric mean titres for haemagglutination inhibition antibodies , and CD@ + T-cell responses tended to be higher in the AS@A-adjuvanted groups .",conclusions,results,0.83901393
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.8386977
"Topiramate ( TOP ) and anticonvulsants in general are considered safe and effective drugs for the treatment of alcohol dependence , even though TOP-induced adverse events are quite common , especially for high initial doses or if titration to @ mg/d is too rapid .",background,conclusions,0.83868945
The study relies on questionnaire interviews and @ Hz magnetic field ( ELF-MF ) indoor measurements .,background,methods,0.8378112
"In addition , subclinical cardiometabolic consequences of moderate weight gain require further study .",background,conclusions,0.83661973
"Higher age , functional disability , drug-free remission , little joint damage , and few adverse events predicted early study termination .",conclusions,results,0.8362625
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.83552545
The dogs were distributed equally ( n = @ per group ) and randomly into three groups .,background,methods,0.83549476
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,conclusions,0.8352645
"To determine the relationship between type three secretion genotype and fluoroquinolone resistance for P. aeruginosa strains isolated from microbial keratitis during the Steroids for Corneal Ulcers Trial ( SCUT ) and for two laboratory strains , PA@ and PAO@ .",background,objective,0.8348414
"Randomized patients reported similar changes in QoL , except for less change from baseline in neurotoxicity on the pemetrexed arm ; investigators reported greater neurotoxicity on the paclitaxel arm and greater fatigue on the pemetrexed arm .",conclusions,results,0.834775
The recommended intake of clear liquids until @ hours before surgery is reportedly safe and effective .,background,conclusions,0.8347222
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.83399194
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.833989
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.83398306
Stool frequency and consistency were recorded for the duration of treatment plus @week .,results,methods,0.8332203
Forty-five factors strongly associated with readmission were identified .,methods,results,0.8331186
"In the AT/IMT group , IMT was performed at @ % of sustained maximal inspiratory pressure ( SPImax ) while in the AT/SHAM group it was performed at @ % of SPImax , using a computer biofeedback trainer for @ min , three times a week .",results,methods,0.83240855
"For the Student 's t-test , a difference of @ points in the DASH score , with a @ % confidence interval , a statistical power of @ % , and @ % sampling error results in @ patients per group .",methods,results,0.83235955
"Five hundred and seven patients were randomized ; @ and @ had paired IVUS and QCA measurements , respectively .",methods,results,0.83139634
Comparing results obtained using prospectively and retrospectively collected data will help validate the use of the easily available retrospective data in assessing quality of care in past and future studies .,background,conclusions,0.8310106
A @ % confidence interval within the @-@ @ range between each regimen pair determined bioequivalence .,methods,results,0.83096623
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.8309268
"The levels of the major F@-isoprostane , @-iso-PGF@ , a consistent in vivo biomarker of oxidative stress , and @-keto-dihydro-PGF@ , a major metabolite of PGF@ and biomarker of inflammatory response , were measured .",methods,results,0.8299396
"Sixty five females aged @-@ years were classified into one of four groups following waist circumference ( WC ) measurements and an oral glucose tolerance test : NGT/low WC ( n = @ ) , NGT/high WC ( n = @ ) , IGT/low WC ( n = @ ) , IGT/high WC ( n = @ ) .",results,methods,0.8292267
Intervention calls were triggered by home BP values transmitted via telemonitoring devices .,results,methods,0.82772654
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.82743967
A total of @ patients equally divided in azithromycin and doxycycline groups .,results,methods,0.8271798
Inclusion criteria were hemodynamic stability and computed tomography scan demonstrating aorto-iliac rupture .,objective,methods,0.8265818
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.82600737
"In this crossover study , healthy subjects ( @ women , @ men ) took , in random order , a single oral dose of @ mg curcuminoids as native powder , micronized powder , or liquid micelles .",results,methods,0.82561195
To assess the short-term efficacy and safety of corneal collagen cross-linking ( CXL ) in preventing the progression of keratoconus ( KCN ) .,background,objective,0.8255049
Both groups were free to use routine care treatment .,objective,methods,0.8254623
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.82532734
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.82518536
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.824255
Both groups were absolutely comparable for all variables preoperatively .,methods,results,0.82417125
Unblinded randomisation occurred on a weekly basis .,results,methods,0.8241298
"A total of @ patients achieved a CR , @ of whom were randomized .",methods,results,0.82412803
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.824114
"Primary outcomes including PA changes and secondary outcomes including self-efficacy , physical function , cognitive function , and disability will be assessed at baseline , @ , and @ months .",results,methods,0.8238798
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.8238708
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.823234
Dietary sodium influences intermediate physiological traits in healthy adults independent of changes in blood pressure .,background,conclusions,0.82245374
"We conducted a randomized , double-blind , @-month placebo-controlled trial of progesterone ( @ mg daily ) among @ healthy postmenopausal women in Vancouver , Canada from @-@ .",results,methods,0.8209818
Polysomnography was conducted over @ nights at the end of each period .,results,methods,0.8206999
To investigate the performance of the MI Sxscore in a multicentre randomised trial of patients undergoing primary percutaneous coronary intervention ( PPCI ) .,background,objective,0.82038695
No significant difference was found among any of the four groups or between active or passive approaches .,conclusions,results,0.8203624
"If AF was detected , participants were offered OAC .",results,methods,0.8201264
"Sources of data were non-participation forms , oral clarification , patient records , telephone interviews with adolescents that declined to participate , and a questionnaire-based process evaluation among nurses .",background,methods,0.81998044
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.819626
"Oral glucose tolerance tests were performed , and the effect of tadalafil on IR was examined .",results,methods,0.819292
"To investigate the ability of the prostate genetic score ( PGS-@ ) , a germ-line biomarker of prostate cancer ( PCa ) risk , to categorize men participating in the Prostate , Lung , Colorectal and Ovarian ( PLCO ) Cancer Screening Trial .",background,objective,0.819205
A pragmatic prospective cluster-randomised trial of Xpert for all individuals with presumptive ( symptomatic ) TB compared to the routine diagnostic algorithm of sputum microscopy and limited use of culture was conducted in a large TB/HIV primary care clinic .,results,methods,0.8186619
No patients required reoperation because of recurrence of BPH .,conclusions,results,0.8185267
A total of @ ( @ % ) patients were followed up for @ months and @ ( @ % ) for @ months .,methods,results,0.8182337
Refuting claims of an MMR/autism link successfully reduced misperceptions that vaccines cause autism but nonetheless decreased intent to vaccinate among parents who had the least favorable vaccine attitudes .,results,conclusions,0.81820464
A total of @ patients ( aged @-@ years ) were randomly assigned to one of two groups .,results,methods,0.81805164
The use of DES compared with BMS during PCI has reduced the risk of restenosis in native coronary artery lesions .,background,conclusions,0.81803244
"Their results suggest that self-help materials , telephone counseling , and nicotine lozenges are efficacious .",background,conclusions,0.81780475
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.8170555
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.8168671
Patients were enrolled in an OCT substudy of the TOTAL trial ( a randomized trial of routine aspiration ThrOmbecTomy with PCI vs. PCI ALone in patients with STEMI undergoing primary PCI ) of aspiration thrombectomy or percutaneous coronary intervention ( PCI ) alone in primary PCI ( PPCI ) of STEMI .,results,methods,0.8168157
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.8166283
"Blood samples were taken at the beginning and end of the intervention , both fasting and @ h after a lunch , to measure biochemical parameters .",results,methods,0.81650513
"Various laboratory examinations , multi-detector computed tomography features and histopathology were evaluated to clarify the clinical and diagnostic features of adverse reactions of MSCs administration , prior to receiving MSCs ( pre procedure ) and on days @ , @ , and @ post transplantation .",background,methods,0.8154848
"For all three models , the point estimates of the hazard ratios for the treatment effect decreased as FI increased , although to varying degrees and with varying certainty .",methods,results,0.81502414
Changes of pre - and post-treatment levels of dental plaque MS were recorded for four consecutive sampling sites .,results,methods,0.8149112
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.8146429
Antibody levels declined substantially in all groups .,conclusions,results,0.8145169
A pre-school PCV-@ booster was highly immunogenic and resulted in low rates of local and systemic adverse effects .,results,conclusions,0.8144505
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.8143246
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.8138043
The control group participated in the usual cardiac rehabilitation programme only .,results,methods,0.8137774
"Twenty-six patients with glycated hemoglobin A@c level of @ % @ % , fasting plasma glucose concentration of @ @ mg/dL , postprandial plasma glucose ( PPG ) concentration of @ @ mg/dL @ h after the MTT , and diabetes duration of @ @ years ( mean SD ) were included in the study .",results,methods,0.8135755
We evaluated cone signals in USH@ and USH@ by recording microvolt level cycle-by-cycle ( CxC ) ERG .,objective,methods,0.81344235
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.8130134
"Given that many centers participate in the VQI , this model can be used to perform multicenters ' prospective trials on very modest budget .",background,conclusions,0.81273156
The prevalence of test anxiety among pharmacy students in this study was lower compared to other university students in previous studies .,results,conclusions,0.81270534
Baseline characteristics were similar between the treatment groups .,methods,results,0.81265473
The primary outcome measure was household air nicotine levels measured by passive dosimeters .,results,methods,0.81187993
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.81182075
To evaluate the efficacy of the surgical fat-filling procedure ( SFFP ) in the treatment of refractory cough and quality of life ( QOL ) after systematic mediastinal lymphadenectomy in patients with right lung cancer .,background,objective,0.8116088
Xpert and smear microscopy were performed on site .,results,methods,0.81095594
"were collected @ days after the full bloom day ; blanched and pressed to obtain apple pomace which was then processed with a food cutter , oven-dried and milled to prepare apple powder .",results,methods,0.8105948
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.8103108
Differential associations were examined by current ADHD presentation ( subtype ) .,objective,methods,0.80935174
"Following @-week active run-in , participants were randomized to aliskiren ( @ mg ) or placebo , and to an additional antihypertensive -LSB- hydrochlorothiazide ( @ mg ) or amlodipine ( @ mg ) -RSB- , or their respective placeboes .",results,methods,0.80882806
"Sixteen patients with @ AK ( grades I-III ) in field-cancerized skin of the scalp , chest and extremities were treated during August and September @ .",results,methods,0.8079684
"There is a significant increase in BFU-E in peripheral blood immediately following traumatic injury , and this mobilization persists for @ days .",results,conclusions,0.8076441
"Changes in the scores , rates of symptom remission , and adverse effects were compared between the two groups .",objective,methods,0.80761164
"From July @ to July @ , @ severe ARDS patients sequentially admitted to the critical department of Peking Union Medical College Hospital were enrolled in the study with @ patients assigned to the control group and @ patients to the intervention group .",results,methods,0.8075706
Miravirsen targets miR-@ and resulted in a dose dependent and prolonged decrease of HCV RNA levels in chronic hepatitis C patients .,objective,conclusions,0.80742186
Keloid did not show statistically significant differences in both groups .,conclusions,results,0.8073793
"Level of Evidence Therapy , level @b - .",conclusions,methods,0.80670094
Wound healing can be accelerated with ECA .,background,conclusions,0.806288
"Dose-escalated wPTX in patients with pretreated AGC met our predefined threshold of primary end point , OS ( P < @ ) ; however , it did not show a significantly longer OS .",conclusions,results,0.8062696
