Text,True_Label,Predicted_Label,Confidence
"Four weeks of training induced significant increase in pVO@ peak , VO@-vt and FC-vt , expressed in absolute or relative value ( P < @,@ ) , without any difference between AT and CT modalities ( P = NS ) .",methods,results,0.9955075
Ischemia-reperfusion did not significantly reduce FMD in patients with CAD + type @ diabetes .,results,conclusions,0.995475
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.99547404
"Seroprotection rates , geometric mean titres for haemagglutination inhibition antibodies , and CD@ + T-cell responses tended to be higher in the AS@A-adjuvanted groups .",conclusions,results,0.9952486
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.9950616
Levosimendan augments haemodynamics without further oxygen consumption and improves echocardiographic indices of diastolic dysfunction .,background,conclusions,0.9949969
"Cancer was the only independent predictor of incident NLDVT ( hazard ratio -LSB- HR -RSB- , @ ; @ % CI , @-@ @ ) .",methods,results,0.994928
Complex patients had at least one of the following characteristics : renal insufficiency ( creatinine@ mol/l ) ; ejection fraction < @ % ; acute myocardial infarction ( MI ) within previous @ hrs ; > @ lesion/vessel ; > @ vessels treated ; lesion length > @ mm ; bifurcation ; saphenous vein graft lesion ; arterial bypass graft lesion ; in-stent restenosis ; unprotected left main lesion ; lesion with thrombus ; or lesion with total occlusion .,methods,results,0.9948513
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.9943277
The combination of ketamine and remifentanil seems to be associated with better analgesia and duration .,objective,conclusions,0.9942813
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.9942159
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.9940866
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.9940684
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.99398804
Prucalopride is effective at alleviating symptoms of chronic constipation in women .,objective,conclusions,0.99389136
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.9937376
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.9937244
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.99362373
"In addition to intention-to-treat analysis , we will conduct subgroup analysis based on practitioners ' or patients ' guesses to discuss the efficacy and effectiveness of treatments with skin piercing and various placebo controls .",conclusions,methods,0.9935667
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.99344516
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.99334055
A pre-school PCV-@ booster was highly immunogenic and resulted in low rates of local and systemic adverse effects .,results,conclusions,0.99313205
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.99309385
Both groups were free to use routine care treatment .,objective,methods,0.9930361
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.993016
Response rate to first invitation ranged from @ % to @ % between centres .,methods,results,0.9928001
"A total of @,@ WHI participants were contacted : @ ( @ % ) consented , and @ ( @ % ) were rescanned an average of @ years after the initial MRI scan .",methods,results,0.9927873
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.992728
"If AF was detected , participants were offered OAC .",results,methods,0.9923071
Our work has demonstrated that fear of movement is a risk factor for increased pain and disability and decreased physical function in patients following lumbar spine surgery for degenerative conditions .,background,conclusions,0.99225545
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.9922307
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.99221367
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.992161
"ITT analysis suggested parity over time for all interventions , including assessment only , in reducing problematic alcohol use .",conclusions,results,0.9920643
"Topiramate ( TOP ) and anticonvulsants in general are considered safe and effective drugs for the treatment of alcohol dependence , even though TOP-induced adverse events are quite common , especially for high initial doses or if titration to @ mg/d is too rapid .",background,conclusions,0.99205387
Aliskiren can provide additional renin-angiotensin-aldosterone system inhibition and increases RBF in healthy individuals .,objective,conclusions,0.99199003
The control group participated in the usual cardiac rehabilitation programme only .,results,methods,0.99195355
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.9918818
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.99183184
"The role of physical education students , as future teachers , seems to be of high importance in terms of protecting children 's safety during sports classes .",background,conclusions,0.9917824
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.9917093
"@ and @ mCRC patients were evaluable for the FCGR@A and FCGR@A genotyping , respectively .",methods,results,0.99162054
Correction of the nasojugal groove with a Restylane Vital injector causes minimal tissue trauma and allows exact placement of hyaluronic acid .,results,conclusions,0.99150085
"Final analyses included @ , @ , @ , and @ patients in groups @ through @ , respectively .",methods,results,0.9914943
"Of the patients enrolled in STARTER , @ had QRS@ ms and @ had @ < QRS@ ms.",methods,results,0.99143726
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.991368
It is an effective intervention in improving health worker performance in low resource settings .,background,conclusions,0.9913147
"Their results suggest that self-help materials , telephone counseling , and nicotine lozenges are efficacious .",background,conclusions,0.99092156
More complex models do not yield satisfactory results for the short measurement times investigated in this study .,results,conclusions,0.99086434
INRs were performed via standardized finger-stick point-of-care devices at least every @ weeks .,results,methods,0.99081016
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.9907816
Unblinded randomisation occurred on a weekly basis .,results,methods,0.99073166
Children born to mothers in the study group were a mean @ g heavier at @ years of age and their systolic blood pressure was a mean @ mm Hg lower than children born to mothers in the control group .,background,results,0.9906984
"Moreover , these techniques may be used to optimize the result of percutaneous coronary intervention .",background,conclusions,0.990697
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.9906757
"Level of Evidence Therapy , level @b - .",conclusions,methods,0.9906499
AFIX did little to improve coverage among older adolescents .,results,conclusions,0.9906103
"To our knowledge , the present study is the first report showing that CPs supplementation has beneficial effects on lipid profile , oxidative stress and alcoholic liver injury in men with chronic alcohol consumption .",background,conclusions,0.990502
"Endothelial function , weight , blood pressure , waist circumference , inflammation and coagulation were unchanged as were lipids except for HDL-C .",conclusions,results,0.99044234
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,conclusions,0.9902711
Pharmacodynamic characteristics included area under the curve ( AUC ) for plasma glucose and insulin for @-@h ( AUC@-@h ) and @-@h ( AUC@-@h ) .,methods,results,0.99024045
@ ( @ % ) of the @ eligible patients were enrolled and randomized .,methods,results,0.99018633
"A Mediterranean diet , supplemented with olive oil , increases plasma antioxidant capacity , suggesting that its implementation can have a favorable effect on the aforementioned phenomena .",background,conclusions,0.9900276
"Women with PCOS present elevated plasma insulin levels , both fasting and after a glucose load , as an indirect evidence of insulin resistance .",background,conclusions,0.9899463
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.9899333
"Many of the post-test questions/behaviors ( e.g. , capable of exiting home during a fire , etc. ) were reported at @ % .",conclusions,results,0.9899323
"To determine and compare the frequency of NEC and/or death after @ days , frequency of proven sepsis , rates of feeding intolerance and duration of hospital stay .",methods,objective,0.9898164
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.9897641
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.9897092
STARR procedure is just faster to perform even if more expensive .,results,conclusions,0.98970807
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.989691
Disease progression in patients with HER@-positive breast cancer receiving trastuzumab might be associated with activation of the PI@K/Akt/mTOR intracellular signalling pathway .,background,conclusions,0.9896493
It suggests the necessity of prescription of a third anti-AH preparation to these patients .,results,conclusions,0.9895461
To evaluate the potential efficacy and safety of inner limiting membrane ( ILM ) staining with brilliant blue G ( BBG ) under air infusion .,background,objective,0.98951274
To examine whether using the axillary vein as a site of insertion of a PICC line affects the frequency of complications .,methods,objective,0.98936963
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.9893128
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.98926127
"We compared PKEP with OP for large prostates and found that PKEP is less invasive , with short - to long-term micturition improvement equivalent to OP .",results,conclusions,0.9892397
"Primary outcome measures were symptom self-rating scales ( Insomnia Severity Index -LSB- ISI -RSB- and the Montgomery sberg Depression Rating Scale -LSB- MADRS-S -RSB- ) , assessed before and after treatment with follow-up after @ and @ mo. .",results,methods,0.98919594
Two hundred and twenty-eight women responded ( @ % ) and all were included in the study ; forceps ( n = @ ) and vacuum extractor ( n = @ ) .,methods,results,0.9889572
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.9889126
"In the placebo group , treatment comprised a placebo and fluticasone propionate .",results,methods,0.9888742
"The FAST scan can be added to the triage of critical patients , and may aid in triage .",background,conclusions,0.9888442
"Older people who reported HF admissions had a higher number of comorbidities and geriatric conditions : mood disorders , hearing impairment and functional limitations .",conclusions,results,0.98879147
"IncobotulinumtoxinA and placebo groups comprised @ and @ subjects , respectively .",methods,results,0.98878455
"In a single-center , randomized , double-blinded , placebo-controlled , multi-arm parallel-group clinical trial , patients undergoing primary Fontan surgery were assigned to receive nesiritide , milrinone , or placebo .",results,methods,0.98870623
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.9886867
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9886529
Participants were randomized to tadalafil @ mg daily or placebo for @ months .,results,methods,0.9886198
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.9884892
"Further reductions on PTSD symptoms were found at three months , showing that NET-R is as effective as the original NET in treating post-earthquake traumatic symptoms in adult Chinese earthquake survivors .",results,conclusions,0.9884864
To investigate if the cramp threshold frequency ( CTF ) can be altered by electrical muscle stimulation in a shortened position .,background,objective,0.9884847
"In contrast , PP analysis suggested that cognitive-behavioral extended self-help in combination with other interventions was more effective in changing alcohol use than brief intervention or assessment only .",conclusions,results,0.98845226
"All dogs received allogeneic BM-derived MSCs : @ once ( group A ) , @ once ( group B ) , and @ for three consecutive days ( group C ) .",background,methods,0.9883951
"We performed @ Nissen procedures laparoscopically : @ were in infants @ months old , but only @ presented severe transverse colonic distension .",methods,results,0.9883515
"The experimental group participated in a programme of @ sessions of cardiac coherence biofeedback training , in addition to the rehabilitation programme .",results,methods,0.98834944
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.98834246
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.9882901
Both EA and Mox treatments were effective at relieving abdominal pain in IBS-D and IBS-C patients .,results,conclusions,0.9882754
"Before and after @ weeks , all subjects underwent physiological examination , stepwise treadmill test with blood lactate analysis , and contrast-enhanced cardiovascular magnetic resonance imaging ( cine , tagging , and delayed enhancement ) .",results,methods,0.9882527
Baseline characteristics were similar between the treatment groups .,methods,results,0.9881493
"The brief group-administered CBT-I program produced improvements in the timing and quality of sleep including later bedtimes , earlier out-of-bed times , reduced wake after sleep onset , and improved sleep efficiency .",results,conclusions,0.9880965
To assess the short-term efficacy and safety of corneal collagen cross-linking ( CXL ) in preventing the progression of keratoconus ( KCN ) .,background,objective,0.9880931
"In phase @ , @ patients were enrolled to six sequential cohorts of three to six patients and received a daily dose of ODM-@ , @-@ mg .",results,methods,0.9880079
"Physiological variables ( systolic and diastolic blood pressure , SDNN ) and psychosocial variables ( anxiety , depression , type D personality ) were measured at the start and at the end of the programme in both groups .",results,methods,0.9879512
"The mean preoperative spherical equivalent refractive error ( SEQ ) was -@ D ( range , -@ to -@ D ) .",methods,results,0.9879126
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.987906
The @-hscore for % FEV@ and DS performed better than scores at any other time point and better than either parameter over time .,conclusions,results,0.98789865
"New tertiles based on the sSS were defined with low ( @ to @ ) , intermediate ( @ to @ ) , and high ( @ ) scores .",methods,results,0.98788315
"In the AT/IMT group , IMT was performed at @ % of sustained maximal inspiratory pressure ( SPImax ) while in the AT/SHAM group it was performed at @ % of SPImax , using a computer biofeedback trainer for @ min , three times a week .",results,methods,0.98776686
"Pain experts suggest that any observational tool should be used as part of a comprehensive pain management protocol , which should include score interpretation and verification with appropriately suggested treatments .",background,conclusions,0.98762566
To evaluate the efficacy of the surgical fat-filling procedure ( SFFP ) in the treatment of refractory cough and quality of life ( QOL ) after systematic mediastinal lymphadenectomy in patients with right lung cancer .,background,objective,0.98759204
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.98748606
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.9874794
"To determine the relationship between type three secretion genotype and fluoroquinolone resistance for P. aeruginosa strains isolated from microbial keratitis during the Steroids for Corneal Ulcers Trial ( SCUT ) and for two laboratory strains , PA@ and PAO@ .",background,objective,0.9874071
Thirty-nine patients each were allocated to receive topical intra-articular TXA ( the experimental group ) and intravenous TXA ( the control group ) ; there were no significant differences in demographics or preoperative laboratory values between the groups .,methods,results,0.98731273
"Sixteen patients with @ AK ( grades I-III ) in field-cancerized skin of the scalp , chest and extremities were treated during August and September @ .",results,methods,0.9872994
"RESULTS Of @ trial patients , @ ( @ % ) developed @ or more non-leg vein thromboses ( superficial or deep , proximal or distal ) .",methods,results,0.98726815
A total of @ patients ( aged @-@ years ) were randomly assigned to one of two groups .,results,methods,0.98726535
Refuting claims of an MMR/autism link successfully reduced misperceptions that vaccines cause autism but nonetheless decreased intent to vaccinate among parents who had the least favorable vaccine attitudes .,results,conclusions,0.9872255
"This study is a follow-up analysis of an @-month , @-arm , hypertension self-management trial of @ veterans with hypertension who were randomized to usual care or @ of @ interventions .",results,methods,0.98721606
"All affected eyes were treated with topical cyclopentolate @ % ( to break , or minimize , posterior synechiae ) , and intensive , potent , topical corticosteroids with a tapering regime based on treatment response .",results,methods,0.9871934
"In women with mixed urinary incontinence , pelvic floor muscle training and solifenacin is the recommended conservative treatment , while electroacupuncture is a safe , economical and effective option .",background,conclusions,0.98712003
End-point data will be collected after @ years of the intervention .,conclusions,methods,0.98701596
"The patients were followed up for @ months with @-month clinical reviews , electrograms ( ECGs ) , Holter recordings , and echocardiographic monitoring .",results,methods,0.98700863
"An independent wound core lab will evaluate all ischemic wounds to assess the extent of healing and time to healing at @ , @ , and @ months .",conclusions,methods,0.986881
"Subjects eligible for this study were survivors of acute lung injury who had been previously enrolled in a @-month observational follow-up study evaluating their physical , cognitive and mental health outcomes , with their last study visit completed at a median of @ months previously .",background,methods,0.9868765
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.98685676
"However , contrary to expectation , the Education group was more efficacious than the Coping group in improvement of disease adherence and glycemic control over a @-year follow-up .",results,conclusions,0.9868417
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.9867677
"A double-blind , randomized , controlled trial was conducted at @ sites in the United States .",results,methods,0.9867476
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9866627
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.9866058
"CDT consists of the following components ; skin care , manual lymphatic drainage , bandaging and exercises .",background,methods,0.98656404
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.9865289
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.986402
"DP can be used for serial monitoring , to decrease hypercarbia , improve sleep , and decrease atrophy .",results,conclusions,0.98639363
Our study demonstrated poor agreement between ultrasound and bimanual examination compared with exact volume during histopathologic examination and MRI-based volume .,results,conclusions,0.9863592
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.98625773
"Couples seeking fertility treatment after at least @ months of unprotected intercourse , with the female partner aged between @ and @ years , an unfavourable prognosis for natural conception , and a diagnosis of unexplained or mild male subfertility .",methods,conclusions,0.98623836
All patients were treated with aspirin and risk-adjusted doses of prasugrel .,results,methods,0.9862169
A multivariable training has a positive impact on balance skills and risk of injury .,background,conclusions,0.9861858
To prospectively evaluate whether short-term high-intensity ( interval ) training ( HI ( I ) T ) induces detectable morphological cardiac changes in previously untrained men in cardiovascular magnetic resonance imaging .,background,objective,0.9861471
"Following @-week active run-in , participants were randomized to aliskiren ( @ mg ) or placebo , and to an additional antihypertensive -LSB- hydrochlorothiazide ( @ mg ) or amlodipine ( @ mg ) -RSB- , or their respective placeboes .",results,methods,0.98607266
"A Clinical Events Committee and Data Safety Monitoring Board will adjudicate the composite primary safety endpoints of all-cause death , major amputation , and clinically driven TLR at @ months and other trial endpoints and supervise patient safety throughout the study .",conclusions,methods,0.98604393
"Sources of data were non-participation forms , oral clarification , patient records , telephone interviews with adolescents that declined to participate , and a questionnaire-based process evaluation among nurses .",background,methods,0.98596233
"Web @ features present a new and innovative online environment supporting greater interactivity , with the potential to increase engagement and retention .",background,conclusions,0.98585284
There were no significant differences between the groups regarding the target variables .,conclusions,results,0.9858477
"The trial is registered with the French Agency of Pharmaceutical Products ( ANSM ) under the number @-A@-@ , the European Union Drug Regulating Authorities Clinical Trials .",conclusions,methods,0.98564076
To examine the effects of complex cognitive ( mahjong ) and physical ( Tai Chi ) activities on dementia severity in nursing home residents with dementia .,background,objective,0.985532
One hundred fifty-one non-GH-deficient short children were included in the intent-to-treat ( ITT ) population and @ in the per-protocol ( PP ) population ; @ children in the ITT and @ children in the PP populations had idiopathic short stature ( ISS ) .,methods,results,0.985401
"ERA was experimentally tested across more than @ public employment service offices and , within each office , individuals were randomly assigned to either a program ( or treatment ) group ( eligible for ERA ) or a control group ( not eligible ) .",background,methods,0.98530513
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.9852483
Both groups were absolutely comparable for all variables preoperatively .,methods,results,0.9852175
Controlled-Trials .,conclusions,methods,0.9851736
"In this randomised and controlled study , @ CAD patients were randomly assigned to an experimental or to a control group .",results,methods,0.9851665
The recommended intake of clear liquids until @ hours before surgery is reportedly safe and effective .,background,conclusions,0.98513377
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.9850973
"Five hundred and seven patients were randomized ; @ and @ had paired IVUS and QCA measurements , respectively .",methods,results,0.98496825
"For all three models , the point estimates of the hazard ratios for the treatment effect decreased as FI increased , although to varying degrees and with varying certainty .",methods,results,0.9849325
"In the CSEA group , each procedure was completed and there was no anesthetic conversion .",results,methods,0.9849219
"Responders achieved @-point improvement on the Mid-Face Volume Deficit Scale ( MFVDS ) , analyzed by facial subregion and stratified by injection volume quartiles .",methods,results,0.9848157
"The threshold values of RSBI , thus @ breaths per min/L ( PSV ) and @ breaths per min/L ( T-piece ) , for predicting successful weaning were more accurate than other values .",conclusions,results,0.9847141
The study is approved by the South West England Research Ethics Committee ( @/SW/@ ) .,background,methods,0.9846147
"In this crossover study , healthy subjects ( @ women , @ men ) took , in random order , a single oral dose of @ mg curcuminoids as native powder , micronized powder , or liquid micelles .",results,methods,0.98458314
"were collected @ days after the full bloom day ; blanched and pressed to obtain apple pomace which was then processed with a food cutter , oven-dried and milled to prepare apple powder .",results,methods,0.9844753
"To investigate the ability of the prostate genetic score ( PGS-@ ) , a germ-line biomarker of prostate cancer ( PCa ) risk , to categorize men participating in the Prostate , Lung , Colorectal and Ovarian ( PLCO ) Cancer Screening Trial .",background,objective,0.9844258
"After a @-week run-in period , participants consumed a low-fat control diet ( @ % fat ) containing low-fat/high-carbohydrate snacks and a moderate-fat diet ( @ % fat ) containing pistachios ( @ % of total energy ) for @ weeks each , separated by a @-week washout .",results,methods,0.9843106
"Patients were followed up until transplant or @ months after randomization , whichever came first .",results,methods,0.9841695
"In the montelukast group , patients were treated with montelukast tablets and fluticasone propionate nasal spray ( n = @ ) .",results,methods,0.9841547
Participants were randomized to high-dose ( @ IU/d ) versus low-dose ( @ IU/d ) oral vitamin D@ for @ months .,results,methods,0.9841174
Nine healthy beagle dogs were purchased from a commercial laboratory .,background,methods,0.98409814
"Pharmacokinetic characteristics included AUC@-@h , maximum ipragliflozin concentration ( Cmax ) , and time to maximum plasma ipragliflozin concentration ( tmax ) .",methods,results,0.98406166
"Sixty five females aged @-@ years were classified into one of four groups following waist circumference ( WC ) measurements and an oral glucose tolerance test : NGT/low WC ( n = @ ) , NGT/high WC ( n = @ ) , IGT/low WC ( n = @ ) , IGT/high WC ( n = @ ) .",results,methods,0.98399943
"A total of @,@ DDI alerts were generated in the study period , with @ % accepted .",methods,results,0.9839761
Participants without a previous diagnosis of AF underwent intermittent ECG recordings over @ weeks .,results,methods,0.9838207
Eighty-four untrained volunteers were randomly assigned to a HI ( I ) T group ( n = @ ; @ years ) or an inactive control group ( n = @ ; @ years ) .,results,methods,0.9836414
They received standard medical care and micro - and macrovascular events were documented .,results,methods,0.9835064
