Text,True_Label,Predicted_Label,Confidence
Weight-changes did not differ between the diet groups while improvements in HRQoL only occurred after one year during treatment with LCD .,conclusions,results,0.6862278
Cohort @ applied lignin peroxidase to @ randomized side of the face and nothing to the opposite side .,methods,results,0.68397623
"Responses of molecularly genotyped USH@ ( n = @ ) and USH@ ( n = @ ) subjects ( age range , @-@ years ) were compared with those of controls ( n = @ ) .",methods,results,0.681235
Mean follow-up was @ years .,methods,results,0.6808052
Six hundred seventy-three patient-reported questionnaires were used in the analyses .,results,methods,0.67922425
"After motor response of suprascapular and axillary nerves , SG received @ mL of the same substance on each nerve .",methods,results,0.6784898
"Visual outcome , expressed as percentage visual deficit , was measured as secondary outcome .",methods,results,0.6782512
Plasma @-hydroxyvitamin D -LSB- @ ( OH ) D -RSB- was determined at mid-pregnancy ( @-@ weeks gestation ) and following birth ( n = @ ) .,methods,results,0.6776929
All the operations were successfully performed .,results,methods,0.67735076
"Primary end points were time to first flatus , time to first bowel movement ( BM ) , and frequency of BM .",methods,results,0.67649686
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.67636746
"Finally , a group of TN patients received SOF , LDV , and RBV for @ weeks ( n = @ ) .",methods,results,0.6751276
"Study @ subjects received erlotinib @ mg day @ , erlotinib @ mg day @ , and rifampicin @ mg days @-@ .",methods,results,0.674605
FBF was measured again following the intravenous administration of @ g nitroglycerin/kg body weight/min for @ min .,methods,results,0.6738795
Intensities were adjusted to @ % of resting motor threshold .,methods,results,0.6734785
PKEP was noninferior to OP regarding Qmax at @ yr postoperatively .,conclusions,results,0.6708463
"In the standard care group , eight infants transferred to a high-dependency unit , @ were readmitted , and one had a prolonged hospital stay .",results,methods,0.6707757
"The rerupture rate was @ % overall , and both groups had substantial functional deficits in the injured limb compared with the uninjured limb .",conclusions,results,0.67049134
Primary endpoints were absolute change in number of total lesions ( TLs ) from baseline to week @ to demonstrate the superiority of CLNP/BPO @ % twice daily and noninferiority of CLNP/BPO @ % once daily vs. CLNP twice daily .,methods,results,0.6689921
"Overall , @ % to @ % of paediatric uveitis is associated with JIA .",background,results,0.668669
All women received @ mg/day vaginal micronized progesterone plus @ mg @ estradiol for LPS starting from the day of oocyte retrieval .,methods,results,0.6684463
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.6670452
We enrolled @ surrogate decision makers .,results,methods,0.6662033
@ healthy adults ( @ women ; @ men ) aged @-@ who were already participating in the vitamin D and acute respiratory infections study ( VIDARIS ) between February @ and November @ .,methods,results,0.665131
Fifty-six patients took the full @ months of medication .,results,methods,0.6640941
Forty patients were randomly allocated to each group according to a parallel group design .,results,methods,0.66349363
"Corneal power remained unchanged , but axial length increased .",conclusions,results,0.66330284
"Primary and secondary end points were overall survival and disease-free survival , respectively .",methods,results,0.6629959
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.66201437
Twenty-eight patients were enrolled in the study .,results,methods,0.66145885
Twelve patients received @ sessions .,results,methods,0.66098815
"After appropriate motor response , IG received @ mL of @ % levobupivacaine in @ % enantiomeric excess with adrenalin @:@,@ .",methods,results,0.6593261
There were @ patients assigned to a hemoglobin transfusion threshold of @ g/dL and @ patients assigned to @ g/dL .,methods,results,0.6592245
"On both occasions , self-reported perceived discomfort ratings were collected along with erector spinae and abdominal muscle activity and lumbar spinal postures .",methods,results,0.65919614
The key outcome variable was BMI and change in BMI .,methods,results,0.6583887
Patients were @ % minority ; @ % female ; @ % alcohol dependent ; mean age @ .,methods,results,0.65672946
Two hundred and fifty-three of @ children completed the one-month follow-up .,results,methods,0.65591
"About @ % of donors metabolized @C-labeled uracil , although no difference in oxidation rate was found between fasting and fed donors .",conclusions,results,0.65530735
All patients completed the follow-up and were included in the analysis .,results,methods,0.6550363
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.6547043
"Moreover , the cough and hoarseness questionnaire was also filled in @ , @ , and @ hours after endotracheal extubation .",methods,results,0.65393513
The data were collected as part of the nationwide PolSenior project ( @-@ ) .,results,methods,0.65352726
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.65274096
"Seven older and @ younger men with non-severe or no sleep apnea , matched for body mass index .",methods,results,0.6523243
Seventy-four women were enrolled and randomized ; @ subjects in each group met criteria for analysis .,results,methods,0.6522648
"@ cases were enrolled finally , and there were @ cases in sufentanil group and @ in fentanyl group .",methods,results,0.6518605
"The rates of persistent HPT , recurrent HPT , and postoperative hypoparathyroidism were compared .",methods,results,0.6516517
"Of the @ enrollees , this analysis focused on @ who , in addition to insomnia , also reported at least one nightly episode of waking up to void .",methods,results,0.65058595
"Seven neurologically impaired children had died by the time of follow-up ( @ ONF , @ LNF ) .",results,methods,0.6504259
Eighty-four untrained volunteers were randomly assigned to a HI ( I ) T group ( n = @ ; @ years ) or an inactive control group ( n = @ ; @ years ) .,results,methods,0.6499978
"ICAM-@ , VCAM-@ levels were measured just before and @ hours after CAG .",methods,results,0.64896107
A total of @ students from eight randomized middle schools completed the @-year trial .,results,methods,0.64886206
Thirteen women from six hospitals were recruited .,results,methods,0.64875877
Trial Registration .,conclusions,methods,0.6483504
One hundred eighteen patients completed the study .,results,methods,0.64789146
Nine healthy beagle dogs were purchased from a commercial laboratory .,background,methods,0.6476142
The validity and reliability of questionnaire confirmed by experts and Cranach 's Alpha coefficient ( @ % ) .,methods,results,0.6467506
"BOP , MGI , and RMNPI were scored at baseline ( BSL ) , two weeks , and four weeks ( W@ ) .",methods,results,0.64667225
Women reporting improvement in sexual function demonstrated the greatest increase in PFM strength and endurance .,conclusions,results,0.64561665
Two patients were excluded due to postoperative complications that required early revision surgery .,results,methods,0.6453593
Fentanyl consumption in @ h was recorded as a primary outcome .,methods,results,0.64528775
Cohort @ applied lignin peroxidase to @ facial side and generic hydroquinone to the other .,methods,results,0.6446324
Three hundred thirty-six mothers were enrolled in the study ( @ per arm ) .,results,methods,0.6443821
"The onset time of sensory block to T@ , T@ and maximum sensory block level , time to two segments regression from maximum sensory block level , onset time and duration of motor block were all recorded .",methods,results,0.64419395
Two hundred sixty five patients had VL data available at baseline and at @ months .,results,methods,0.6432764
"A total of @ patients were included in this study , @ of whom were female ( @ male ) , with an overall median age of @ years ( range @-@ ) .",methods,results,0.64279723
Seventy-three patients completed the study .,results,methods,0.64256835
"In the PRP group , @ % of the wound areas were healed on the @th day after the operation .",results,methods,0.64198595
Higher baseline FACT scores were favorable prognostic factors for OS .,conclusions,results,0.6414954
Two hundred twenty-nine patients were included .,results,methods,0.6413689
"Between January @ and December @ , a total of @ patients with locally recurrent nonmetastatic nasopharyngeal carcinoma were randomized to @ different models of total dose and fraction size : group A ( @ patients ) received @ gray in @ fractions and group B ( @ patients ) received @ gray in @ fractions .",methods,results,0.6412927
"ILPS was non-inferior to glargine for HbA@c change over @weeks , but was associated with less HbA@c reduction and more nocturnal hypoglycaemia .",conclusions,results,0.6404111
"QIs , physical and psychological health outcomes including QoL were surveyed .",methods,results,0.64039314
One hundred randomly allocated infants ( @ in the total body group and @ controls ) completed the study .,results,methods,0.6402815
Admission samples were available from @/@ patients enrolled in the study .,results,methods,0.6401923
"In period @ , subjects randomly received one of three HM@ doses : @ , @ or @mg .",methods,results,0.6401719
"Measures were taken at baseline , @ weeks ( @ w ) , @ months ( @m ) , and @ year ( @y ) after starting the programme .",results,methods,0.63999313
Incremental cost-effectiveness ratio of CTDR compared with ACDF .,methods,results,0.639714
Hospitalization at the @-bed state psychiatric hospital was two months or longer ( mean @ years ) .,methods,results,0.6396103
Forty-seven patients completed the study .,results,methods,0.6392364
Forty-three patients completed the study .,results,methods,0.6391151
"In particular , pure-tone audiogram , speech audiogram , and speech perception with hearing aids were compared .",objective,results,0.63852227
The visual outcome and contrast sensitivity was better in the aspheric group at @ months postoperatively .,conclusions,results,0.63830954
All the patients participated throughout the study .,results,methods,0.6382587
Those with PPROM less than @ weeks ( cases ) were compared with women with PPROM at @-@ @ weeks ( controls ) .,methods,results,0.63816094
Correlation of apnea/hypopnea index with OCT and SAP measurements were calculated .,methods,results,0.6380312
"Above the age of @ , speech perception is significantly worse .",conclusions,results,0.6375774
"Changes in weight ( kg ) , % weight , and waist circumference ( WC ; cm ) were determined .",methods,results,0.6371096
"Subsequently , @-y and @-y changes in sodium intake were calculated .",methods,results,0.6369888
"We recruited @ participants , with @ % completing @ month follow-up .",results,methods,0.636176
"RIPC-induced protection was reflected by decreased serum troponin I concentration area under the curve ( @ versus @ ng/ml @ h , p = @ ) .",methods,results,0.6359229
The intervention-group ( n = @ ) received azithromycin @ mg @ times a week and the control-group ( n = @ ) received a placebo .,methods,results,0.6356138
The changes of serum interleukin @ ( IL-@ ) and immunoglobulin E ( Ig E ) before and after treatment were observed .,methods,results,0.63553804
"Of @ randomized patients with mild PHPT , biochemical data were available for @ patients after @ years , with a mean age at inclusion of @ years ( OBS group , @ males ) and @ years ( PTX group , @ males ) .",methods,results,0.6348115
Thirty-eight children participated .,results,methods,0.6346777
Primary outcome was Zurich Claudication Questionnaire in this intention-to-treat analysis .,methods,results,0.63438225
Greater SHRM dimensions were associated with worse VA. .,conclusions,results,0.6343445
Fifty two children/carers were recruited .,results,methods,0.6337518
Primary outcome was functional outcome on the modified Rankin Scale at discharge .,methods,results,0.63365465
P < @ was considered as statistically significant .,methods,results,0.6332742
Analyses considered all completers ( n = @ ) and those who engaged with @ % of the intervention ( n = @ ) .,methods,results,0.6329676
"Preference was statistically similar between both corrections , with a trend toward preferring the multifocal .",conclusions,results,0.63272005
"kg ( -@ ) propofol in the propofol-fentanyl group ( Group PF ) and @ g.kg ( -@ ) alfentanil , @mg .",methods,results,0.63259715
Ninety-five physicians were randomized .,results,methods,0.63212615
"Secondary end points included time to progression ( TTP ) , progression-free survival ( PFS ) , and overall survival ( OS ) .",methods,results,0.6320085
Here we report the results pertaining to the feasibility of conducting such research .,objective,methods,0.6319558
Three hundred eighty patients ( @ % ) and @ cores were suitable and included in the final analysis .,results,methods,0.6317187
Sixty patients were assigned to each study group .,results,methods,0.6314344
"Follow-up was for a mean of @ years ( SD , @ ) .",methods,results,0.63123894
"The distribution of FI was similar to that seen in population studies of adults aged @years and above ( median FI , @ ; IQR , @-@ @ ) .",methods,results,0.63102186
A further @ patients were included on control wards .,results,methods,0.630953
We assessed associated surgical complications .,objective,methods,0.63071275
In Group L@ @ a lower appearance of nausea and hypotension were observed and motor and sensitive block developed and diminished faster while no clinically significant differences in hemodynamic behavior was observed between groups .,conclusions,results,0.630191
"Although the frequency of postoperative complications like UTI and dilutional hyponatremia was less with sterile distilled water , yet , the difference was statistically not significant .",conclusions,results,0.63013273
"Primary outcome variable was stress , and secondary outcome variables were caring situation , general self-efficacy , well-being , health , and quality of life of young informal carers ( N = @ ) .",methods,results,0.62965214
"Thirty-six had bilateral dEMG assessments , @ had continuous overnight readings with pulse oximetry , and @ had serial analysis .",results,methods,0.62960726
"Secondary outcomes were pain intensity and disability @ weeks after randomisation , and global perceived effect at both four and @ weeks after randomisation .",methods,results,0.6295218
The long-term results of short segmental fixation with and without fusion for burst fractures of the thoracolumbar and lumbar spine were comparable .,conclusions,results,0.62939435
Primary end point was change from baseline in waist circumference ( CBWC ) at @ weeks .,methods,results,0.6292919
Patients with lower calyceal stones ( @-@ mm ) were randomized to SWL ( @ patients ) or SWL with simultaneous inclination ( @ patients ) with @o head down Trendelenburg position ) .,methods,results,0.6290724
One-hundred and twenty patients were enrolled .,results,methods,0.62857467
The primary outcome was per cent change in total seizure frequency .,methods,results,0.6285094
"Twenty-nine clinics were randomized to intervention , @ to control , recruiting @ and @ eligible patients .",results,methods,0.62810606
Mean percentage time that intragastric pH was @ and @ were compared among groups using ANOVA with a posthoc Tukey-Kramer test ( = @ ) .,methods,results,0.62790483
Fifty-two participants completed the study .,results,methods,0.627896
The dogs were distributed equally ( n = @ per group ) and randomly into three groups .,background,methods,0.62773794
"Secondary outcomes were uptake of HIV self-testing , reporting of positive HIV self-test results , and rates of loss from ART at @ months .",methods,results,0.62749237
Fifty-three patients were implanted .,results,methods,0.6271948
An ethnically diverse sample of students ( n = @ ) was recruited to participate in the study .,results,methods,0.6271032
Sixty-five participants met the inclusion criteria and were enrolled in the study .,results,methods,0.62652785
The main outcome measure was change in mean @-hour ambulatory BP ( ABPM ) .,methods,results,0.6257781
The pilot phase was completed by @ patients .,results,methods,0.6246178
Sixty eyes were randomized to the Rose-K and Soper groups .,results,methods,0.6244463
"Primary outcome was patient-reported quality of communication ( QOC ; mean rating of @ items rated from @-@ , with @ = poor and @ = perfect ) .",methods,results,0.6243524
Changes in IOP of @ mmHg were considered clinically relevant .,methods,results,0.62411904
Demographic differences between the test two groups were determined by Student 's t-test or Fisher exact ( @ % CI ; p > @ ) .,methods,results,0.6240255
Secondary end points included mean change from baseline BCVA and central retinal thickness ( CRT ) at week @ .,methods,results,0.623926
Women aged @ to @ who had fallen in the previous year ( n = @ ) .,methods,results,0.6239019
"Dependent variables included first-attempt and overall success or failure ; independent variables were systolic blood pressure , weight , ASA physical status , trisomy @ , arterial diameter , and subcutaneous depth of the radial artery ( < @ , @-@ , @ mm ) .",methods,results,0.62385213
"Fifty-four and @ women completed all three follow-ups in the intervention and control groups , respectively .",results,methods,0.62288564
Primary outcome was pregnancy rate .,methods,results,0.6224099
"Three hundred forty participants were randomized , with @ % lost to follow-up .",results,methods,0.62234783
"The incidence of complications , range of motion ( ROM ) , C-reactive protein ( CRP ) value , and the amount of post-operative blood drainage were also compared .",methods,results,0.62225413
"Eighty-four third year students in a graduate-entry medical program were randomised , and @ completed the study .",results,methods,0.621711
The primary outcome was @-day point prevalence abstinence ( ppa ) at @ and @ months .,methods,results,0.6217109
Thirty-two subjects were enrolled and randomized into each cohort .,results,methods,0.62111163
The primary endpoints were percent change of BMD at @ years in lumbar spine and total hip for both groups .,methods,results,0.6209771
Seventeen nursing homes ( @ residents ) received the intervention and @ homes ( @ residents ) received usual care .,results,methods,0.6204751
TTE areas and indices of RV ejection fraction ( RVEF ) were compared .,methods,results,0.62040406
Fifty-seven eligible patients were enrolled .,results,methods,0.62015176
Forty-four patients completed the study .,results,methods,0.6195131
"The primary end-point was progression free survival ( PFS ) , secondary end-points were overall survival ( OS ) , toxicity and overall response rate ( ORR ) .",methods,results,0.61911947
A total of @ patients were randomly assigned to the @ study groups .,results,methods,0.6189225
One patient required a limb amputation at @ weeks .,results,methods,0.6186301
All the patients accomplished the clinical trial .,results,methods,0.6181861
"Although no significant differences between the use of the @ - and @-gauge needles were observed , there was a @-@ % reduction with Micropuncture in several subgroups .",conclusions,results,0.61799717
Sample size was n = @ per group ( total of @ subjects ) and within each subject appliances were placed on each side of the mouth ( left and right ) .,methods,results,0.6178317
The FEV@ and MMEF remained stable throughout the @-week CIC treatment .,results,methods,0.6176989
Total duration of immobilization was @ to @ weeks .,methods,results,0.61751294
"In high negative pressure drainage group , there were @ cases including @ males and @ females , with a mean age of ( @ @ ) years old , and the patients were treated with @ kPa negative pressure of drainage .",methods,results,0.616932
Histamine concentrations were in a range of @ to @ mg/mL .,methods,results,0.6167262
All treatments were well-tolerated .,conclusions,methods,0.616705
The mean follow-up was @ years ( range @-@ ) .,methods,results,0.6165713
"However , we discontinued study entry after five serious adverse events were observed .",results,methods,0.6163094
Coprimary efficacy endpoints were proportions of patients achieving sPGA score @ or @ and @ % or greater improvement in PASI at week @ .,methods,results,0.6162275
"VAS had no overall effect , but the effect differed significantly by gender .",conclusions,results,0.61598605
"Of the phase @ patients , the four who received @ mg , seven who received @ mg , and three who received @ mg entered the phase @ part of the trial .",results,methods,0.6156883
One patient ( ONF group ) was lost to follow-up .,results,methods,0.6155349
Sixty-two patients participated in the feasibility study .,results,methods,0.61543226
Subjects in groups A@ and B@ were not prompted ( non-EAS groups ) .,methods,results,0.6151238
"This clinical trial was registered at clinicaltrials.gov ( registration number NCT@ , http://www.clinicaltrials.gov/ct@/show/NCT@?term=NCT@&rank=@ ) .",conclusions,methods,0.6150327
Twenty-one children with ASD ( @-@ years ) were compared to typically developing matched groups .,methods,results,0.6149771
Self-reported subjective perceptions were also obtained at the same time points .,methods,results,0.6148934
"All @,@ community-dwelling patients aged @ years and older were approached ; @,@ ( @ % ) participated , of whom @,@ ( @ % ) completed the trial .",results,methods,0.61462057
"BG and RK had beneficial impact on the glucose response , whereas AX had only effect on the postprandial glucose peak .",conclusions,results,0.6145548
Statistical significance was inferred at a P value less than @ .,methods,results,0.6144312
Patients were assigned to GL ( n = @ ) and placebo ( n = @ ) groups .,results,methods,0.61405265
"In the other group , @ % of the areas were healed on the @th day following the operation .",results,methods,0.6140143
"There were @ males and @ females , aging from @ to @ years .",methods,results,0.61385155
Six high-risk prescribing measures were selected in a consensus process based on importance and feasibility .,results,methods,0.613645
Both cohorts then returned in @ week .,methods,results,0.6135015
Fifteen patients completed the study and were analyzed .,results,methods,0.6133617
Subjects were not abstinent at baseline .,conclusions,results,0.6129139
"Between Oct @ , @ , and Jan @ , @ , @,@ men were invited to attend an appointment with a specialist nurse .",results,methods,0.6124735
"We considered positive for seroma , those cases with a liquid collection greater than @ cc .",methods,results,0.61232495
"@ patients with impacted proximal ureteral stones @ cm in size were randomized to ureteroscopic lithotripsy ( URSL ) , POBC-URSL , and percutaneous nephrolithotomy ( PNL ) group between May @ and May @ .",methods,results,0.6122172
Forty-three paramedics were enrolled .,results,methods,0.6117953
Primary outcomes were risk of falling and time until falls .,methods,results,0.6117547
"Group @ represented the cauterization and was used in both distal and proximal nerve stumps , whereas only the proximal nerve stump was cauterized in group @ subjects .",methods,results,0.6117126
Correlations between change from baseline in the @-item Hamilton Rating Scale for Depression ( HAM-D@ ) total score and Q-LES-Q scores were computed .,methods,results,0.6114802
Consent process was the strongest predictor of compliance .,conclusions,results,0.61141646
All subjects had % FEV@ and DS obtained at baseline and hourly for @h .,methods,results,0.61062574
"In the TEG group , a TEG-HK R-time difference less than @ % was targeted .",methods,results,0.61047965
All the patients completed the study .,results,methods,0.6102152
Fifty-nine patients started treatment ( @ receiving voriconazole and @ receiving placebo ) and were included in an intention-to-treat analysis .,results,methods,0.61018693
Significance was defined qualitatively as P @ .,methods,results,0.6100336
@ children commenced and @ children ( @ placebo and @ probiotic ) completed the trial .,results,methods,0.60993683
But only @ cases in intervention group finished the study versus @ cases in control group .,methods,results,0.60993063
"The protocol was @ s on , @ s off , @ s impulse width , @ Hz above the individual CTF , and was at @ % of the maximal tolerated stimulation energy .",methods,results,0.6093833
"Patients in RAT group were treated according to principle of antibiotics usage , while in PCT group patients ' PCT value was observed everyday .",methods,results,0.6091589
"Secondary endpoints were change from baseline in percentage of rescue-free @-h periods ( powered ) , evening and morning peak expiratory flow , symptom-free @-h periods and withdrawals due to lack of efficacy .",methods,results,0.60896397
Seventy-five patients were enrolled .,results,methods,0.6088687
"Ninety-four infants ( @ and @ in the PAM intervention and control groups , respectively ) completed the study .",results,methods,0.6086509
Continuous drisapersen resulted in some benefit in @MWD versus placebo at week @ .,conclusions,results,0.6086352
No PE or PE-related death occurred during the @-day follow-up .,results,methods,0.6084415
Baseline characteristics were compared between participants reporting lifetime heroin use @ ( H ( + ) ; n = @ ) vs. < @ ( H ( - ) ; n = @ ) times .,methods,results,0.6084028
Patients ' diameters were correlated to IQob and IQsub ratings .,methods,results,0.60819775
Fifty patients were enrolled .,results,methods,0.6081909
Text in PDF www.elis.sk .,conclusions,methods,0.60795546
The total number of episodes and days missed as well as those because of upper respiratory infections and gastrointestinal infections were compared in both groups with a Z-test .,methods,results,0.6074226
"The incidence and severity of POST at @ , @ , @ , @ , @ and @ hours postoperatively were assessed .",methods,results,0.60738224
They all completed the trial .,results,methods,0.60701644
"The control group had @ cases , including @ males and @ females , with an average age of ( @ + / - @ ) years old ranging from @ to @ years old .",methods,results,0.6066775
Study sample was mainly composed of adults with type @ diabetes and study was not blinded .,conclusions,results,0.6065282
"A total of @,@ ecological momentary assessments ( @ % completion rate ) were collected at random times ( i.e. , up to @ assessments/day ) during the @ days prior to a scheduled quit attempt .",results,methods,0.6062743
Secondary endpoint was incidence of cardiovascular events .,methods,results,0.60623735
Secondary outcomes were prolonged and point-prevalence smoking abstinence rates at weeks @ and @ .,methods,results,0.6058606
"T-cell activation , LPS , and soluble CD@ were measured at baseline and at weeks @ , @ , and @ .",methods,results,0.6054366
All patients from the control group and the NPPV group were included in the primary analysis .,results,methods,0.6048103
Nominal changes in per cent atheroma volume on IVUS and coronary scores on QCA were also pre-specified endpoints .,methods,results,0.6044958
One hundred fifty-one non-GH-deficient short children were included in the intent-to-treat ( ITT ) population and @ in the per-protocol ( PP ) population ; @ children in the ITT and @ children in the PP populations had idiopathic short stature ( ISS ) .,methods,results,0.60445565
"Ovulatory women @ to @ years of age with at least one patent fallopian tube were randomly assigned to ovarian stimulation ( up to four cycles ) with gonadotropin ( @ women ) , clomiphene ( @ ) , or letrozole ( @ ) .",methods,results,0.6043159
Free Androgen Index ( FAI ) and Free Estrogen Index ( FEI ) were calculated .,methods,results,0.6042552
Following training in one centre @ of @ eligible patients were randomised .,results,methods,0.60406905
"For EF we tried cut-off points of @ , @ and @ % .",methods,results,0.603997
Participants consumed @ g milk protein ( whey or casein ) and @ g milk fat ( with high or low MC-SFA content ) daily .,methods,results,0.60349244
Secondary outcome was self-reported VAS pain score indicating the maximum level of pain experienced during the @-@-h interval between laminaria insertion and D&E procedure .,methods,results,0.6030619
@ h ) and the late ( @ ?,results,methods,0.6027885
Fifty patients were randomized to undergo CDS-guided TAB and @ patients to standard TAB .,results,methods,0.60267943
Each correlation with real-time @DE was evaluated .,methods,results,0.6025638
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.60195297
Four-hundred fifty-five participants ( @ % ) had at least @ follow-up blood pressure measurement ; @ participants ( @ % ) completed the full @-month study .,results,methods,0.6016643
The size of corneal flap created with @ side-cut angle was more accurate compared with @ side-cut angle .,conclusions,results,0.601587
"Additionally , prior null responders with cirrhosis were randomly assigned to groups given a fixed-dose combination of SOF and LDV , with RBV ( n = @ ) or without RBV ( n = @ ) .",methods,results,0.60158056
Psychological support pre and post bariatric surgery had no impact on weight loss as measured by BMI and change in BMI by @ year .,conclusions,results,0.60152346
Sixty-eight participants in the intervention group and @ in the control group completed the study .,results,methods,0.60142183
"Each group had @ patients without difference in gender , age or TNM stage .",methods,results,0.6013711
"Nebivolol reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) and @ mm Hg ( SD , @ ) , respectively ( P < @ ) .",methods,results,0.60119474
"There were @ women and @ men with a mean age of @ years ( range @-@ ) , who received a cementless prosthesis in one knee and a cemented prosthesis in the other .",methods,results,0.60117394
"Retention of LTG was intermediate and close to LEV , but did not differ significantly from either comparators .",conclusions,results,0.6011608
"Absence of SI in the past month , PI , and loss of libido are predictors of SD in PD .",conclusions,results,0.60109854
Participants were randomized to tadalafil @ mg daily or placebo for @ months .,results,methods,0.60100645
Prefracture ability to negotiate stairs was enquired at the hospital on average @ @ days after fracture .,methods,results,0.6008532
Twenty-nine of @ patients completed the protocol .,results,methods,0.6007936
"Secondary outcomes were persistent trophoblast and repeat ectopic pregnancy ( expressed as relative risks -LSB- RRs -RSB- with @ % CIs ) and ongoing pregnancy after ovulation induction , intrauterine insemination , or IVF .",methods,results,0.60075194
The margin of non-inferiority was @ % .,methods,results,0.6005186
"Participants were @ females and @ males ( age @ @ years -LSB- mean SD -RSB- ; BMI @ @ kg/m ( @ ) ) enrolled in the Look AHEAD ( Action for Health in Diabetes ) trial randomized to ILI or diabetes support and education ( DSE ) from whom baseline and @-year MRI measures of total AT ( TAT ) and regional ( arm , trunk , leg ) AT , including subcutaneous AT ( SAT ) , visceral AT ( VAT ) , and intermuscular AT ( IMAT ) , were acquired .",methods,results,0.6004795
Twenty-one percent of individuals screened were recruited and @ % ( n = @ ) of eligible people agreed to participate .,results,methods,0.6000277
We received @ referrals over @ months .,results,methods,0.59990615
No deaths occurred during the study .,results,methods,0.59987843
Median values with @ % confidence interval ( CI ) were compared using analysis of variance .,methods,results,0.59961003
"Carvedilol significantly reduced HVPG from @ mm Hg ( SD , @ ) to @ mm Hg ( SD , @ ) after @ minutes and to @ mm Hg ( SD , @ ) after @ days ( P < @ ) .",methods,results,0.5993348
The patients were followed for a median of @ months ( range = @-@ ) .,methods,results,0.5992885
"Costs of drugs , healthcare use , and productivity losses were retrieved from nationwide registers , while EuroQol @-Dimensions utility was collected quarterly .",methods,results,0.5990652
"Although survivors registered more MVPA , these levels were insufficient .",conclusions,results,0.5989128
"@ subjects per dose group received @ , @ or @ colony-forming units as droplets with half of the dose in each nostril .",methods,results,0.59875715
