Text,True_Label,Predicted_Label,Confidence
Survival rates after PCS were greater at all time intervals and in all Child classes ( P < @ ) .,methods,results,0.9981376
There was no significant difference in proximal migration between the tantalum and titanium acetabular cups through the five-year follow-up ( p > @ ) .,conclusions,results,0.99799925
"Cancer was the only independent predictor of incident NLDVT ( hazard ratio -LSB- HR -RSB- , @ ; @ % CI , @-@ @ ) .",methods,results,0.997948
"Total training impulse ( exercise rehabilitation and other paramedical actions ) were evaluated and harmonized between AT and CT according to Foster et al. formula ( @ ) RESULTS : No significant difference were found in training impulse between AT and CT ( @ @ vs @ @ U , P = NS ) .",methods,results,0.99791044
"On intention-to-treat analysis , both the PKEP and OP groups had equivalent Qmax ( @ ml/s vs @ ml/s , respectively ; p = @ ) , International Prostate Symptom Score ( @ -LSB- @-@ -RSB- vs @ -LSB- @-@ -RSB- , respectively p = @ ) , quality of life ( @ -LSB- @-@ -RSB- vs @ -LSB- @-@ -RSB- , respectively ; p = @ ) , and postvoid residual urine ( @ -LSB- @-@ @ -RSB- vs @ -LSB- @-@ -RSB- ml , respectively ; p = @ ) at @ mo postoperatively .",conclusions,results,0.9978892
"In the RCT of ET versus PCS , @ and @ % , respectively , were in Child class C.",methods,results,0.99786574
"One h after the treatment IL-@ was detectable in @ % of samples for the LASIK group and @ % of samples for the PRK group , and @ h after the treatment it was detectable in @ % of samples for the LASIK group and in @ % of samples for the PRK group .",methods,results,0.9978573
"Repeated episodes of PSE occurred in @ % of TIPS patients , @-@ % treated by ET , and @-@ % treated by PCS .",methods,results,0.9977786
"Many of the post-test questions/behaviors ( e.g. , capable of exiting home during a fire , etc. ) were reported at @ % .",conclusions,results,0.9976949
"The distribution of FI was similar to that seen in population studies of adults aged @years and above ( median FI , @ ; IQR , @-@ @ ) .",methods,results,0.9976394
"Seroprotection rates , geometric mean titres for haemagglutination inhibition antibodies , and CD@ + T-cell responses tended to be higher in the AS@A-adjuvanted groups .",conclusions,results,0.9975522
"In the expanded RCT of TIPS versus EPCS , @ and @ % , respectively , were in Child class C. Permanent control of BGV was achieved in @-@ % of patients treated by emergency or elective PCS , compared with @-@ % by ET .",methods,results,0.9975426
Further efficacy trials are needed to test the effects of Web support when offered as a part of routine care .,background,conclusions,0.9974421
Bright constant light levels in the NICU may have negative effects on the growth and development of preterm infants,background,conclusions,0.9974154
"In women with mixed urinary incontinence , pelvic floor muscle training and solifenacin is the recommended conservative treatment , while electroacupuncture is a safe , economical and effective option .",background,conclusions,0.99741215
"The study demonstrated increase of mean exposure parameters in Japanese subjects vs. Caucasian subjects , which ranged between @ - @ % and @ - @ % , for indacaterol and MF components , respectively .",conclusions,results,0.99739945
"A collaborative care team , including a psychiatrist , psychologist , project manager , and @ social workers , met weekly , collaborated with the patients ' obstetrics providers , and monitored depression severity using an electronic tracking system .",conclusions,methods,0.99738806
"From the empirical study , light-emitting diode ( LED ) phototherapy is effective for treatment of neonatal hyperbilirubinemia .",background,conclusions,0.9973666
"In PAD patients , there was a higher risk of major bleeding or NMCR bleeding with rivaroxaban when compared with warfarin ( interaction P = @ ) .",conclusions,results,0.99735534
"While both insertion methods proved equivalent for successful vessel cannulation , AST was significantly faster ( P = @ ) and resulted in less blood loss ( P = @ ) than MST .",conclusions,results,0.997349
The mucosal damage scores for the alendronate group ( total score @ ) were significantly higher than those for the Maxmarvil group ( total score @ ) in the esophagus and stomach .,conclusions,results,0.99732995
"Level of Evidence Diagnosis , level @b - .",conclusions,methods,0.99731004
"moderate frequency ( factor A ( II ) , @ ( @ ) Hz ) and high frequency ( factor A ( III ) , @ ( @ ) Hz ) ; pulse amplitude ( factor B ) included @-@ V ( factor B ) , @-@ V ( factor B ( II ) ) and @-@ V ( factor B ( III ) ) ; pulse width ( factor C ) included @ ms ( factor C ( I ) ) .",methods,results,0.99723166
"In order to avoid efficiency losses , we recommend that the time requirements for delivering the promotion of exclusive infant feeding are considered when integrating it within the existing activities of CHWs .",results,conclusions,0.99722785
"Patients who completed titration and , during the last @ days of titration , had mean pain intensity < @ ( based on twice-daily ratings ) and mean rescue medication use = @ mg/day continued into a @-week maintenance period ; patients who received morphine CR during titration continued taking morphine CR , and those who received tapentadol PR were re-randomized ( @:@ ) to tapentadol PR or placebo bid .",methods,results,0.9972269
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.9971239
Ischemia-reperfusion did not significantly reduce FMD in patients with CAD + type @ diabetes .,results,conclusions,0.99710697
"CT sensitivity for stage IA is more than @-fold higher compared with CXR , for all histologies .",results,conclusions,0.9971046
"At @months , rates of the composite outcome of death , end-stage renal disease and relapse did not differ between groups .",conclusions,results,0.9970584
"An intervention delivered to mid-adolescents in combination with a parent-adolescent sexual-risk communication intervention increased HIV/AIDS knowledge , condom-use skills , and self-efficacy and had a marginal effect on consistent condom use .",results,conclusions,0.997053
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,conclusions,0.9970343
The I-gel ( IG ) supraglottic airway device is a reliable way to establish an airway .,background,conclusions,0.99702805
Levosimendan augments haemodynamics without further oxygen consumption and improves echocardiographic indices of diastolic dysfunction .,background,conclusions,0.9969891
Prucalopride is effective at alleviating symptoms of chronic constipation in women .,objective,conclusions,0.99698573
"Insomnia Severity Index ( ISI ) total score and sleep parameters derived from a daily sleep diary and actigraphy , collected at pretreatment and posttreatment .",results,methods,0.9969694
"Before using the drug , there was no statistically significant difference in age , body weight , acute physiology and chronic health evaluation II ( APACHEII ) score , Glasgow coma scale ( GCS ) between sufentanil group and fentanyl group , and were comparable .",methods,results,0.99690586
"A prospective , randomized , controlled , blinded clinical trial was performed .",background,methods,0.99690586
There was one patient who developed a non-fatal stroke in the combined aliskiren and ARB group while the other two groups had none .,conclusions,results,0.996813
"Level of Evidence Therapy , level @b - .",conclusions,methods,0.99674326
Selective laser trabeculoplasty ( SLT ) should be explored as a therapeutic option in eyes with angle closure .,objective,conclusions,0.99674183
Both techniques may be applied to guide management in case of angiographically intermediate coronary lesions .,background,conclusions,0.9967361
"RIC , using transient limb ischemia and reperfusion , can protect the heart against acute ischemia-reperfusion injury .",background,conclusions,0.99672145
"Endothelial function , weight , blood pressure , waist circumference , inflammation and coagulation were unchanged as were lipids except for HDL-C .",conclusions,results,0.996698
The patients ' GERD questionnaire ( GerdQ ) and hospital anxiety and depression ( HAD ) scores were obtained before and after treatment .,objective,methods,0.99666625
AFIX did little to improve coverage among older adolescents .,results,conclusions,0.9966275
"At @ months of age , most of these children had pneumococcal serotype-specific IgG concentrations @ g/ml and opsonophagocytic assay ( OPA ) titers @ .",background,results,0.99661046
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.9965868
A pre-school PCV-@ booster was highly immunogenic and resulted in low rates of local and systemic adverse effects .,results,conclusions,0.996558
"Carvedilol effectively decreased HVPG in a greater proportion of the patients after an acute probe ( @ % vs. @ % ) and after @ days of the treatment ( @ % vs. @ % , P < @ ) in comparison with nebivolol .",methods,results,0.99652064
"At @ months of median follow-up , PHARE failed to show that @ was non-inferior to @ months of adjuvant trastuzumab .",background,results,0.9964964
"Women with PCOS present elevated plasma insulin levels , both fasting and after a glucose load , as an indirect evidence of insulin resistance .",background,conclusions,0.99649066
"The role of physical education students , as future teachers , seems to be of high importance in terms of protecting children 's safety during sports classes .",background,conclusions,0.9964503
Multicenter randomized crossover clinical trial including @ individuals with metabolic syndrome .,results,methods,0.9964031
"@ patients ( group @ ) produced only laparoscopic salpingolysis , salpingostomy .",methods,results,0.99635446
LGSAS despite preserved EF represents a clinically challenging entity .,background,conclusions,0.99633265
"The study is registered at ClinicalTrials.gov , number NCT@ .",conclusions,methods,0.99630225
Our work has demonstrated that fear of movement is a risk factor for increased pain and disability and decreased physical function in patients following lumbar spine surgery for degenerative conditions .,background,conclusions,0.99627495
Dietary sodium influences intermediate physiological traits in healthy adults independent of changes in blood pressure .,background,conclusions,0.99626213
The control group received the skin care protocol every @ hours and the interventional group received the protocol every @ hours ; both groups also received it as needed .,objective,methods,0.9962131
Response rate to first invitation ranged from @ % to @ % between centres .,methods,results,0.99620557
STARR procedure is just faster to perform even if more expensive .,results,conclusions,0.99619824
"In neovascular AMD , only IRC at baseline and persistent through week @ had a negative impact on BCVA .",results,conclusions,0.99617344
"Older people who reported HF admissions had a higher number of comorbidities and geriatric conditions : mood disorders , hearing impairment and functional limitations .",conclusions,results,0.99615806
The Images Scale contained @ items measuring stereotypic content concerning psychiatry and psychiatrists .,conclusions,methods,0.99612254
"Shunt stenosis or occlusion occurred in @ % of TIPS patients , in contrast with @-@ % of PCS patients .",methods,results,0.99610364
"Further reductions on PTSD symptoms were found at three months , showing that NET-R is as effective as the original NET in treating post-earthquake traumatic symptoms in adult Chinese earthquake survivors .",results,conclusions,0.996095
"ITT analysis suggested parity over time for all interventions , including assessment only , in reducing problematic alcohol use .",conclusions,results,0.9960663
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.9960498
com ISRCTN@ .,conclusions,methods,0.99592716
com ISRCTN@ .,conclusions,methods,0.99592716
Both EA and Mox treatments were effective at relieving abdominal pain in IBS-D and IBS-C patients .,results,conclusions,0.9959149
"Carotid T - or L-type occlusion ( terminal internal carotid artery -LSB- ICA -RSB- with M@ middle cerebral artery and/or A@ anterior cerebral artery involvement ) or tandem ( extracranial or intracranial ) ICA and M@ occlusion subgroup also showed a trend favoring endovascular treatment over IV tPA alone for primary outcome ( @ % -LSB- @ of @ -RSB- vs @ % -LSB- one of @ -RSB- , P = @ ) .",results,methods,0.99589086
"We performed @ Nissen procedures laparoscopically : @ were in infants @ months old , but only @ presented severe transverse colonic distension .",methods,results,0.99587977
PT is a key pelvic parameter in the regulation of spine sagittal alignment that can be used to plan the appropriate osteotomy angle in patients with AS with thoracolumbar kyphosis .,background,conclusions,0.99582714
It suggests the necessity of prescription of a third anti-AH preparation to these patients .,results,conclusions,0.99582076
Erlotinib exposure ( AUC@ - and C max ) was reduced after pre - or concomitant dosing with rifampicin .,conclusions,results,0.9957787
Group differences in MADRS scores over time were not significant ( P = @ ) .,methods,results,0.99569243
"Independent factors included method of notification ( call , text message , or call + text message ) and provision of an STI information card with or without a phone number to obtain results .",methods,results,0.99566275
"Indicators of sexual behaviours included @ ) sexual activity in the past year , @ ) multiple partnership in the past year , @ ) unprotected sex at last intercourse and @ ) risky sex ( i.e. unprotected sex with a partner of HIV negative/unknown status ) at last intercourse .",methods,results,0.99564457
Miravirsen targets miR-@ and resulted in a dose dependent and prolonged decrease of HCV RNA levels in chronic hepatitis C patients .,objective,conclusions,0.99563533
"An @-week only-one dietary intervention : @ g/d of white fish ( Namibia hake ) with advice on a healthy diet , compared with no fish or seafood with advice on a healthy diet .",results,methods,0.99562633
"Cycle-by-cycle ERG showed progressive loss of amplitude in both USH@ and USH@ subjects , comparable to that reported with psychophysical measures .",conclusions,results,0.9955928
"Randomization group independently predicted the change in sCD@ level , and changes in monocyte activation independently predicted the change in Lp-PLA@ level .",conclusions,results,0.9955675
A QoL questionnaire including a pain scale will assess changes from baseline scores through @ months .,conclusions,methods,0.99556327
"HRQoL physical and mental health state ( PHS/MHS ) , Roland Morris disability Questionnaire ( RMQ ) , Neck-Disability-Index ( NDI ) and Western Ontario and McMaster Universities ' Arthritis Index ( WOMAC ) were used to measure outcomes of MPP for people with chronic low back pain , chronic neck pain and osteoarthritis , respectively .",results,methods,0.99556327
This property of denosumab is distinct from that of alendronate and likely contributes to the efficacy of combination denosumab and teriparatide therapy .,background,conclusions,0.99553275
"The FAST scan can be added to the triage of critical patients , and may aid in triage .",background,conclusions,0.9955102
Changes of pre - and post-treatment levels of dental plaque MS were recorded for four consecutive sampling sites .,results,methods,0.9955048
IIS rates per hundred patient years ( / @ PY ) were calculated in patient groups with significant risk factors .,methods,results,0.99549496
"Visual Analog Scales ( VAS ) tests , VASMotion and VASWeight-bearing , again while appeared superior to placebo , were not statistically different from placebo .",conclusions,results,0.9954757
Persistent lymph node positivity after nCRT had a greater negative prognostic impact on survival as compared with lymph node positivity after surgery alone .,results,conclusions,0.9954749
One hundred fifty-one non-GH-deficient short children were included in the intent-to-treat ( ITT ) population and @ in the per-protocol ( PP ) population ; @ children in the ITT and @ children in the PP populations had idiopathic short stature ( ISS ) .,methods,results,0.9954679
These findings may indicate an accommodation period is necessary to acclimate to SB sitting .,background,conclusions,0.99546707
The values of IL-@ were detectable in @ % of samples before LASIK treatment and in @ % of samples before PRK treatment .,methods,results,0.99546355
"However , contrary to expectation , the Education group was more efficacious than the Coping group in improvement of disease adherence and glycemic control over a @-year follow-up .",results,conclusions,0.99544585
The @-hscore for % FEV@ and DS performed better than scores at any other time point and better than either parameter over time .,conclusions,results,0.9954352
Zolpidem decreased stage @ in older adults and did not alter other age-related sleep architecture parameters .,results,conclusions,0.9954294
Preserved residual acoustic hearing has a positive effect on speech intelligibility in difficult noise conditions .,background,conclusions,0.995427
"All dogs received allogeneic BM-derived MSCs : @ once ( group A ) , @ once ( group B ) , and @ for three consecutive days ( group C ) .",background,methods,0.9954129
"Geriatric assessment ( GA ) included functional status ( ADL , Activities of Daily Living and IADL , Instrumental ADL scales ) , cognitive function , mood disorders , sensory organ impairment , falls and comorbidity .",results,methods,0.9953328
@ ( @ % ) of the @ eligible patients were enrolled and randomized .,methods,results,0.99533194
"The ovulation induction , pregnancy and menstruation resuming of patients in the two ' , The totally effective rate was @ % ( @/@ ) in group A , which was group were observed and compared .",methods,results,0.99531907
Tamsulosin and mirabegron may be used concomitantly in patients with lower urinary tract symptoms .,objective,conclusions,0.9952656
These findings emphasize the need for re-examination of tumor characteristics at relapse and have led to recommendations from ESMO and the Swedish Breast Cancer group .,background,conclusions,0.9952415
"The animal experiment was conducted according to a license obtained by the Danish Animal Experiments Inspectorate , Ministry of Food , Agriculture and Fisheries , Danish Veterinary and Food Administration .",conclusions,methods,0.99516785
"Age , sex , DBP , prior GI bleeding , prior acetylsalicylic acid use , and anemia were associated with the risk of major bleeding .",conclusions,results,0.99514765
Our study demonstrated poor agreement between ultrasound and bimanual examination compared with exact volume during histopathologic examination and MRI-based volume .,results,conclusions,0.99514514
The incremental effect of the IPHR on receipt of cancer screening tests and shared decision-making compared to traditional PHRs will assess Effectiveness .,methods,conclusions,0.9951374
This study is the first of its kind and will provide a greater understanding of the role of a mental health enhancement program on the physical recovery of total joint arthroplasty patients .,background,conclusions,0.99506617
"In the montelukast group , patients were treated with montelukast tablets and fluticasone propionate nasal spray ( n = @ ) .",results,methods,0.9950199
The reason for the large difference in OS despite similar DFS/PFS is likely different metastatic patterns at relapse/progression .,results,conclusions,0.9950035
"sSS and tertiles based on sSS showed poor discrimination among low , intermediate , and high-risk groups .",conclusions,results,0.9950034
A @ % confidence interval within the @-@ @ range between each regimen pair determined bioequivalence .,methods,results,0.9949993
"Higher age , functional disability , drug-free remission , little joint damage , and few adverse events predicted early study termination .",conclusions,results,0.99499464
NT reduced subjective feelings of hunger and ad libitum energy and carbohydrate intakes from a standardized breakfast compared to CT. .,results,conclusions,0.99498993
"Primary outcome measures were symptom self-rating scales ( Insomnia Severity Index -LSB- ISI -RSB- and the Montgomery sberg Depression Rating Scale -LSB- MADRS-S -RSB- ) , assessed before and after treatment with follow-up after @ and @ mo. .",results,methods,0.994989
"Participants presenting with a negative urine test for opiate , more severe alcohol , more severe family problems , or more symptoms of opiate withdrawal at the end of stabilization were more likely to have a successful opiate abstinence .",conclusions,results,0.9949647
Children born to mothers in the study group were a mean @ g heavier at @ years of age and their systolic blood pressure was a mean @ mm Hg lower than children born to mothers in the control group .,background,results,0.99496377
Virtual reality distraction can effectively alleviate pain among patients undergoing a dressing change .,background,conclusions,0.9949588
Correction of the nasojugal groove with a Restylane Vital injector causes minimal tissue trauma and allows exact placement of hyaluronic acid .,results,conclusions,0.99495125
Better maintenance of aerobic exercise capacity in CS was associated with an attenuated reduction in maximal heart rate in hypoxia .,results,conclusions,0.9949184
"For the Student 's t-test , a difference of @ points in the DASH score , with a @ % confidence interval , a statistical power of @ % , and @ % sampling error results in @ patients per group .",methods,results,0.99489343
"In the group of patients with positive results after the exercise-induced stress test , there were significantly more patients with positive results to non-specific bronchial provocation test with lower histamine concentrations .",conclusions,results,0.9948555
"The brief group-administered CBT-I program produced improvements in the timing and quality of sleep including later bedtimes , earlier out-of-bed times , reduced wake after sleep onset , and improved sleep efficiency .",results,conclusions,0.99484825
"To our knowledge , the present study is the first report showing that CPs supplementation has beneficial effects on lipid profile , oxidative stress and alcoholic liver injury in men with chronic alcohol consumption .",background,conclusions,0.99478537
Aliskiren can provide additional renin-angiotensin-aldosterone system inhibition and increases RBF in healthy individuals .,objective,conclusions,0.9947773
Six months of treatment modify other parameters linked with a higher risk of type @ diabetes mellitus and cardiovascular diseases : adiponectin increased with reduction of insulin resistance while fibrinogen and CRP levels decreased .,conclusions,results,0.9947678
"Specifically , startReact elbow flexion in unimpaired individuals is not statistically different from stroke survivors in terms of onset latency and muscle activation patterns .",objective,conclusions,0.994753
"In contrast , PP analysis suggested that cognitive-behavioral extended self-help in combination with other interventions was more effective in changing alcohol use than brief intervention or assessment only .",conclusions,results,0.99473345
In primary care the diagnosis of CHF and ECF accumulation is no triviality .,objective,conclusions,0.9947077
"Centers had to use a compatible software system , and eligible patients were regular attendees ( Aboriginal and Torres Strait Islander people aged @ years and others aged @ years ) .",results,methods,0.99468416
"Sixteen patients with @ AK ( grades I-III ) in field-cancerized skin of the scalp , chest and extremities were treated during August and September @ .",results,methods,0.9946255
"Patients who have a malignant condition may have a significantly higher risk of developing NLDVT , and patients with NLDVT , compared with those without , appeared to be at higher risk of PE but not higher risk of death .",methods,conclusions,0.99460214
Those who have no function will be appropriate for further screening .,methods,conclusions,0.99459004
IgE sensitization to Aspergillus fumigatus and a positive sputum fungal culture result are common in patients with refractory asthma .,background,conclusions,0.9945734
"Among patients with chronic hypertension , those in the high-target group required less renal-replacement therapy than did those in the low-target group , but such therapy was not associated with a difference in mortality .",results,conclusions,0.9945294
"Analyzing the dynamics of IL-@ concentration changes in the @ h samples vs. @ h samples there was a statistically significant increase in the number of samples with IL-@ concentration decline in the LASIK group , while at the same time no considerable changes occurred in the PRK group .",methods,results,0.9945123
"Pretreatment with naltrexone , alprazolam , and their combination did not produce clinically problematic acute physiological effects or negative subjective effects .",results,conclusions,0.9944958
The study was performed by four surgeons operating in two community hospitals .,background,methods,0.9944772
"New tertiles based on the sSS were defined with low ( @ to @ ) , intermediate ( @ to @ ) , and high ( @ ) scores .",methods,results,0.9944224
"The threshold values of RSBI , thus @ breaths per min/L ( PSV ) and @ breaths per min/L ( T-piece ) , for predicting successful weaning were more accurate than other values .",conclusions,results,0.9944095
The CAPRISA @ implementation trial provides an opportunity to provide post-trial access to tenofovir gel while generating empiric evidence to assess whether integrating tenofovir gel provision into routine FP services can achieve similar levels of adherence as the CAPRISA @ trial .,background,conclusions,0.9944047
"We enrolled @ adults ( @ to @ years ) with type @ diabetes in a randomized , crossover , controlled feeding study .",results,methods,0.9943889
"In the placebo group , treatment comprised a placebo and fluticasone propionate .",results,methods,0.9943685
Food had no effect on the extent of veliparib absorption and only a small ( @ % ) decrease in peak exposure of veliparib .,conclusions,results,0.9943557
The dermatitis score means and P values of each group were compared using a paired t test .,results,methods,0.9943422
"In a large cluster-randomized trial on the impact of a prediction model , presenting the calculated risk of postoperative nausea and vomiting ( PONV ) on-screen ( assistive approach ) increased the administration of risk-dependent PONV prophylaxis by anaesthetists .",background,conclusions,0.9943387
"In a cluster randomized trial carried out in Jinja district , Uganda , @ primary schools were randomized into two groups ; one received education messages for schistosomiasis prevention for two months prior to mass treatment , while the other , in addition to the education messages , received a pre-treatment snack shortly before mass treatment .",results,methods,0.99433327
"An independent wound core lab will evaluate all ischemic wounds to assess the extent of healing and time to healing at @ , @ , and @ months .",conclusions,methods,0.9943289
"Ticagrelor and prasugrel reduce atherothrombotic events but increase bleeding rate and drug costs , as compared with clopidogrel .",background,conclusions,0.9942959
Participants were adolescents reporting at least @ sexual partner in the past @ months ( n = @ ) .,results,methods,0.9942088
A pragmatic prospective cluster-randomised trial of Xpert for all individuals with presumptive ( symptomatic ) TB compared to the routine diagnostic algorithm of sputum microscopy and limited use of culture was conducted in a large TB/HIV primary care clinic .,results,methods,0.99419856
"Twenty-six patients with glycated hemoglobin A@c level of @ % @ % , fasting plasma glucose concentration of @ @ mg/dL , postprandial plasma glucose ( PPG ) concentration of @ @ mg/dL @ h after the MTT , and diabetes duration of @ @ years ( mean SD ) were included in the study .",results,methods,0.9941788
Disease progression in patients with HER@-positive breast cancer receiving trastuzumab might be associated with activation of the PI@K/Akt/mTOR intracellular signalling pathway .,background,conclusions,0.9941748
The treatment arm comprised @ subjects aged @ to @ years .,results,methods,0.9941671
Antibody levels declined substantially in all groups .,conclusions,results,0.9941578
Ratings of hunger were assessed before and @ h after each intervention by means of visual analog scales .,results,methods,0.9941439
"Acute changes in depressive symptom severity were specifically associated with incremental changes in S-@B blood levels , largely independent of covariates associated with either .",conclusions,results,0.99413896
"Control group received only conventional therapy , which was comparable to total training time received by VR group ( mean training hours ( SD ) : VR = @ ( @ ) ; control = @ ( @ ) ) .",methods,results,0.9941036
Pharmacokinetically guided ( PK-guided ) versus body surface area-based @-fluorouracil ( @-FU ) dosing results in higher response rates and better tolerability .,background,conclusions,0.99409914
This randomized pilot and feasibility study will provide preliminary information on the routine use of jejunostomy feeding after hospital discharge in terms of clinical benefits and QoL .,methods,conclusions,0.9940949
"Pain scores , morphine consumption , and ambulation time were collected in the post-anesthesia care unit and at @ , @ , and @ hours postoperatively .",results,methods,0.9940315
"The @ telephone-based interventions were nurse-administered health behavior promotion , provider-administered medication adjustments based on hypertension treatment guidelines , or a combination of both .",results,methods,0.99401987
"When we analyzed the dynamics of IL@ production in particular groups , we noticed that both in the LASIK and PRK group the number of samples with increased values of IL-@ after @ h , and after @ h , was con - siderably larger than the number of samples with decreased values of IL-@ after the intervention .",methods,results,0.9940143
"Among patients without cardiovascular disease ( CVD ) and low @-year CVD risk , the risks of gastrointestinal bleeding and hemorrhagic strokes associated with aspirin use outweigh any potential atheroprotective benefit .",background,conclusions,0.99400854
"Whilst the improvement in PC@ is statistically significant , it is not of clinical significance .",results,conclusions,0.9938799
"There was no significant difference between two groups in terms of Hemoglobin , the pain scores before and after traction , the femoral fractures efficacy score , knee function score and knee range .",methods,results,0.99386805
"Given that many centers participate in the VQI , this model can be used to perform multicenters ' prospective trials on very modest budget .",background,conclusions,0.99384683
The two readers read each batch in the same order and each indicates if there should be recall for further tests .,background,methods,0.99379104
Sleep status from behavioral observation was verified by standard EEG-based sleep techniques .,conclusions,methods,0.9937337
"In addition , calcium/magnesium did not substantially decrease oxaliplatin-induced acute neuropathy .",results,conclusions,0.993722
"Participants use a pedometer to undertake a @-week physical activity challenge , with personalised daily step count goals set in consultation with a physiotherapist .",background,methods,0.9935406
There were no statistically significant differences between groups for any of the clinical parameters tested .,conclusions,results,0.9935175
"TIPS was even less effective , achieving long-term control of BGV in only @ % .",methods,conclusions,0.99349266
Identifying an optimal management modality is of utmost benefit to our patients .,background,conclusions,0.9933955
Pure-tone loss ( PTA ) was correlated to monosyllabic perception at @ dB with hearing aid and with maximum monosyllabic perception with headphones .,methods,results,0.9933697
"All affected eyes were treated with topical cyclopentolate @ % ( to break , or minimize , posterior synechiae ) , and intensive , potent , topical corticosteroids with a tapering regime based on treatment response .",results,methods,0.993361
"IncobotulinumtoxinA and placebo groups comprised @ and @ subjects , respectively .",methods,results,0.99335927
The use of higher doses to achieve greater efficacy is precluded by side effects .,background,conclusions,0.99334794
Restylane Vital injector offers more predictable results and a lower incidence of adverse effects than more commonly used techniques .,results,conclusions,0.9933262
"We compared PKEP with OP for large prostates and found that PKEP is less invasive , with short - to long-term micturition improvement equivalent to OP .",results,conclusions,0.9932902
"Of the patients enrolled in STARTER , @ had QRS@ ms and @ had @ < QRS@ ms.",methods,results,0.9932499
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.9932492
The provision of postural feedback could help individuals with or at risk of nonspecific low back pain improve their postural awareness and avoid hazardous or pain-provoking postures .,background,conclusions,0.993224
"In this crossover study , healthy subjects ( @ women , @ men ) took , in random order , a single oral dose of @ mg curcuminoids as native powder , micronized powder , or liquid micelles .",results,methods,0.99320024
"During CABG , clevidipine was not inferior to NTG for blood pressure control pre-bypass .",conclusions,results,0.9931063
"We conducted a randomized , double-blinded , placebo-controlled trial of adults age @ to @ years with obesity and elevated fasting insulin levels ( @ U/mL ) .",results,methods,0.99309033
"A total of @ patients from the Cancer Institute , First Affiliated Hospital of Henan University of Science and Technology were entered into the study ( APC group , n = @ , SB group , n = @ , combination group -LSB- APC combined with SB -RSB- , n = @ ) .",results,methods,0.9930883
